test,loss,k_on,superhelical_op,spread,k_closed,k_open,width,threshold,k_ini,gamma,kappa,velocity,stall_torque,k_off
222,1.7151931608851176,0.25844260646304323,-0.07715651712047314,0.015679224352712837,0.17861183553137489,0.2075421802368919,0.009324615345329726,-0.06702464541055266,0.22458854586368332,0.1,0.5,30.0,12.0,0.11396294552465473
223,0.23140818380723,0.3441370182330319,-0.022166302994224542,0.02554688969993984,0.11715956471649909,0.19148910470225664,0.009324615345329726,-0.06702464541055266,0.15440101196460004,0.1,0.5,30.0,12.0,0.18853626517666092
224,0.14136624161920391,0.24566816664664737,-0.02445252023851592,0.01863052696010318,0.2116049140042394,0.40619165120624334,0.009324615345329726,-0.06702464541055266,0.11871603020346659,0.1,0.5,30.0,12.0,0.17091452185881473
225,1.184985101572163,0.286373841589007,-0.027141079072729123,0.044127598362456846,0.1648853418908991,0.35653040735000396,0.009324615345329726,-0.06702464541055266,0.06346291664564321,0.1,0.5,30.0,12.0,0.013053788999535715
226,0.24846783318010204,0.44172909569374513,-0.03591887796816664,0.02078063587293273,0.38430252344367,0.28282513471113596,0.009324615345329726,-0.06702464541055266,0.10051087845813238,0.1,0.5,30.0,12.0,0.34647837152865685
227,0.9428189982964119,0.4103799354042091,-0.07133462920660577,0.009011122926378037,0.23067536813972966,0.45914635032418755,0.009324615345329726,-0.06702464541055266,0.011695901227651295,0.1,0.5,30.0,12.0,0.4923594941849231
228,0.9219568846381411,0.35489692856124677,-0.040415181152402765,0.035188021127419984,0.25890380896361354,0.44627035964186335,0.009324615345329726,-0.06702464541055266,0.16906129878500925,0.1,0.5,30.0,12.0,0.40289576045491976
229,0.9280641068256288,0.186315567262799,-0.00747300518088213,0.022296926693900813,0.10711942017704834,0.2949321660761539,0.009324615345329726,-0.06702464541055266,0.1331812983470933,0.1,0.5,30.0,12.0,0.3911114284533268
230,0.15032604927467527,0.39993388818299414,-0.049476614204146535,0.010863497951648012,0.20394701955815658,0.39691989247096826,0.009324615345329726,-0.06702464541055266,0.070685505402377,0.1,0.5,30.0,12.0,0.35933324645164005
231,0.39258744794629974,0.2201890154254984,-0.0336987102923334,0.01726114164757128,0.1396145465838347,0.3425696342172435,0.009324615345329726,-0.06702464541055266,0.03821789907003456,0.1,0.5,30.0,12.0,0.23589560171912427
232,1.716704443832468,0.3188612765540748,-0.04528008748976509,0.04995315411084862,0.28527179955180604,0.4276589702103757,0.009324615345329726,-0.06702464541055266,0.09337095256615796,0.1,0.5,30.0,12.0,0.20984853381037427
233,0.13183508141535596,0.4993492600110092,-0.004268464462624355,0.029306832894759424,0.1907995077715148,0.36762695609994267,0.009324615345329726,-0.06702464541055266,0.08159807484502342,0.1,0.5,30.0,12.0,0.4399489466413704
234,0.3449050291940204,0.3681347145959576,-0.04241997123656039,0.013108778041536767,0.2427191476546372,0.3121237798842411,0.009324615345329726,-0.06702464541055266,0.022558895882319043,0.1,0.5,30.0,12.0,0.3109436815239332
235,0.6383413910047087,0.4299188563627041,-0.037784320289714575,0.03381510600826694,0.12692461698572519,0.32380898206335984,0.009324615345329726,-0.06702464541055266,0.10715151821773382,0.1,0.5,30.0,12.0,0.29698087405320484
236,0.18960529601390885,0.3871771469534169,-0.029943697444263246,0.026880803689542522,0.15714233417641335,0.48477811384913894,0.009324615345329726,-0.06702464541055266,0.04828320719945155,0.1,0.5,30.0,12.0,0.250952259955895
237,0.0208455529313021,0.4184688558956727,-0.01841840380824102,0.02475121942555894,0.060874402146144896,0.4729928009980831,0.009324615345329726,-0.06702464541055266,0.12140000348136727,0.1,0.5,30.0,12.0,0.42348912474761974
238,0.5739081758805257,0.46889922367064385,-0.012492196117750806,0.038793894869866216,0.03406046566412309,0.4651858714871019,0.009324615345329726,-0.06702464541055266,0.11529036457625588,0.1,0.5,30.0,12.0,0.4670409552767313
239,0.5317514730103255,0.48970052687964194,-0.00048745073106335954,0.04495735670472921,0.047949775262275174,0.46898839870795395,0.009324615345329726,-0.06702464541055266,0.271666258148269,0.1,0.5,30.0,12.0,0.4178933930076277
240,1.074439612821147,0.4507857657354602,-0.008834124783098411,0.03599789775729016,0.07400670990957245,0.49557007627467775,0.009324615345329726,-0.06702464541055266,0.24409141583212762,0.1,0.5,30.0,12.0,0.42826465914248046
241,0.2860632236860623,0.4829503134967739,-0.0022241521280520447,0.0330568081730298,0.05940232292539114,0.47767040023136476,0.009324615345329726,-0.06702464541055266,0.20886684431416636,0.1,0.5,30.0,12.0,0.3813915098962939
242,0.8143537702744517,0.45828698163969595,-0.01753224530378235,0.04166608693801274,0.011670563136139914,0.4555648561756131,0.009324615345329726,-0.06702464541055266,0.15720017634710193,0.1,0.5,30.0,12.0,0.49736280809390254
243,0.8291685723579673,0.4191453518161566,-0.020749564562842413,0.037152477079656625,0.09797966422059275,0.4878050385974605,0.009324615345329726,-0.06702464541055266,0.1812743801360836,0.1,0.5,30.0,12.0,0.45060914493245174
244,0.3422207324308762,0.43635653928085,-0.013449078460392085,0.030556589927566814,0.02527466688021493,0.43886146502018114,0.009324615345329726,-0.06702464541055266,0.010529196041968836,0.1,0.5,30.0,12.0,0.4742303604520225
245,1.1801111008798655,0.47738350369504023,-0.02440565397305633,0.04338793885054401,0.08701316954617339,0.41753867151445356,0.009324615345329726,-0.06702464541055266,0.14535342012906638,0.1,0.5,30.0,12.0,0.37278477562562773
246,1.4035144599785765,0.44586909097249733,-0.08095884776126502,0.032198583140820726,0.01916375522343991,0.4109729584683687,0.009324615345329726,-0.06702464541055266,0.05595483567853159,0.1,0.5,30.0,12.0,0.4423630310776038
247,0.24538762444545983,0.394334491653506,-0.022471530587313472,0.025145559032278456,0.061896719763758386,0.44638275848810327,0.009324615345329726,-0.06702464541055266,0.09070025284209537,0.1,0.5,30.0,12.0,0.46128542996487637
248,0.430521925211206,0.4631592540018394,-0.01605327545030588,0.02845816467725299,0.4473608962246026,0.058091107329983155,0.009324615345329726,-0.06702464541055266,0.07131077360245167,0.1,0.5,30.0,12.0,0.4263377853029304
249,1.289795236751289,0.4116566265756332,-0.006601705830005255,0.040959325565698014,0.11222705060865139,0.39143468590296854,0.009324615345329726,-0.06702464541055266,0.32789965857415126,0.1,0.5,30.0,12.0,0.40201358434715867
250,0.4931765661630646,0.4259267671913775,-0.019594577130236573,0.031438185819385865,0.011517183334925407,0.4266274157571006,0.009324615345329726,-0.06702464541055266,0.12852530283328045,0.1,0.5,30.0,12.0,0.41038048405729843
251,0.4160281795709049,0.49619146342729115,-0.009615234520297347,0.03908587035591819,0.04163301918228103,0.47477784237800147,0.009324615345329726,-0.06702464541055266,0.3068841508138709,0.1,0.5,30.0,12.0,0.483757805936294
252,0.41323499640533545,0.37781747394119936,-0.026079540802004992,0.026408958149333448,0.4122549602225526,0.40330058070358465,0.009324615345329726,-0.06702464541055266,0.029194802293282307,0.1,0.5,30.0,12.0,0.3941487459864874
253,0.5434305848261023,0.47239412900654726,-0.03208170203154715,0.023276232689316573,0.08168166413816016,0.3799977172309358,0.009324615345329726,-0.06702464541055266,0.16448937789787832,0.1,0.5,30.0,12.0,0.36159275861275436
254,3.264737605158496,0.3483320412367992,-0.0281704669477979,0.03428761237056292,0.06931249403507214,0.49874185961409967,0.009324615345329726,-0.06702464541055266,0.03923457821226107,0.1,0.5,30.0,12.0,0.34957170464452114
255,0.5716136133460734,0.49981540294537946,-0.054464834255637584,0.03781378101171497,0.09551064616033819,0.11290438793254276,0.009324615345329726,-0.06702464541055266,0.1024239301582084,0.1,0.5,30.0,12.0,0.3783020369522513
256,0.040033719691056166,0.4369378889275902,-0.01149168726088157,0.02435809817904429,0.05188983031175372,0.46558220889126145,0.009324615345329726,-0.06702464541055266,0.35679084734314737,0.1,0.5,30.0,12.0,0.3294739194343903
257,0.10530984186814168,0.43637591217623406,-0.010789681451439801,0.02779631333832795,0.029853196380606375,0.46138631877217046,0.009324615345329726,-0.06702464541055266,0.3567471331917805,0.1,0.5,30.0,12.0,0.32555371203596106
258,0.19991647155410647,0.4183545124670629,-0.014640917721578363,0.024437302053798522,0.042814688706525265,0.43785519163318154,0.009324615345329726,-0.06702464541055266,0.41930625318009085,0.1,0.5,30.0,12.0,0.366644516140413
259,0.26681892588303324,0.4524665978814978,-0.005473390165999985,0.02996345535477765,0.05395137501193324,0.4910818802437896,0.009324615345329726,-0.06702464541055266,0.3380954808582853,0.1,0.5,30.0,12.0,0.336142338716948
260,0.0948411316198893,0.40160164765688244,-0.0030424380346739405,0.028836564657540587,0.06908690585409819,0.42277175491579744,0.009324615345329726,-0.06702464541055266,0.4550119520626151,0.1,0.5,30.0,12.0,0.353070743564077
261,0.08668295952512091,0.4423901170486529,-0.00016444954229505315,0.026866019110510977,0.10109424914729362,0.47479397088207625,0.009324615345329726,-0.06702464541055266,0.36526889902518167,0.1,0.5,30.0,12.0,0.3243424464679338
262,0.11407288865170014,0.4875478127506766,-0.01789559866400437,0.021569620015358972,0.12169768753941634,0.44843777422962305,0.009324615345329726,-0.06702464541055266,0.34689905462545223,0.1,0.5,30.0,12.0,0.42063005008385124
263,0.11130499696347869,0.42923062505080833,-0.012248319885373518,0.026009886940217237,0.08443322340822143,0.4983028563761043,0.009324615345329726,-0.06702464541055266,0.3910165567701532,0.1,0.5,30.0,12.0,0.3871636883311103
264,0.0961219899762218,0.46193552424354317,-0.007935786132566444,0.022894809842613058,0.01016682315684312,0.4816394555369519,0.009324615345329726,-0.06702464541055266,0.48180282794879886,0.1,0.5,30.0,12.0,0.3131235083786101
265,0.03770686999183956,0.4125287583350895,-0.021526841182245165,0.024039419162459844,0.05260137570301139,0.4156690724757628,0.009324615345329726,-0.06702464541055266,0.43821370303172136,0.1,0.5,30.0,12.0,0.293087479322602
266,0.09189303490372307,0.3839303976969419,-0.02098250578184143,0.023869634810115416,0.027117580458938417,0.42909393330716983,0.009324615345329726,-0.06702464541055266,0.40058282434498116,0.1,0.5,30.0,12.0,0.29215531691979035
267,0.361772460222891,0.36083429783604565,-0.016089810114520306,0.019900345123215115,0.05045214465998616,0.46607791126427056,0.009324615345329726,-0.06702464541055266,0.3179521314052136,0.1,0.5,30.0,12.0,0.28133315308549667
268,0.8932486309373673,0.4081826174565523,-0.005621390608039982,0.01795161215938515,0.06251536523920594,0.45564383569890554,0.009324615345329726,-0.06702464541055266,0.4683156732734457,0.1,0.5,30.0,12.0,0.3398244857258775
269,0.27397462275359113,0.367916787154657,-0.011639444169332575,0.020576110537218188,0.021160058500431685,0.41397353393928904,0.009324615345329726,-0.06702464541055266,0.43718570123747647,0.1,0.5,30.0,12.0,0.30293309595733264
270,0.24803620797446824,0.38919036747362595,-0.018604234233559582,0.025198808853630857,0.035420778769091305,0.4439535037216794,0.009324615345329726,-0.06702464541055266,0.4243376385783046,0.1,0.5,30.0,12.0,0.37020078884759094
271,0.030552041617764467,0.4190310186280916,-0.014629569629316445,0.02190179262349931,0.044486682135387506,0.48484044021453876,0.009324615345329726,-0.06702464541055266,0.41130050334110274,0.1,0.5,30.0,12.0,0.3292372113529942
272,0.2076921849117405,0.3376203952842422,-0.004142944522284933,0.02271494490781069,0.010961159763127934,0.49991637444241954,0.009324615345329726,-0.06702464541055266,0.4138828982774079,0.1,0.5,30.0,12.0,0.2638928208832488
273,0.42444353527723594,0.4187138392892168,-0.009207620902815431,0.018777413982066334,0.040548457173973644,0.4878926960991242,0.009324615345329726,-0.06702464541055266,0.4298646999902436,0.1,0.5,30.0,12.0,0.32868222609529635
274,1.1837195288377313,0.39479964430551523,-0.013838011497914594,0.014830250741915886,0.0204639661872483,0.4664088376376883,0.009324615345329726,-0.06702464541055266,0.44729372862398126,0.1,0.5,30.0,12.0,0.2948289226714561
275,2.01657669535177,0.3762886776503379,-0.0030976696331305714,0.01635761325184729,0.07657053574382527,0.48226073176937007,0.009324615345329726,-0.06702464541055266,0.38749967793882034,0.1,0.5,30.0,12.0,0.31699134073198354
276,0.6203644231310447,0.3287328778762731,-0.00012874992860145186,0.021784912030888084,0.05511615590621424,0.45979647329924783,0.009324615345329726,-0.06702464541055266,0.3767411839157017,0.1,0.5,30.0,12.0,0.2726918336629251
277,0.39238664615700025,0.353362201283117,-0.010346678571380979,0.020734104521465232,0.03131824537493737,0.47223198201925337,0.009324615345329726,-0.06702464541055266,0.45991579744765676,0.1,0.5,30.0,12.0,0.34171573084195656
278,0.036930318025911235,0.4289291518738816,-0.006758404018614056,0.02377003431554063,0.04818337129839091,0.4984107974802632,0.009324615345329726,-0.06702464541055266,0.3717131454725711,0.1,0.5,30.0,12.0,0.28295423966364275
279,1.5818932953771596,0.403692528728247,-0.0013689662117142148,0.01724003106913389,0.04420236807333658,0.48816302390402666,0.009324615345329726,-0.06702464541055266,0.4044703002329515,0.1,0.5,30.0,12.0,0.28734205704514965
280,0.5149659857545617,0.4128237856357057,-0.007267511057163854,0.0190785475811014,0.01039750536926251,0.4993317163296369,0.009324615345329726,-0.06702464541055266,0.2974354241769879,0.1,0.5,30.0,12.0,0.2618295807081122
281,4.02887913905639,0.36835276044391807,-2.4432599903326246e-07,0.013926904443397626,0.06891472799801374,0.43271983592530133,0.009324615345329726,-0.06702464541055266,0.48966580554682093,0.1,0.5,30.0,12.0,0.2805107404005838
282,0.0799926789595958,0.426947177737374,-0.014805746757989137,0.02232935190697946,0.028271440514228308,0.45029072817147464,0.009324615345329726,-0.06702464541055266,0.3666244359281353,0.1,0.5,30.0,12.0,0.3085416078165119
283,0.06104539474291019,0.38226507976879065,-0.023012475987525018,0.01804697346387911,0.08987240214727153,0.49871064228616674,0.009324615345329726,-0.06702464541055266,0.46528878066238794,0.1,0.5,30.0,12.0,0.2517957917841435
284,0.6227832875675867,0.3435165322012881,-0.005077188763279953,0.01970224239398488,0.06006618481450026,0.4849093588273965,0.009324615345329726,-0.06702464541055266,0.43164442354491306,0.1,0.5,30.0,12.0,0.2212399044403071
285,0.17484371738439694,0.4539896023075715,-0.01680635341067107,0.025520740325626567,0.017442914360876055,0.47640681726064854,0.009324615345329726,-0.06702464541055266,0.4073516215252395,0.1,0.5,30.0,12.0,0.2744952973557627
286,0.13121582542719584,0.39538405415479805,-0.008753407302658563,0.02376627128947805,0.0364638791919058,0.43912329976622894,0.009324615345329726,-0.06702464541055266,0.49871910225391325,0.1,0.5,30.0,12.0,0.24303998319848558
287,6.804386453777493,0.31717036720994257,-0.09789357525846445,0.027605884263179687,0.09105553182178093,0.4207024963040936,0.009324615345329726,-0.06702464541055266,0.4426323600208615,0.1,0.5,30.0,12.0,0.2983122069416508
288,0.34342947460535395,0.4700930715923153,-0.066522007757499,0.016100887265178016,0.10612477830658071,0.49985827460544824,0.009324615345329726,-0.06702464541055266,0.2888206808551767,0.1,0.5,30.0,12.0,0.23048270535674248
289,0.32580071480623385,0.30144806355628095,-0.07470600042559082,0.011464364089275349,0.08080930909770667,0.1429888160317267,0.009324615345329726,-0.06702464541055266,0.4744209950187517,0.1,0.5,30.0,12.0,0.3192201524871772
290,0.12987094431840024,0.3556632507400045,-0.019703719348311822,0.02132966501592284,0.06810125509257879,0.4503207396078577,0.009324615345329726,-0.06702464541055266,0.4533069415860022,0.1,0.5,30.0,12.0,0.26599496042408055
291,0.18520318413430625,0.4221314316217341,-0.007404127158406612,0.024839119280827472,0.05008622601488948,0.40122375736160787,0.009324615345329726,-0.06702464541055266,0.37789381116350984,0.1,0.5,30.0,12.0,0.2911462773032141
292,0.23139810794819846,0.4811532829683923,-0.013090262509418535,0.020456363493979016,0.021071359723703047,0.3863853235318873,0.009324615345329726,-0.06702464541055266,0.4149317723735767,0.1,0.5,30.0,12.0,0.3583685809798468
293,0.2146369492344823,0.40477768999005737,-0.003946638626000332,0.026048300640787427,0.039347043594454074,0.4737782530578233,0.009324615345329726,-0.06702464541055266,0.39404376566689453,0.1,0.5,30.0,12.0,0.2577240190502104
294,0.21257091222337093,0.3859058903502197,-0.06368010006423117,0.01279554247081601,0.07675713603873406,0.4595468482608079,0.009324615345329726,-0.06702464541055266,0.3340798652654772,0.1,0.5,30.0,12.0,0.3023836285642649
295,0.32203212551692495,0.20685360467991154,-0.023045514775835902,0.015184043794192154,0.010033446431810852,0.44161369791210264,0.009324615345329726,-0.06702464541055266,0.4889447349111712,0.1,0.5,30.0,12.0,0.3498135272149401
296,4.259052915309274,0.37362388384051665,-0.08952378558311339,0.023252607439478393,0.0603377902122275,0.49036232503650523,0.009324615345329726,-0.06702464541055266,0.38523634686441915,0.1,0.5,30.0,12.0,0.24156180127578214
297,0.9954476822374293,0.33624002172793094,-0.0023446887796619714,0.018477748643435335,0.09858591288616508,0.49982294622329304,0.009324615345329726,-0.06702464541055266,0.4446246845149049,0.1,0.5,30.0,12.0,0.20230573469712335
298,0.4428107339530129,0.43282994626527543,-0.06005891412266975,0.016827418856487406,0.11253412221662573,0.39343591880566126,0.009324615345329726,-0.06702464541055266,0.3468695952352353,0.1,0.5,30.0,12.0,0.40832004515212106
299,5.174570275149769,0.45288512934792047,-0.01798892631924349,0.007846896970827985,0.010694744766450374,0.4324971618128797,0.009324615345329726,-0.06702464541055266,0.319102878488775,0.1,0.5,30.0,12.0,0.2792342085976893
300,0.13683091413294757,0.46466923131174975,-0.029797561025082877,0.022057400278605435,0.04190563184650097,0.08301378475614699,0.009324615345329726,-0.06702464541055266,0.4267781759720044,0.1,0.5,30.0,12.0,0.3379605156175758
301,0.23051388728540098,0.4175822583707518,-0.0215179840068543,0.02697605432782667,0.03033975585045209,0.4105526105703159,0.009324615345329726,-0.06702464541055266,0.36727012055918073,0.1,0.5,30.0,12.0,0.38227682930648316
302,0.23881516509059778,0.11763937209403993,-0.015170557667101434,0.029977750184167005,0.086269822450293,0.4784657149992404,0.009324615345329726,-0.06702464541055266,0.4100127223007548,0.1,0.5,30.0,12.0,0.3099779389263454
303,1.918218825385361,0.36223727275586537,-0.02611552974945324,0.009516962645676315,0.1331615985937565,0.4547503543102377,0.009324615345329726,-0.06702464541055266,0.4781257501340748,0.1,0.5,30.0,12.0,0.3948722653686824
304,9.317161329788927,0.39789562173736454,-0.011233109893453738,0.006652471871942459,0.07320340010295953,0.03208658241227086,0.009324615345329726,-0.06702464541055266,0.39444340662606003,0.1,0.5,30.0,12.0,0.3198286479583897
305,0.29789424268204223,0.44343028563452147,-0.00619752951745778,0.024104076496684744,0.48628142714148004,0.42613861164900396,0.009324615345329726,-0.06702464541055266,0.457027027357908,0.1,0.5,30.0,12.0,0.375002706232518
306,0.8634584928108361,0.4753546592510785,-0.03214409315456683,0.028093417820874697,0.0517971569190294,0.46836862107267385,0.009324615345329726,-0.06702464541055266,0.43339594118126357,0.1,0.5,30.0,12.0,0.43443515977052194
307,0.2566661371443825,0.32453057894736254,-0.03484840001898769,0.020771917148281898,0.1203616761348418,0.48968418185418944,0.009324615345329726,-0.06702464541055266,0.37375460126004817,0.1,0.5,30.0,12.0,0.4903781568818025
308,0.2731517321540536,0.29216826323354583,-0.009233911247888929,0.022947874362796276,0.36730121725724113,0.4053316222331977,0.009324615345329726,-0.06702464541055266,0.3462374267761279,0.1,0.5,30.0,12.0,0.22584089814908612
309,0.07462767171796592,0.3474131784987415,-0.028206532463594336,0.01968565076960583,0.026130053987214377,0.44059354868862727,0.009324615345329726,-0.06702464541055266,0.3246141499804819,0.1,0.5,30.0,12.0,0.21507230707229166
310,0.7732940514668849,0.4098263647942907,-0.018988467127034444,0.02936719397054477,0.10254721038963305,0.42037047584011095,0.009324615345329726,-0.06702464541055266,0.49907200951779773,0.1,0.5,30.0,12.0,0.28530902058478685
311,13.047071613125992,0.37773981213651703,-0.013669921148085858,0.005043933442854719,0.0628742379098479,0.3597418375623014,0.009324615345329726,-0.06702464541055266,0.4182785347794779,0.1,0.5,30.0,12.0,0.33219241761441004
312,0.7172968409444135,0.4257881608677615,-0.024508033620430098,0.024746342843948624,0.046606758377612655,0.4507142100525955,0.009324615345329726,-0.06702464541055266,0.46040763623831726,0.1,0.5,30.0,12.0,0.2706605250153507
313,1.2300079613866666,0.30942278977595783,-0.07777832006527882,0.013939158349923198,0.0759797266389543,0.3753101515706164,0.009324615345329726,-0.06702464541055266,0.35908447321956777,0.1,0.5,30.0,12.0,0.4516179735268392
314,0.5186555519093579,0.3929614967102323,-0.015838407302856607,0.01763954605748811,0.09327628511420688,0.39458642109762804,0.009324615345329726,-0.06702464541055266,0.26314752951190157,0.1,0.5,30.0,12.0,0.364172536993178
315,0.1822561091022726,0.4586951751642714,-0.0019725900494494825,0.030871561120036695,0.02216616188546537,0.46391813478198934,0.009324615345329726,-0.06702464541055266,0.3978894032807602,0.1,0.5,30.0,12.0,0.24973129142183242
316,0.21015216842544762,0.4356381835258056,-0.02094096422270952,0.02636684510352106,0.06243475978038801,0.48091535943561825,0.009324615345329726,-0.06702464541055266,0.307024774773867,0.1,0.5,30.0,12.0,0.2370258674951285
317,0.21319986822230214,0.484559719109669,-0.00621376147144439,0.02227824813977601,0.10973432893880236,0.38362137490171405,0.009324615345329726,-0.06702464541055266,0.4851719633050253,0.1,0.5,30.0,12.0,0.34298604876438354
318,0.377431981425679,0.3327267626141149,-0.05649549440264247,0.015883900321427093,0.010333910007068924,0.43093110813955143,0.009324615345329726,-0.06702464541055266,0.2863137387914021,0.1,0.5,30.0,12.0,0.25740006484122535
319,0.2127802533732414,0.14297356603781075,-0.0386289791942744,0.010494524556318701,0.14618624163052896,0.4919017762593976,0.009324615345329726,-0.06702464541055266,0.4483160728390269,0.1,0.5,30.0,12.0,0.3021480609795817
320,0.3527393951435866,0.2810463403629019,-0.012530372815470425,0.01894979880046869,0.036178321803561314,0.49946153970512974,0.009324615345329726,-0.06702464541055266,0.4686908026378203,0.1,0.5,30.0,12.0,0.3125749195534386
321,0.400215699136172,0.4450275247402189,-0.009781974528413413,0.02139142338599282,0.08434508358624725,0.17034133393652678,0.009324615345329726,-0.06702464541055266,0.38733464431488873,0.1,0.5,30.0,12.0,0.2890873520954637
322,0.30852998441538243,0.36640531274112736,-0.016645424738324505,0.025571311469740142,0.054143330384652945,0.4720865961679029,0.009324615345329726,-0.06702464541055266,0.4229839111871033,0.1,0.5,30.0,12.0,0.183594702102384
323,0.250801460409265,0.41349845065988966,-0.0003137863532130594,0.02729005786490521,0.12583280977226988,0.4106649313566281,0.009324615345329726,-0.06702464541055266,0.4386680380606585,0.1,0.5,30.0,12.0,0.35066668183359617
324,0.12094823252571404,0.08380704262171537,-0.030233986225255496,0.02371215812155185,0.13782725907747717,0.3500588119434345,0.009324615345329726,-0.06702464541055266,0.23727867362622995,0.1,0.5,30.0,12.0,0.3909810404197981
325,0.04685899918775566,0.38246486818830033,-0.026881366519375435,0.014940837817025644,0.010086572882297883,0.44476954541093855,0.009324615345329726,-0.06702464541055266,0.33419272206589,0.1,0.5,30.0,12.0,0.4153147487227582
326,0.3743858852399346,0.40034404172353005,-0.07199725593046549,0.012408836688589608,0.032300201551034156,0.46025074760398066,0.009324615345329726,-0.06702464541055266,0.3676837118579718,0.1,0.5,30.0,12.0,0.3260858813323111
327,3.5765792639063263,0.46805654592098545,-0.06914286962810595,0.02878696039671751,0.06864400826004949,0.41879121841346073,0.009324615345329726,-0.06702464541055266,0.40466031870211217,0.1,0.5,30.0,12.0,0.2753430696274814
328,0.04721445420013661,0.49900699212192107,-0.023297947186310418,0.02010119181139232,0.11647032685434051,0.48319927031360976,0.009324615345329726,-0.06702464541055266,0.2997742891233425,0.1,0.5,30.0,12.0,0.4764984148970518
329,0.2621699861597257,0.35615855525924567,-0.047065657460861984,0.01698307808302205,0.09483144350979962,0.4320279171702319,0.009324615345329726,-0.06702464541055266,0.27618106246863294,0.1,0.5,30.0,12.0,0.26393236158106875
330,0.27435975393592704,0.2616834644140353,-0.052358488786860766,0.018104596080442237,0.018605488217493145,0.3691067489935932,0.009324615345329726,-0.06702464541055266,0.21724200000816096,0.1,0.5,30.0,12.0,0.19459139236276307
331,0.1315798777156331,0.43026478445566946,-0.01858791941997598,0.022895575029769473,0.04494817006574517,0.3995022527000108,0.009324615345329726,-0.06702464541055266,0.4780034487231845,0.1,0.5,30.0,12.0,0.4435956110202453
332,0.9137321227474235,0.48804736467433274,-0.040659047042376294,0.02507743380860928,0.10216442909166777,0.4540840220109105,0.009324615345329726,-0.06702464541055266,0.37774011887384895,0.1,0.5,30.0,12.0,0.4578797569655915
333,0.46263057847966993,0.452409286582038,-0.03328406574640888,0.03161444686048696,0.0782287635886729,0.49978425728027903,0.009324615345329726,-0.06702464541055266,0.34935789445427284,0.1,0.5,30.0,12.0,0.3710135269018734
334,0.5179604986741502,0.3457764468638544,-0.003967262608438507,0.021462709525556626,0.05806958301168446,0.3867726282575274,0.009324615345329726,-0.06702464541055266,0.431756820227739,0.1,0.5,30.0,12.0,0.20664174131975116
335,7.790440302561613,0.3869084566602338,-0.013936413349713236,0.0059586756633255985,0.12766050082349384,0.47236254461000815,0.009324615345329726,-0.06702464541055266,0.4124965642017403,0.1,0.5,30.0,12.0,0.29755917890092926
336,0.3500470836342587,0.37129950248872956,-0.03683231181264156,0.026287459960702877,0.028456647112934712,0.4396650450598138,0.009324615345329726,-0.06702464541055266,0.3859862159418205,0.1,0.5,30.0,12.0,0.3354397805269861
337,0.09937519878523256,0.4206510231041575,-0.020996784102866817,0.02802471952659135,0.08226888748447458,0.12533420330508394,0.009324615345329726,-0.06702464541055266,0.24959191785273416,0.1,0.5,30.0,12.0,0.42549190806756776
338,0.5488479233492611,0.4060819583246995,-0.008082169220346137,0.019630684172436852,0.04408917694812517,0.4244056393031353,0.009324615345329726,-0.06702464541055266,0.44628868770103297,0.1,0.5,30.0,12.0,0.3549730767177558
339,0.009007274643583547,0.31993504749321944,-0.044611830027742994,0.008663571846424396,0.06940939439163402,0.33544824271094936,0.009324615345329726,-0.06702464541055266,0.4947415062854337,0.1,0.5,30.0,12.0,0.39963233013764443
340,0.15721918584121478,0.3159369427566581,-0.0584260050961215,0.008547604067895356,0.10928362206971715,0.2654172573656028,0.009324615345329726,-0.06702464541055266,0.4999014403134787,0.1,0.5,30.0,12.0,0.4066583872455729
341,0.15698448814007634,0.29726737823371185,-0.06195117148250982,0.007602223114077536,0.0703854858732055,0.28322784349528707,0.009324615345329726,-0.06702464541055266,0.22695103745307965,0.1,0.5,30.0,12.0,0.43329095330360146
342,0.13934768045810697,0.24120749062609195,-0.04971491438463303,0.010219217542259774,0.12064960789137075,0.30347961757531117,0.009324615345329726,-0.06702464541055266,0.19190217857978614,0.1,0.5,30.0,12.0,0.40047549847057273
343,0.09921857515649248,0.26696794725751577,-0.04343973830156836,0.011361637748356022,0.14659850805201052,0.23978859914979597,0.009324615345329726,-0.06702464541055266,0.48858108177433174,0.1,0.5,30.0,12.0,0.44849446452324404
344,0.02834576724784563,0.2850178319291474,-0.04907613753833722,0.006777442153544959,0.02024990068826974,0.22456143005568285,0.009324615345329726,-0.06702464541055266,0.2537830018685008,0.1,0.5,30.0,12.0,0.3863444825395051
345,0.05545585762421284,0.27222706475405944,-0.052116906775951405,0.0050849440456110775,0.01888304162871801,0.23048387989332536,0.009324615345329726,-0.06702464541055266,0.20387103867415313,0.1,0.5,30.0,12.0,0.4639074086100468
346,0.04847551869095747,0.2876717672608945,-0.05613563779472455,0.006939532042346627,0.0923632385518858,0.250948334481618,0.009324615345329726,-0.06702464541055266,0.26988939069186746,0.1,0.5,30.0,12.0,0.49866801661560467
347,0.08090451323722299,0.19355104522543484,-0.06071633248574728,0.009193011672578778,0.03470958953517222,0.21619679361906613,0.009324615345329726,-0.06702464541055266,0.2595794468883554,0.1,0.5,30.0,12.0,0.41585154351243986
348,0.16647619893280258,0.22715871595307313,-0.04534739387615423,0.005759387949722838,0.06452808813963845,0.19236439941295788,0.009324615345329726,-0.06702464541055266,0.2422650247975465,0.1,0.5,30.0,12.0,0.39735504069500766
