test,loss,k_on,width,threshold,gamma,kappa,velocity,stall_torque
252,1.030018724309162,0.07828426924211304,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
253,1.356933298466771,0.061856136331555074,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
254,0.18944021667570682,0.023072277155649298,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
255,0.2934692774106817,0.04511847898300592,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
256,0.25414888504125527,0.11350801308955064,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
257,0.26893193000052695,0.029281396861143807,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
258,0.10396857378560755,0.04108686063544986,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
259,0.24009095002983788,0.01779283087716854,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
260,0.6012262185779592,0.006570379688252123,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
261,0.15138927317548528,0.025185816424602027,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
262,0.3223191151422927,0.033451728496203675,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
263,0.4559005695195482,0.014387106699820108,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
264,0.2622810002701134,0.01127013142935952,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
265,0.37736188643702273,0.052750362885067695,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
266,0.2019306133174665,0.04754999795412015,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
267,0.24666242284717543,0.036571508138193466,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
268,0.17296836899183782,0.021240547500710166,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
269,0.20660652235926266,0.0430486492176788,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
270,0.24553643333400996,0.05838243783288583,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
271,0.3533558577229645,0.028517157033724323,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
272,1.4693590478773628,0.07114092731497548,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
273,1.4840822759861594,0.0656835032134984,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
274,0.34654937255062357,0.002359154198474711,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
275,0.44683362157293405,0.008991085202806948,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
276,1.1019000575911746,0.05449519490995215,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
277,0.05366876799478489,0.03781908938828048,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
278,0.10565952468388856,0.031821469572439504,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
279,0.18561601564144597,0.04046520659675303,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
280,0.34506584008047425,0.04609976488037731,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
281,0.361946590568628,0.02443110346796327,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
282,0.19807283985001628,0.05093053349351408,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
283,0.3821569276348305,0.05928654205350009,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
284,0.23310678286161438,0.015847114772057073,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
285,0.07947792607596209,0.03448965422447711,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
286,0.11845577814060715,0.018576152031339256,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
287,0.3730122973249788,0.05569891276708931,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
288,0.6428378113812336,0.06394431665976312,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
289,0.7461383491565169,0.07536258495782111,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
290,0.4351926573904318,0.02643687232134473,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
291,0.20064115710961763,0.04714098719307531,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
292,0.8511733520005196,0.006105642004130829,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
293,0.2732103277399658,0.011035035127743602,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
294,0.17591834188083513,0.029763095239770526,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
295,0.28795304861597715,0.04223134666860873,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
296,0.16806678868989217,0.021439434817714202,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
297,0.5177489574458691,0.07140123461995679,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
298,0.5792170875592387,0.08660573530607525,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
299,0.2954799086605617,0.002371436612889341,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
300,0.7150518541196409,0.08096348712350397,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
301,0.11528953271786575,0.03739048486363585,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
302,0.1929076883402992,0.049069498988163075,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
303,0.29122762259800156,0.01346980927999182,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
304,0.11621419673143492,0.06119747127247908,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
305,0.2551319658671731,0.19063857154801928,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
306,1.7080857103602691,0.06712799482691045,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
307,0.2676450768064284,0.031848022100607117,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
308,1.4392112017792795,0.09476707735685008,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
309,0.2103684561707517,0.04299528556855179,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
310,0.19515183318342944,0.05596883873722352,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
311,0.41282099980299075,0.023344486885691223,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
312,0.3410513704552042,0.017478671715358277,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
313,0.11667000592844885,0.0357653505874052,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
314,0.08900080515303906,0.05077643805191573,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
315,0.1328111111776986,0.027647730231874897,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
316,0.5299213143470893,0.03896456398057682,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
317,0.2566491109928349,0.04540807538330566,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
318,0.4219715301352623,0.002040764062511115,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
319,0.35032921634643743,0.006865185957361283,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
320,0.3968303818372162,0.06437641966128914,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
321,0.4247253301828203,0.020912543712054664,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
322,0.35921177390600717,0.13284199891661208,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
323,0.3399643986150348,0.05815381687200351,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
324,0.6298739935325057,0.05334224193337517,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
325,0.10698302475281725,0.03362869251565364,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
326,0.3589975620549739,0.07736218331447323,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
327,0.13529517481459222,0.0712445148175993,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
328,0.417580824839157,0.08999498710310186,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
329,0.12897060072645392,0.027218757360188806,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
330,0.3659701987984225,0.04107889739884383,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
331,0.12917796716172714,0.047998780516333474,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
332,1.82462490859688,0.12555902628910376,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
333,0.41124492239515187,0.01059164128588054,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
334,0.32896030412478816,0.015346022819749743,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
335,0.32958301007406615,0.06207834751326066,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
336,0.05593041998718567,0.030495439082030156,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
337,0.08547475235473184,0.024165921110439064,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
338,0.18403814013813172,0.018847125867856473,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
339,1.317749828787097,0.08302397804192885,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
340,0.248198243882903,0.10835865793075704,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
341,0.06908662533359104,0.036003363161297465,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
342,1.7011380503062414,0.17236952670998712,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
343,0.17293634400870464,0.05116590428759259,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
344,0.7691858813386987,0.06732896056229846,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
345,0.3315671437657429,0.07394522576764402,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
346,0.7417607548119823,0.041912872456222265,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
347,0.6847502970351972,0.15866552226784275,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
348,0.3548019815542625,0.05645956309671427,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
349,0.2475359599000485,0.00843799127299387,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
350,0.07880208557288101,0.031036804651261775,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
351,0.08834190843040252,0.04513394960523854,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
352,0.18422817925058813,0.039710786076449095,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
353,0.26104366250934424,0.013882299174523115,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
354,0.11727203751268767,0.02505072453516589,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
355,0.18005631238937156,0.06040535191594615,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
356,0.33020837730703967,0.0020068558577807684,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
357,0.2971163761120753,0.1387150088248782,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
358,0.09676804131449411,0.05503961465886051,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
359,0.8262447069687187,0.10202240311698471,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
360,0.22884394474047542,0.018977022084093007,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
361,0.1292398426083658,0.049047061142021224,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
362,0.031132949554769317,0.03430813285571437,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
363,1.3167471055249842,0.14995607937027203,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
364,0.21270716592212707,0.06940231586657572,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
365,0.08121540275789249,0.032245762117365524,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
366,0.31447138661217516,0.07693514557025335,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
367,0.229300768865507,0.03467773272562934,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
368,1.8668296465226426,0.06454083883910268,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
369,2.9048986888724198,0.08762822093218092,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
370,0.27578132978694775,0.028127878033345925,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
371,0.0656247426114424,0.04382175287908783,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
372,0.19476166810236928,0.05299284568510629,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
373,0.6740947199830502,0.08236736941322531,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
374,0.06313464269364252,0.038461453595134594,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
375,1.9581120633266678,0.0956634570652438,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
376,0.10958465133552106,0.02236174090764531,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
377,0.6326787073501386,0.005930110969371415,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
378,0.523771387811524,0.05938232684193875,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
379,0.36617309024678346,0.012245144384233287,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
380,0.11210646965487386,0.04947614859185753,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
381,0.10054858449107433,0.03636968553196131,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
382,0.07187883466108928,0.04429601457954867,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
383,0.20945940879918315,0.06845650004090173,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
384,1.2955874801558183,0.11735289483203405,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
385,0.3792938442527546,0.01629530383282947,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
386,1.3198838574609435,0.07497555330444783,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
387,0.5101135607652578,0.02865151359236806,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
388,0.15734284969816975,0.021467333068832476,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
389,0.31619133221301254,0.056329930681975844,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
390,0.17946891111673194,0.04611127018325439,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
391,0.015983219793832496,0.03994784847970506,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
392,0.25019335856867453,0.00888096919645192,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
393,0.4692685601175838,0.06408051351899724,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
394,0.238614443931831,0.02528209617959411,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
395,0.3240437012131956,0.07946165066507588,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
396,0.7451383659839413,0.050375366407229505,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
397,0.12562483617402673,0.03519054810101588,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
398,0.3554102861323734,0.014406145592283887,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
399,0.14309095753954787,0.03995536413433714,0.008919114726247282,-0.07534726136520323,0.05,0.5,30.0,12.0
