test,loss,k_on_topoI,k_off_topoI,k_cat_topoI,width_topoI,threshold_topoI,k_on_gyrase,k_off_gyrase,k_cat_gyrase,width_gyrase,threshold_gyrase,sigma0_gyrase
52,10.651025718185725,0.0015749604406618267,0.8179803194635218,5.266840267263455,0.16588056289472924,-0.1374966334798879,0.07465630241896425,0.7544771046486485,11.969640812825343,0.0486161000392166,0.24559468077951355,-0.12805335289899342
53,1.5928500091337452,0.026278505886206272,0.43402325820257975,2.008950141111497,0.14988323163343797,-0.028833847773735044,0.03501593178167584,0.5891071612053889,10.455341977631738,0.22472729710244757,0.19062117902609366,-0.13412874762036753
54,2.922392346767279,0.099626022649864,0.9148228655563255,7.263385991435509,0.05300570140310908,-0.19284796713148036,0.0507383550918887,0.08167675900934651,14.27843179249041,0.17904073309373622,-0.16296576844061064,-0.13871236485759128
55,22.93034464973351,0.09423268431945296,0.5001775281317653,10.349484220734464,0.06963947895086192,0.18332265049888966,0.00720842900587914,0.1595950255318906,0.22970842360424548,0.1466432625665487,0.29196196083438614,-0.08732487078645935
56,3.2196753353237346,0.06527669248323215,0.7579310017632291,3.3624622289372406,0.1344577430415224,0.27261836011327545,0.08191553154508241,0.36795155272847685,15.181903669371534,0.16468894948914442,-0.012712962843021786,-0.09675425958969212
57,1.266176952906666,0.045487665063773663,0.988251606505913,0.762367579970531,0.2522628373253372,0.042384719522143774,0.027605495133915345,0.6674416942378909,18.64231869157443,0.18508613435880847,0.13929395290561958,-0.10759373313245685
58,1.5974679259474698,0.07552585793306299,0.3828801366641793,4.179155800789543,0.013916625430983293,-0.08561675234076949,0.05552688031737951,0.2480098577548843,11.249070809070917,0.22519386385809845,-0.06390977687264703,-0.11807494430608843
59,2.6160754954307084,0.054788414979782096,0.6996136349281123,9.598182213631446,0.03361125941106281,0.0033651605661641736,0.04824486404611408,0.3129247887874952,13.510308972444571,0.2873484929340693,0.2676455211327363,-0.14384837242802967
60,5.42533255147245,0.059572222852269215,0.4643194579750147,4.947896474837491,0.09750479489715282,0.1517957416064882,0.013013926021623615,0.45545852145910243,6.06936714040694,0.11118718473436731,-0.10840008063964016,-0.11256965808348265
61,2.1153913856170505,0.08791268435981972,0.8321647399561674,15.15878355616286,0.17722573180013115,0.24992593761357335,0.024589059591631237,0.39707840016645923,9.822919774597246,0.25285873250669627,0.16648340356922162,-0.14810863732543095
