test,loss,k_on_topoI,k_off_topoI,k_cat_topoI,k_on_gyrase,k_off_gyrase,k_cat_gyrase,sigma0_gyrase
1164,1.7007395649433514,0.0240637180902441,0.35593094669131875,3.325918811578124,0.05996749674273656,0.13122088861524744,8.187199179200974,-0.11
1165,0.15170268714326343,0.015382518446962395,0.4068375513499858,4.831237933036641,0.06248344499694479,0.20008927923627512,4.827663763555895,-0.11
1166,4.414090524251568,0.035754972623449684,0.12270926283219975,14.376809340468359,0.05642173563327519,0.09433074861047565,7.56778779449547,-0.11
1167,3.9629350122337828,0.04065761070935101,0.3305685456117636,11.477511855601389,0.04488180694659861,0.2882023125454323,6.66675743960103,-0.11
1168,0.25395672111699774,0.04502989887465591,0.3809288342122313,2.1916071118674294,0.05336084275892208,0.17063428347986323,3.9928614038872756,-0.11
1169,0.3103042014666148,0.018931021841325744,0.20742543794862714,2.778530778146905,0.06643525801767333,0.21679065603133632,6.116419529979667,-0.11
1170,0.4709227223204864,0.031157207177960864,0.25603468616039077,1.5946384237464402,0.0710245576436122,0.2509344448299008,4.398855165006891,-0.11
1171,0.0702817595131632,0.028700505041953,0.29519535532671115,3.702700144311011,0.058752407724898016,0.12742614681618233,5.360859787447898,-0.11
1172,3.162139357770193,0.03789444404083031,0.18204120047453498,4.218581900446471,0.04235254077924773,0.15116088108776435,3.1250311479697666,-0.11
1173,3.528190355052448,0.022505455353725414,0.2303951682000757,3.1064342842823134,0.04830618043728661,0.02545294432967285,7.944764246783075,-0.11
1174,3.8209609803705904,0.02542352016969164,0.07303247140292572,5.279657849725846,0.06313275307621989,0.3034142632982045,7.187826423771357,-0.11
1175,4.986424550314673,0.013092613695222867,0.3138464236425807,1.1683803451732624,0.07391878471031456,0.18557207378187862,5.8551462345906,-0.11
1176,13.399035849683345,0.049518487765217896,0.27369336879054623,0.06658897283181098,0.055333168408927935,0.07261488717508947,6.287559823943434,-0.11
1177,3.729152433321663,0.0329391719138503,0.3556531214147188,1.8561650948343673,0.052101139580322524,0.106853519365842,8.685743081521519,-0.11
1178,2.1294233218197887,0.041650834850415146,0.15036798969111453,2.7831904919133597,0.0691681135793093,0.2071527492170645,3.660767752560619,-0.11
1179,0.8930209522878272,0.04598720551551039,0.1024444899175306,2.3934624177379398,0.06019883390732771,0.23575541780025297,9.179461506965545,-0.11
1180,0.2005005354475405,0.02080918769063712,0.17322593588893226,3.8580684574721333,0.049589355227723494,0.05374952273963618,4.974123149134667,-0.11
1181,4.065308028477345,0.028018528774985025,0.38774504311949753,6.587062216578626,0.0468516930330232,0.16367914461395822,2.1624318003738345,-0.11
1182,1.4689178131622505,0.03465613516271805,0.2390214570659618,5.973288487618005,0.06480978137271368,0.27013833331325776,6.844791811184672,-0.11
1183,0.30441319919735343,0.039528908442433466,0.2141020259058591,4.6328436629858105,0.0566675164390654,0.1388901617439846,7.433395348768178,-0.11
1184,3.948086674615399,0.0428571381191601,0.3360062759019064,8.873114378889362,0.05319712586337801,0.3310412013477607,5.420858789951582,-0.11
1185,6.2410514610054975,0.010237652233862568,0.2901237894157545,1.0511702028269867,0.06645127545178661,0.09452252230295656,4.274955934215527,-0.11
1186,4.2694258813057715,0.03192874541605602,0.4133472739315103,0.4736817119760577,0.061620761845730204,0.18499742800638394,6.51228131842897,-0.11
1187,0.13053876847050072,0.01726734355653538,0.27113656385393625,3.373708111207499,0.05880316367663702,0.21964492268511202,4.809145927338502,-0.11
1188,3.6788356325933464,0.03680345221858296,0.36703770552425796,2.0045511072450277,0.07205773444782514,0.120602584653077,9.701776601774363,-0.11
1189,4.542009034946441,0.029993051760635065,0.31766357412028784,19.496801913092618,0.04399331587850021,0.16608613251883908,5.885100589914984,-0.11
1190,0.2058767824196763,0.025666932607750624,0.20001864109895748,4.27966667552653,0.05093793370910533,0.25220996872136536,7.949667120212528,-0.11
1191,0.14161131540970406,0.04757804449880555,0.24996642878466227,2.5418699290204803,0.03778818402831701,0.20328451320958973,7.029314440925846,-0.11
1192,1.0748523540025678,0.04394070859186074,0.8147761852603629,5.336873175230276,0.055617870096477236,0.2856212771496176,6.292069370516652,-0.11
1193,0.5498261842641053,0.05190528364587886,0.30206718323698045,3.0613426169868765,0.06314193556449349,0.037905143033158784,5.183996633295032,-0.11
1194,0.5990749678812223,0.03449598803475497,0.13627880092997385,1.5967351263178091,0.05817115336644021,0.143604428392732,5.6420076511851605,-0.11
1195,1.6186175621874823,0.02359405300421562,0.3392136851526017,3.932101791638602,0.06805088474494198,0.23413948347162156,2.748692907922301,-0.11
1196,3.2120082229374556,0.038050087908846314,0.2576784590591141,0.7963414594108005,0.06078904331203584,0.11049453782320645,3.9117147131815404,-0.11
1197,0.10467219501624511,0.028275448762599114,0.2191777466573815,3.4615837994919048,0.054530190132530215,0.08621502786315599,4.645738065907596,-0.11
1198,0.7832615928619885,0.04043892965444684,0.28134538919429675,4.815600616188297,0.040674571495329846,0.19655250348052072,6.718790410248883,-0.11
1199,1.282524472735165,0.03201897614976672,0.3690481286260579,2.213870047572432,0.04845555546099344,0.17076115387149202,7.6602377503850425,-0.11
1200,0.16064448912155338,0.03556730017704609,0.18031659704346906,2.6135560371446,0.07049456969808265,0.3183244159611258,8.593917029979602,-0.11
1201,4.830513634044058,0.0490565590171279,0.23421478878548813,5.795690856594654,0.05170235580319585,0.261846014503157,3.350356945413462,-0.11
1202,11.807304404720714,0.027147369791087034,0.41180760925368687,0.009284573127589457,0.04645752358035832,0.06848901623462009,7.297964907466227,-0.11
1203,2.560371814747015,0.05418531558070505,0.3877280393473809,1.7809113981014284,0.0642750690050618,0.1521623194012099,10.486556164377895,-0.11
1204,2.655699859341927,0.014070531139153793,0.04191583183981068,4.228973935556422,0.05683244923107488,0.21591410201518335,5.880939391161934,-0.11
1205,2.8274205245413255,0.02127699564606228,0.34813385320074786,1.2961542506002997,0.05301030242844541,0.13042702471219786,4.305254920634662,-0.11
1206,0.1225104633201869,0.04535784879097678,0.3278607515682045,3.0063970420346173,0.06631105058868243,0.1796995691995926,5.3072723691525026,-0.11
1207,0.2242923892564525,0.0184280737255739,0.30252570662413397,3.6238678353619322,0.061379737219473623,0.23375540365865877,6.271255267866161,-0.11
1208,3.6024046802241916,0.029567701617874816,0.19604043487648967,12.037810096031876,0.059484448235631156,0.10202251079811217,4.728875475935508,-0.11
1209,0.1478157615287266,0.04143779049588993,0.25273613773509257,2.256264219400441,0.07429221587544847,0.29653553483191153,6.688493100176527,-0.11
1210,0.7178275235909422,0.03392746460684692,0.15776776043175011,4.913566213090286,0.04299512094900901,0.1539641271329295,8.063321717625698,-0.11
1211,3.298772182768971,0.038565211117148696,0.2752659044061268,9.719732807718513,0.04868375163912201,0.19842801746861255,5.76373272792662,-0.11
1212,4.847885320336443,0.05092447518923264,0.10939058080492892,4.552693861271411,0.05727971729280295,0.27081107969342544,5.091725062056169,-0.11
1213,10.565451876500855,0.036104114413748375,0.3203048264996191,0.36888348423490336,0.054247851930271575,0.05345789530052794,7.232969784575373,-0.11
1214,7.163609996835106,0.02537424718091339,0.22665842561738514,3.436217872972218,0.05050317979500804,0.12983930183381187,1.059450991401027,-0.11
1215,0.9031303602579203,0.04332472818674874,0.3601856621813395,1.9972570426463516,0.03588244730261923,0.23850559818872136,3.75310296245943,-0.11
1216,6.071518104984026,0.03125805540521899,0.2938262365401321,3.879938963452863,0.003780583011118596,0.216306477939684,4.298659215522903,-0.11
1217,3.827784466520641,0.02389601108893446,0.3950699742979036,0.020030011191101593,0.06797709072655353,0.33496850660095,6.318750294671848,-0.11
1218,7.061011759392514,0.047721357719375246,0.2634541374929567,0.8439558078635527,0.04523596048758343,0.023696669945022425,5.431454178730616,-0.11
1219,1.013211399790864,0.033265019687907266,0.20749776486574042,2.836998002715432,0.06267081286594516,0.08822190512435632,7.704655726632025,-0.11
1220,2.974989795469758,0.029274662201598148,0.4245403192143637,1.6189212757774283,0.05555223946558295,0.17892581708533645,8.451705732226207,-0.11
1221,0.3957006641857609,0.020291200804858342,0.16753708300486608,5.2181135837408,0.07271441445833687,0.11742490263748166,9.241072635236335,-0.11
1222,3.0224474328960707,0.044801832875811465,0.310855831023855,3.1889009203004175,0.03919548805859699,0.26124418242169767,3.009715052084024,-0.11
1223,1.5130240133704103,0.03902949557870667,0.3442243869927066,6.3246929708328,0.06443783160326204,0.3056389039528009,6.814435186868503,-0.11
1224,0.22946779950328933,0.036633389896391436,0.37457298174041376,2.3284867302262406,0.060955874622476675,0.16144221965780495,4.912842819294684,-0.11
1225,1.229112879046264,0.026623802733333885,0.24227010435444887,7.30893610189002,0.06971521441710025,0.20104926350750776,6.11528073565944,-0.11
1226,2.885553786031526,0.047080472446149206,0.287058301623234,1.2355313050674739,0.0591279030190663,0.8022419006429458,7.189857398148097,-0.11
1227,0.07818553641933203,0.04171768140396153,0.13636453108673632,2.777857694000931,0.05332746839677648,0.07433791031416048,5.555491432516366,-0.11
1228,3.3668330210132886,0.03982962684009809,0.18610739138292687,4.185361549404806,0.050818719081796776,0.24741409196563444,3.655434079375018,-0.11
1229,0.19867107775344464,0.01674764153747923,0.22579316486771772,3.72913038952115,0.047187859366031794,0.18239889784084923,4.179047411867264,-0.11
1230,2.4477199698492216,0.05310624405914475,0.3290424655230971,3.2700848752092946,0.06499317657535696,0.13370930349557256,2.4250745881179325,-0.11
1231,0.49328713930210677,0.02345189448931815,0.27574256020302823,2.630319473061921,0.04165553987005471,0.2233079474742165,7.561809761993038,-0.11
1232,0.7935564577151953,0.03179582234527259,0.31082090892147124,5.518639799998032,0.057239065579911416,0.2840685350805486,6.73946285851318,-0.11
1233,1.2188379706145995,0.034893653878179574,0.3548418605943871,1.7475060373123723,0.06721920286132729,0.11150105077356844,4.628188595031738,-0.11
1234,1.575765524786456,0.011539814260926843,0.2544025438328024,4.635604828851563,0.06239017345508721,0.1507956170169218,8.092203300635177,-0.11
1235,2.8922468250355027,0.028391319944776477,0.20918164839974468,6.688598547209297,0.04480138299597253,0.357967074162933,6.035288324275978,-0.11
1236,10.65320862426896,0.022238730239129166,0.08350673046731785,0.871905195444221,0.05436972999693446,0.011663489676316002,8.887829842682969,-0.11
1237,0.06846793355535466,0.05036565938812889,0.40117912702304737,2.3186880032103967,0.04917159878469426,0.1933764945712814,5.600061400949674,-0.11
1238,0.11596568437296911,0.0432387743238478,0.3794731802236919,3.9153451128064076,0.057962553978002776,0.09427380109482385,5.019853292392731,-0.11
1239,1.2574481480321062,0.008262923095914997,0.286986665348331,5.046367113918741,0.05215005917259903,0.1628355570881663,6.447916089333972,-0.11
1240,1.9938532082526579,0.03722259690608732,0.4355920506719972,4.414694676784299,0.07653253650030525,0.22824059521734782,3.139410894750766,-0.11
1241,7.554998746164689,0.030567382568769754,0.24203756928676717,12.833223471958323,0.060469650410068125,0.7037275482958243,5.989957109217892,-0.11
1242,6.968076687127029,0.0189108892562844,0.3313266794330364,1.3796111786975764,0.05594471751934799,0.058946024253814275,7.122155059363268,-0.11
1243,2.0730522682045636,0.026305267996819023,0.17308665930209005,3.177407945075519,0.0625620158807278,0.5069502604585777,5.215808275508829,-0.11
1244,1.2753527422113327,0.04580124561190958,0.304094153673173,1.9888262210208312,0.0506252725679315,0.03948441030157879,4.1595347703589765,-0.11
1245,3.120395747707992,0.041013662905286005,0.2726077467037073,0.4908578811266784,0.06955896818585289,0.20904326420901925,4.57553714086799,-0.11
1246,1.9197651358293777,0.015097901644818825,0.11854927351811315,5.8402159332568875,0.06507181341722724,0.13418983337146143,3.4993349690677715,-0.11
1247,0.2901826826867314,0.03385481450973587,0.14645558114644344,2.6742777574641607,0.04672772960624775,0.2536456462661029,8.242725405899208,-0.11
1248,5.487181330711573,0.037336082351987696,0.19713790118121893,3.580811016820601,0.05939643237301715,0.18011057134282213,1.6728850430722133,-0.11
1249,0.8944184623110683,0.03237344775423971,0.34805126435131306,7.6420603620514,0.0432442149904322,0.010077466680341929,7.787781234581215,-0.11
1250,0.5057579029244438,0.02971613667319363,0.22505590484290683,4.117111945209121,0.07189002951725874,0.27812148236943923,6.345258466809496,-0.11
1251,1.8138893711690383,0.024337609551146437,0.056736271732618415,3.0492520910312892,0.06660051924926876,0.31030950511672817,9.744529761043031,-0.11
1252,9.760852773208166,0.03880552778119948,0.25662658867843735,1.1406681786638828,0.0543576998988943,0.10930531471175305,0.641446893890878,-0.11
1253,2.783774082231756,0.020265377072878465,0.36764036000843703,1.7156353025853963,0.05775206622587884,0.14486346477852102,5.721191605159233,-0.11
1254,0.35016733174681414,0.044168485142911856,0.4188885154702631,2.3031828164348527,0.0384063264253555,0.16747618151742416,6.841552180820912,-0.11
1255,2.0773793598287944,0.035530053492309,0.32010841849477933,4.99086210959459,0.049218544906870734,0.37517565539901243,5.275290742267285,-0.11
1256,1.3547691686980539,0.048239528717409906,0.2893657264331432,3.4305550028932545,0.06331055080300355,0.1952892529039022,3.9524935994798667,-0.11
1257,2.6913748716166768,0.02757124863636228,0.38457972709794697,2.712612851050764,0.05589528742496369,0.08216375071499421,7.412469497867147,-0.11
1258,4.8796673330306675,0.05468685407908862,0.21527027030586182,8.454942820182508,0.07484486687669402,0.2228222973341459,4.82492527568751,-0.11
1259,0.32951815952698693,0.042401232719868315,0.26657077276561814,5.406144678692641,0.05253124639877986,0.12115607677215867,10.126607003581684,-0.11
1260,0.06612994054737184,0.021750514886590487,0.33704974408240973,4.46009805745354,0.061365170992813835,0.23973199736979964,6.461144550853758,-0.11
1261,0.7737522479770338,0.040095676300386865,0.3038390816772767,3.8512020635604256,0.0474288502821638,0.25890298344791923,5.7584524406061695,-0.11
1262,9.225175105689072,0.033445181682385076,0.1884867669926133,0.5019333841207301,0.06807614867817767,0.1445653832026857,8.60202987174714,-0.11
1263,0.5072113047020135,0.02641806202458476,0.1626123968320591,2.069624335167419,0.060431852632297965,0.20666333168019826,7.091317109802522,-0.11
1264,1.5972209029744167,0.029674269667197023,0.24641190592299647,2.9853464556439797,0.07037884930563656,0.5824016902733563,6.151496166329379,-0.11
1265,1.1620747437759036,0.01705547670618989,0.2345494489582957,1.4555071540543603,0.058730532429076554,0.2951535165252891,4.480402979526738,-0.11
1266,9.876855843875916,0.0055820220082532235,0.40146071192533095,1.058081430292377,0.051225046951772116,0.17559888313621203,9.153796321203199,-0.11
1267,1.4801803785935503,0.05222808038086981,0.35673886387103926,2.563753581648511,0.041115307490329954,0.06747052983454262,7.678775289446886,-0.11
1268,0.7499384381572525,0.024833963529146554,0.09671196621719241,3.562464447687189,0.06421657039402355,0.3418671892577292,11.330642536461799,-0.11
1269,2.502484738020299,0.04683966519668553,0.2731605618592271,4.7024667782635525,0.05476432211293346,0.32124200434166855,5.294130963321689,-0.11
1270,1.3795528786353841,0.037751824722461295,0.20437513962662748,4.159773681752952,0.05712850806298905,0.0445669358425725,2.7633820703032272,-0.11
1271,2.201401584010994,0.03524030163718766,0.2961742830704137,1.8645662570172226,0.04470241461913957,0.09552448145975202,6.7135567709418815,-0.11
1272,6.345555845551865,0.032423349913236435,0.33406322944891154,0.01956318537182744,0.03694982351274921,0.15766591754813097,3.666497829405554,-0.11
1273,1.5214348547818788,0.04991850534992335,0.31907124181781,6.220395822250474,0.06616468181669917,0.12637272650666037,4.885434210896796,-0.11
1274,3.407375656516894,0.04123601717970986,0.37286641596600056,0.005182507488403765,0.052373608296991045,0.280081588178378,5.6361435017563,-0.11
1275,0.8117337063399749,0.04484466083492098,0.13967608346767021,3.153130582299331,0.07229092213111443,0.2440924061564042,8.196883523082224,-0.11
1276,0.4292526921214038,0.03051112472759418,0.41071400121283674,2.3047049642385042,0.04976062792796872,0.2139317392335391,6.003100536013516,-0.11
1277,18.70603775476347,0.0011940557902948117,0.23571951572561872,0.639004394151125,0.059912398439805316,0.10030018867065653,3.3203944772211575,-0.11
1278,1.7530886270051176,0.028636970754550767,0.022886142215881533,1.4485679156915492,0.06229319760414913,0.16657214219816757,12.60983037622935,-0.11
1279,1.3139124579995993,0.039260881166873346,0.26412660346279804,3.746640284418821,0.045767996267288426,0.20242626394919985,4.2662780276982435,-0.11
1280,0.49959113434323654,0.03612721600890348,0.34803936064227975,5.619003100167294,0.05332439515675057,0.18849255417661034,6.564026362558343,-0.11
1281,0.4593997458525665,0.02200386136476997,0.29031954385480013,2.7924229906953313,0.0563701301858102,0.26987373887660693,7.47898945499927,-0.11
1282,2.9975632793092473,0.03302688690578498,0.39216131160798207,3.3087206050566556,0.0679787294402201,0.22691645948760752,2.1231966665075204,-0.11
1283,0.7786205468544688,0.019125213707307666,0.4279999615508002,13.596177863537527,0.0648289868401179,0.137518148982157,7.055372698567364,-0.11
1284,1.0239847161519287,0.04307554797963526,0.1738872186219462,5.02386390042745,0.048547406402792495,0.07261247869949455,4.997645560493729,-0.11
1285,3.121050302928983,0.04611454006372161,0.11966797558570028,4.452721476319343,0.07399612114797922,0.11833334839598164,3.944970903223134,-0.11
1286,7.997719219257432,0.026000435768317634,0.3147463534315335,0.9369787398617802,0.05871943769666845,0.18443105302845259,14.188143808660723,-0.11
1287,0.9596736599093459,0.031337912098650056,0.21512578018875694,4.113048950357771,0.03991285759119379,0.15382267907829378,4.560036738184648,-0.11
1288,0.591899322159976,0.04881311759997817,0.19256574423385672,2.0940117470405166,0.05480863232710338,0.24134119222990205,5.525946588213091,-0.11
1289,0.17378083087291074,0.0231372861694479,0.25721297892963174,2.466221308013259,0.0696151823469601,0.3008376052365262,6.15441633939904,-0.11
1290,1.0812122319776343,0.0373710517132928,0.3659616384749265,1.835247347261591,0.04285178755728972,0.26129768801668685,9.44593765276736,-0.11
1291,0.3948327849731399,0.05633771778594572,0.3005042601654105,6.743881041458484,0.0353144393066452,0.031836838346040605,7.9426690635745665,-0.11
1292,1.4187995163267857,0.034780686006867303,0.23656883522555325,2.937025125586965,0.06334982295094195,0.0914349216987056,8.78763121443302,-0.11
1293,0.20737703264150092,0.04036415124326494,0.28375988979069144,3.7397267190597683,0.06121067398573588,0.22596684151426266,6.938502151260552,-0.11
1294,3.7865213840032483,0.013484627322714035,0.34958062653574795,1.5594852254245053,0.06634283955463713,0.19164103798419854,6.4615892628829945,-0.11
1295,0.32190993431127835,0.026856419437718597,0.32246122023296503,3.408171003259907,0.05737767671398099,0.11474753477517563,5.37138523425396,-0.11
1296,0.17241129217068124,0.028365685072166063,0.15893584514606524,5.273021253907594,0.051871772467275555,0.0582884987251123,7.469119795600175,-0.11
1297,0.061816433019882315,0.03714818589034693,0.2697051741927297,2.552595635170922,0.05835823369181518,0.19323516401665056,5.818344870705148,-0.11
1298,0.11618727878006219,0.03922799317437593,0.250790309288345,2.5388679340865514,0.05457747371206911,0.17049188531215834,5.123649281202924,-0.11
1299,0.1111385903014963,0.042584257957343066,0.26551418044890435,2.1678245313985887,0.05613641778163599,0.20932510398669435,5.768647766503708,-0.11
1300,0.033617467323129216,0.03602647287877875,0.22817833550640018,2.9753238413083523,0.05979483768278712,0.1650617606599488,6.065195814094273,-0.11
1301,0.06382182541305045,0.03414574557591674,0.22716562783086008,3.0279581187012665,0.06187277710667373,0.13817967884532595,6.21635916704486,-0.11
1302,0.0348005067697254,0.03505169987928031,0.19528851610909126,3.128719944390827,0.05893597891216697,0.1504113285975162,6.773683137589732,-0.11
1303,0.2740896637857131,0.0310858593588026,0.14336361389104627,3.9324952827141817,0.06042535999977477,0.1265521534498814,6.444559630843838,-0.11
1304,0.37604086233727674,0.03228813219374798,0.16940086877025223,3.5700308721531093,0.06407048504227407,0.15949689567469072,5.5660134003799735,-0.11
1305,0.6862197800975438,0.029909931882522542,0.10976059936285867,3.339953917276918,0.05742873933783819,0.15083085772961569,5.876887203754788,-0.11
1306,0.09165351167827494,0.03490319592091644,0.1844704687083547,4.088088205540882,0.05980269130800223,0.10791967078027755,6.683964235486809,-0.11
1307,0.9047942554586725,0.028450693957345456,0.14587600019962396,4.518615042934369,0.06221992344243797,0.1370448600451146,5.186162683569519,-0.11
1308,0.05635182248062631,0.03281254377699049,0.12240464138070961,2.8678947801449817,0.05561638095330529,0.09066714712380444,5.995108593328246,-0.11
1309,0.11265400307383361,0.030212882350306662,0.19776792974049076,3.1804236659979215,0.05402777677605293,0.12303418462917558,4.955627884806564,-0.11
1310,0.3392759183509787,0.035721840714243606,0.1746356115345915,3.8376484143057175,0.05918323865328655,0.14980089110690475,6.331803136306856,-0.11
1311,0.3937223690872723,0.03210626929646064,0.20712752872986145,3.4986782444352897,0.06367135125305254,0.07750729346185686,6.847556181215629,-0.11
1312,0.16466796788628085,0.025312820611625642,0.18615375051215416,4.088820146378626,0.05720817375896203,0.09824364974437007,4.671275219469306,-0.11
1313,0.4170167018050981,0.033898292792765634,0.14688099203804195,2.9920498344254804,0.06092222284024375,0.1670095078099598,5.63280928549639,-0.11
1314,0.5185796038090071,0.02857236080718452,0.15751289100868993,4.824052171114085,0.05362578800345571,0.11943236913873835,6.047752951961432,-0.11
1315,0.14996738014251007,0.02712266751884025,0.2168318223899627,4.307575568126094,0.06606458298722513,0.13790333748371109,5.393268977691625,-0.11
1316,0.06219250005984249,0.030976293741771802,0.1932796938905278,3.606551374878021,0.055859650781346526,0.17441416810373753,7.16908406019852,-0.11
1317,9.264976178254443,0.03682258558893853,0.13043994911933637,2.6174393997659013,0.05079871113700769,0.9782435792915762,4.864533108330187,-0.11
1318,1.8176403357427602,0.03444940307710315,0.07881523291346045,3.269349436422204,0.05262449863102087,0.15748934707129003,6.452794726449637,-0.11
1319,1.2964686369537262,0.03810197047962792,0.17394983866261027,4.426185224500994,0.0584016400347779,0.1152805219081602,4.367170054957054,-0.11
1320,0.6744711199558228,0.024494729576318645,0.21089369369280175,2.8084306536218975,0.0629331298852571,0.0822185984833856,5.339132263202954,-0.11
1321,1.5055199375376533,0.03340690427098449,0.09724314273637316,3.7623024569380226,0.06513161878395977,0.1829764147053179,6.676531085515849,-0.11
1322,0.9214897604434894,0.029764038124772244,0.23606868055027097,2.011917610160622,0.060225563638390794,0.1385286510983019,5.868890137372253,-0.11
1323,0.6224875689762158,0.02798845623984622,0.2216838328984876,3.375530695593202,0.05694040122417418,0.09815792202851892,7.30207952754721,-0.11
1324,1.972273202865967,0.03519700237793235,0.12016855810144841,4.7444564555555715,0.05282711941488851,0.16205586104291983,6.194284755243649,-0.11
1325,0.3126703526817234,0.03191600026960652,0.16839006909029963,2.7663201838144085,0.06726042093367958,0.05649139470247462,4.743889642411757,-0.11
1326,0.14851443566397152,0.0364481007482262,0.2027128203470253,2.321712438234161,0.06219113926084667,0.18591604932820874,6.788640042192004,-0.11
1327,2.9242930207978635,0.026115938364132854,0.056003593760309084,3.9747398618547964,0.050023975183601646,0.14436988417525035,5.521477566411734,-0.11
1328,0.11252198719466176,0.03877281119479971,0.23662324202353704,3.2727599705299837,0.05912398939137668,0.12120391180130008,5.028858956501848,-0.11
1329,1.1644407857578645,0.024064686485684,0.19285178625827334,2.016996184660112,0.06907108039467083,0.07516831625159735,4.140241883946458,-0.11
1330,0.0544744514066036,0.03177749448009765,0.1559287953187515,2.93514984976478,0.06573720728461101,0.1728205186429467,7.125743006724674,-0.11
1331,0.08691106265711207,0.029898364293887578,0.2167790945037931,4.406538620508961,0.05458436137355557,0.11028024043207413,6.029782783928549,-0.11
1332,0.05971373333436674,0.03386902029096904,0.24916753748660792,3.7064148106208314,0.055730295693035795,0.20202869222667705,7.712159189318493,-0.11
1333,0.8860809058931368,0.036038823661824704,0.08976936642587824,2.315436622033815,0.051162919768426636,0.17187867588306793,6.407516423869606,-0.11
1334,0.3098590073173051,0.027516489337778012,0.22355118211761968,4.862958036735107,0.06191785803133499,0.12825351311521563,5.206688743859361,-0.11
1335,4.527913867394605,0.02265559095898685,0.1761266631247659,1.6903258115229698,0.06409509190281991,0.045703661795863756,6.734220087864472,-0.11
1336,0.7453938993861342,0.03865059077873068,0.1908180360924843,4.110639943765755,0.05750873917876144,0.10536582069967303,4.566263819922781,-0.11
1337,0.2578072652606449,0.033346230641266475,0.13647043673865905,2.617355136824816,0.047825542240279184,0.14803778531974018,5.7270882417287785,-0.11
1338,0.1265872116799605,0.02922810228498148,0.2493272098762599,3.1208304557987656,0.06013259283504951,0.2093033987744615,7.409131580554014,-0.11
1339,1.3085451427102335,0.04006078394780735,0.15162579990621183,3.3866425353457754,0.054147294933697666,0.18538264004602126,5.355525194320648,-0.11
1340,1.8104880738661944,0.025762962934273964,0.21298870674187517,2.423319638624487,0.07043010353113044,0.06889104478166538,6.057239060472998,-0.11
1341,1.5938890980278395,0.0307668642429884,0.25155283258923694,1.837240192324032,0.05850189155319282,0.15210564581894095,7.014784968177743,-0.11
1342,0.7064600605364556,0.02753698372900629,0.23023654255183781,5.269908654325514,0.0676596722259829,0.08559587876287664,3.909297977103785,-0.11
1343,0.2005773755913098,0.036705532898500426,0.27017964198917666,3.7972455757624433,0.052294236670476446,0.12923443598248446,4.925984057898944,-0.11
1344,0.9843242121186521,0.021262153713636597,0.17971861079558227,4.627136550477937,0.04880834272125805,0.18777862729900197,4.3863446316699335,-0.11
1345,0.9973597517948241,0.041272503386380624,0.13214266980854888,2.985697408859766,0.06365562341036986,0.20708554075370064,6.306510144954009,-0.11
1346,0.7833589300640412,0.034953200342879465,0.07184982257612571,1.327645840691115,0.06122818080217408,0.16182692256387413,7.9599437888770606,-0.11
1347,0.04342400791631021,0.024036841896006366,0.20170538031525828,4.130452201686719,0.05602333237756739,0.10612444483902253,5.586161971680619,-0.11
1348,1.4089048037782415,0.02333496349150101,0.12720978724395604,5.279965365936659,0.0562923878333844,0.06732672760268331,3.606615059380166,-0.11
1349,0.6737280382894304,0.022800782727615376,0.09752654935320992,6.012711115769859,0.05892913945464901,0.019922444859186872,4.1575946237996435,-0.11
1350,0.7361976037055242,0.021273954863813914,0.11071705546718577,5.774935890456765,0.05759404238512145,0.07115255001006628,5.134160119133544,-0.11
1351,0.16082282818279625,0.018567199670828288,0.1574944786276979,4.988921145435878,0.055018511210782814,0.02611542509789369,4.704350442278948,-0.11
1352,0.17361242196424836,0.017719204036952912,0.06569044861951004,4.302348869399052,0.06144870667970954,0.048504012775963085,5.5465595795970195,-0.11
1353,0.16229738125859414,0.019736299176631212,0.11233810104071314,4.687422255005243,0.06542215142703987,0.034474146837555106,4.511036914904392,-0.11
1354,0.6274396976681283,0.015014607640339581,0.16231472411520503,5.465132926267948,0.05316277245466196,0.09480183251532807,3.8517593907637218,-0.11
1355,1.5808080852538522,0.025566471328010695,0.1465717111742525,4.1591242738752126,0.059624490309565806,0.10509541355346333,3.234579552461709,-0.11
1356,0.12977564186289323,0.024802184253820445,0.1955884489611977,5.778733201488863,0.06286664568056173,0.051351728503920724,5.657457299648415,-0.11
1357,0.12062175844870475,0.01636102283590595,0.1904374203049218,6.235491192316689,0.055918496393935806,0.11060623065817632,6.518817443228449,-0.11
1358,3.8689895295863694,0.022201774085391694,0.03314007907162303,4.971857388490458,0.06051128288942531,0.09081291020152343,5.097595372699765,-0.11
1359,1.9162246395914575,0.02456889196868515,0.09699526352734883,4.377486889308256,0.06419258954876775,0.14222217644148438,4.398653679584568,-0.11
1360,0.9587876966581419,0.020181197092725974,0.1384716729566836,3.80811522503727,0.05723250588851715,0.0211745926238064,5.884346953330542,-0.11
1361,0.31315569601945875,0.026379959066276902,0.16332241896814395,5.131908758105406,0.06667120194754433,0.08198578125902678,5.309025316011708,-0.11
1362,6.392532845355435,0.028663705287342633,0.010445076134074527,4.603019825657376,0.05371089665389838,0.12705871811775013,6.84494301311789,-0.11
1363,0.37463012486313785,0.0198910336811104,0.07838835701807487,4.019799919480748,0.05145838660026761,0.05914462136368562,4.780316265075684,-0.11
1364,2.193360991372983,0.027440868398006333,0.1742879510280912,5.599331818598095,0.06854001088150037,0.17353609297467834,4.048743325637224,-0.11
