frames,time,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95
7352,3676.0,12,15,13,15,12,12,16,10,15,14,9,15,15,16,16,12,14,14,14,15,14,13,11,13,10,15,13,10,13,12,10,11,15,14,15,12,13,12,9,17,15,13,13,12,13,12,13,13,13,15,13,15,14,11,17,14,12,14,10,11,12,11,15,15,15,12,14,15,15,12,10,13,11,13,14,14,18,13,15,12,11,14,10,15,14,14,13,11,12,14,14,12,10,13,16,13
7353,3676.5,13,13,14,14,13,12,17,13,14,14,11,14,15,12,15,14,11,13,12,12,14,13,14,12,15,16,14,10,13,12,9,12,16,14,17,13,13,12,9,16,15,12,10,13,14,15,15,12,15,16,15,15,16,11,14,13,11,15,13,9,12,11,12,16,16,11,13,15,15,9,11,16,12,14,13,14,17,12,16,15,14,14,9,15,14,16,14,12,12,13,13,15,12,9,16,11
7354,3677.0,10,11,15,12,9,15,15,13,12,14,9,14,16,13,16,12,14,12,13,13,15,13,15,10,16,17,14,11,16,13,9,12,14,13,16,16,15,14,11,16,14,11,13,14,12,14,16,9,16,15,16,13,16,10,12,10,12,15,14,10,11,9,14,15,16,13,14,14,14,10,10,15,14,15,13,14,17,14,16,14,11,13,9,12,13,16,13,12,12,13,13,16,11,11,12,11
7355,3677.5,9,13,18,12,10,13,15,11,12,15,15,12,15,15,14,16,17,14,13,16,17,13,13,9,15,15,13,10,16,13,10,11,11,12,16,16,14,15,12,16,14,10,13,16,10,12,13,13,13,16,13,12,16,10,13,11,14,16,13,13,8,11,15,16,14,11,15,14,10,10,12,12,13,12,15,10,14,13,17,12,14,14,10,9,11,13,10,13,12,12,13,13,13,11,13,12
7356,3678.0,13,10,17,14,13,12,15,11,13,13,15,14,13,14,17,17,16,15,13,16,16,11,13,14,16,16,13,12,15,15,10,10,11,13,14,13,13,15,10,16,11,14,12,14,12,12,14,12,13,15,14,12,14,11,11,11,12,17,15,12,11,12,15,14,15,13,12,14,11,11,13,12,13,12,17,11,14,15,14,15,11,14,10,12,14,15,9,11,15,12,14,13,13,9,14,11
7357,3678.5,12,14,15,13,14,11,10,12,13,10,16,16,14,14,18,16,12,15,14,16,15,15,13,10,15,14,11,11,10,15,12,11,9,15,14,14,15,16,12,16,11,14,13,16,13,13,15,12,12,14,13,11,12,14,10,9,13,14,15,13,14,13,17,13,15,11,13,13,12,14,14,15,12,12,16,12,14,14,15,14,11,14,11,12,15,14,12,11,15,12,14,11,13,11,13,13
7358,3679.0,13,15,13,14,15,13,12,12,13,11,15,16,15,14,16,16,14,14,14,16,12,14,14,11,14,14,12,15,11,14,9,12,11,17,12,14,16,15,13,15,11,14,15,15,13,13,14,14,13,14,10,9,14,15,11,6,13,11,15,14,13,15,15,11,16,12,12,12,13,14,15,15,11,12,15,13,14,14,16,14,12,13,13,13,14,16,10,11,15,13,15,10,13,13,12,13
7359,3679.5,11,13,14,13,13,14,13,14,16,10,13,16,16,13,13,15,10,16,13,14,12,16,13,11,12,13,12,13,15,14,11,11,12,15,12,14,16,12,12,15,12,14,14,14,12,15,14,12,10,13,9,10,11,11,8,11,15,12,15,15,13,10,15,13,13,12,13,13,10,11,12,16,10,12,14,11,15,13,14,14,12,12,14,15,14,15,9,12,13,15,16,11,15,12,10,12
7360,3680.0,10,14,14,15,14,12,11,13,15,13,13,16,14,10,15,16,12,15,13,15,14,16,11,14,12,11,11,10,15,15,13,12,12,16,13,16,14,13,13,16,16,14,15,14,12,14,13,11,10,12,10,12,15,13,9,11,11,11,16,14,11,13,15,11,14,12,14,12,13,12,11,15,12,14,15,11,16,11,16,14,11,12,12,15,14,15,8,13,14,15,15,12,14,11,11,13
7361,3680.5,10,14,12,15,14,12,9,13,16,14,13,15,13,12,14,13,14,15,14,13,10,14,11,15,13,13,12,10,14,17,14,13,11,14,14,15,13,11,13,15,15,14,13,14,11,13,12,12,11,13,13,13,15,14,10,14,13,14,14,15,11,15,13,15,15,12,15,10,12,12,10,14,11,13,15,13,16,11,15,12,11,12,11,17,13,15,10,15,13,14,14,14,15,9,9,14
7362,3681.0,10,14,14,15,15,9,10,13,15,15,15,14,12,14,13,13,14,16,14,11,10,14,12,13,14,14,11,12,15,16,15,11,9,15,13,11,12,12,10,13,16,15,15,11,11,13,13,14,11,13,12,11,13,14,9,11,14,11,13,15,12,14,17,14,14,11,14,9,13,13,15,16,10,13,13,12,16,12,12,14,9,13,13,16,12,14,13,17,14,14,16,12,13,10,13,14
7363,3681.5,11,16,14,12,14,10,10,13,14,13,14,14,12,11,11,14,16,16,14,11,11,12,12,12,13,12,13,12,15,16,17,11,11,13,15,12,12,14,11,15,16,13,14,13,13,14,16,13,11,14,13,12,13,13,10,13,15,14,14,17,12,15,18,14,11,13,12,10,14,14,16,15,13,12,13,13,13,14,10,12,11,12,11,13,13,14,14,18,13,15,15,13,14,8,14,13
7364,3682.0,11,15,13,11,16,10,12,11,13,15,12,15,13,9,12,12,14,16,14,11,10,14,12,12,12,13,13,12,12,15,17,14,10,18,13,11,14,13,10,12,18,12,14,12,12,10,14,12,10,15,14,13,13,12,13,13,11,15,15,16,11,12,16,14,14,13,14,14,14,12,15,13,15,13,15,15,13,12,11,14,13,9,11,16,13,13,15,15,10,15,16,13,14,9,15,13
7365,3682.5,10,14,15,10,16,11,13,13,12,15,13,13,14,11,14,13,14,14,12,13,13,13,10,12,11,12,16,12,11,16,16,15,11,14,13,9,14,11,11,13,16,12,14,16,10,10,13,13,10,15,13,13,13,11,12,11,11,15,16,17,12,14,17,13,11,13,16,13,12,12,16,13,15,15,16,16,13,11,11,13,11,9,12,17,13,14,15,15,12,11,14,12,12,11,14,13
7366,3683.0,9,13,15,14,15,13,12,12,14,14,13,10,9,12,14,13,15,11,12,14,11,11,12,12,11,14,17,10,13,14,15,17,11,13,15,11,12,9,12,14,16,11,16,17,11,10,11,13,9,13,14,14,14,11,14,13,11,16,13,14,12,15,17,12,13,14,14,13,13,12,16,12,15,16,14,12,12,13,11,13,10,12,13,17,13,14,11,15,13,13,14,14,12,12,11,15
7367,3683.5,10,14,14,15,14,12,13,12,13,15,13,12,11,13,14,14,17,11,13,14,13,13,13,10,13,15,16,11,11,15,13,13,12,14,14,13,11,10,13,13,16,13,16,15,13,10,11,12,13,13,12,13,14,11,14,14,11,16,14,15,12,12,18,11,12,11,12,14,12,11,14,14,14,16,13,12,13,15,13,13,9,13,15,15,14,16,12,16,15,14,12,14,11,13,11,14
7368,3684.0,12,14,14,17,12,13,14,13,12,11,13,11,12,13,14,15,17,16,15,17,11,17,12,10,14,10,16,13,10,16,11,14,12,15,13,11,10,12,13,12,15,14,14,14,12,12,12,13,13,12,15,14,14,11,14,15,13,16,15,13,11,12,14,11,13,10,14,13,12,12,12,14,15,14,13,12,13,16,15,10,11,14,14,13,14,17,13,15,13,15,13,15,12,14,12,12
7369,3684.5,14,13,14,18,11,13,13,14,13,10,14,12,12,13,14,13,17,15,15,17,11,14,16,14,14,11,16,12,12,19,12,18,11,13,15,12,8,12,13,13,16,14,14,14,12,12,9,12,13,14,14,14,12,11,14,13,13,14,16,13,15,11,13,13,13,11,11,13,12,11,13,12,14,15,13,11,14,16,15,12,11,14,13,17,15,16,11,14,14,15,12,16,14,15,12,11
7370,3685.0,12,11,14,17,11,13,14,15,12,13,14,13,13,12,14,14,15,13,15,20,11,13,15,14,13,11,15,11,12,19,12,19,13,15,14,15,7,12,14,14,13,15,13,15,13,16,11,11,14,13,13,13,12,13,13,13,12,15,14,13,11,12,13,13,14,13,9,14,16,9,11,13,14,15,12,11,12,16,12,11,13,13,14,15,14,18,11,13,15,11,13,17,14,16,16,12
7371,3685.5,14,12,13,16,12,15,15,17,10,13,15,12,14,11,13,14,13,12,16,17,12,14,16,14,12,10,12,11,12,17,13,14,13,14,13,15,8,11,13,14,14,12,13,15,12,15,12,13,12,13,13,13,10,11,16,14,10,17,13,14,10,12,15,11,17,15,11,11,16,14,14,13,13,13,12,11,9,15,14,8,13,14,13,17,13,16,12,11,16,12,9,18,12,14,16,12
7372,3686.0,14,14,13,17,10,15,15,16,12,14,14,14,15,12,12,15,15,12,17,17,10,15,16,15,14,12,11,12,13,18,15,15,14,15,13,17,9,12,12,16,12,12,11,16,12,15,10,12,14,13,13,12,12,11,15,15,12,15,12,13,13,11,15,12,13,13,11,13,16,16,14,12,15,14,14,10,11,15,14,9,15,12,13,14,12,15,10,10,17,10,10,17,10,13,15,10
7373,3686.5,13,11,15,17,9,13,16,15,11,16,14,12,11,10,11,17,13,10,16,15,12,12,16,15,12,9,12,11,14,14,16,14,12,11,11,14,13,13,14,15,12,14,14,13,12,16,11,14,15,13,13,12,12,11,11,16,12,15,14,13,11,11,15,11,12,13,14,14,14,16,15,11,16,14,14,10,13,13,13,12,12,13,12,15,13,14,11,11,12,12,11,14,11,13,15,11
7374,3687.0,15,12,15,16,12,13,14,17,11,14,15,13,12,11,14,16,13,11,12,13,12,15,15,14,14,12,14,11,12,14,14,13,14,12,11,14,12,14,14,14,11,16,14,15,10,16,9,14,13,11,13,13,14,11,12,14,14,15,12,15,11,11,13,12,13,12,12,14,14,15,16,10,16,13,15,12,13,12,14,10,14,15,12,14,16,16,12,12,11,12,10,15,10,13,14,13
7375,3687.5,14,13,16,16,10,9,15,17,13,13,11,11,15,11,14,18,14,12,14,10,11,15,15,12,15,13,15,11,13,14,15,14,13,13,11,13,15,13,14,12,12,16,14,13,9,15,11,15,12,14,11,13,12,8,12,15,14,13,10,13,12,13,13,13,14,13,13,12,12,15,14,14,15,12,15,13,15,12,15,10,11,13,13,11,14,16,12,13,13,12,14,16,10,11,14,11
7376,3688.0,12,14,15,17,13,12,13,16,12,15,12,11,15,10,11,17,14,12,14,11,12,15,14,10,14,14,15,11,11,14,16,12,16,11,11,14,17,12,14,14,11,14,15,16,10,13,11,13,12,11,12,12,11,9,9,16,13,14,10,11,10,13,13,11,15,13,13,13,12,14,13,14,14,11,13,12,15,12,13,11,11,14,12,12,14,14,13,12,13,14,13,14,11,13,15,12
7377,3688.5,10,15,14,18,12,15,15,14,13,16,13,12,12,9,14,15,12,14,15,15,11,15,13,12,15,13,14,12,11,16,15,13,16,11,11,13,16,13,11,16,10,15,14,17,12,15,11,13,13,11,11,10,11,9,9,13,14,14,9,11,10,11,15,12,11,12,12,10,13,13,13,13,13,12,13,11,16,8,14,11,11,11,11,14,13,13,11,12,12,15,9,13,10,12,15,13
7378,3689.0,11,12,13,15,11,14,13,15,16,14,13,14,13,10,13,17,14,15,15,13,13,16,15,9,14,10,10,10,12,15,13,15,15,10,12,10,13,10,13,17,12,15,13,15,13,14,13,12,14,12,10,13,13,11,12,11,15,14,10,12,8,10,12,13,11,11,13,11,13,13,14,13,13,13,9,15,15,8,13,10,11,11,11,18,13,12,12,11,13,13,11,14,11,13,15,14
7379,3689.5,11,14,14,15,10,12,13,14,17,9,12,15,13,11,13,16,9,16,13,13,14,16,13,11,13,11,14,10,13,14,15,13,15,14,13,12,13,7,13,15,14,12,14,15,14,12,13,11,14,11,10,15,14,14,14,12,14,15,9,16,12,11,12,13,13,10,15,12,12,13,15,12,14,13,11,16,12,10,14,11,11,11,13,14,14,12,11,10,13,12,9,13,13,13,11,15
7380,3690.0,10,12,13,15,10,11,14,12,17,10,12,13,13,12,13,16,12,15,13,12,14,16,12,10,13,12,13,12,12,13,13,14,16,15,15,13,13,8,16,15,13,12,16,14,14,10,14,11,14,13,10,15,15,14,15,12,13,16,10,16,13,13,16,15,13,11,11,12,13,14,13,10,12,15,12,14,11,13,12,11,13,10,12,12,13,12,11,12,12,13,10,14,13,11,11,16
7381,3690.5,14,12,12,15,10,10,11,12,16,11,12,13,12,11,10,15,11,14,13,13,12,15,10,8,14,13,14,10,14,14,10,14,14,15,17,13,11,11,14,14,15,12,14,13,14,14,17,12,15,13,12,15,16,16,13,11,12,14,10,17,11,12,16,15,13,13,10,13,13,11,12,11,14,16,14,12,12,10,13,13,15,9,14,16,12,13,15,14,12,11,13,15,13,11,13,14
7382,3691.0,13,13,14,14,10,11,14,10,13,13,13,12,12,9,10,14,14,13,14,11,11,15,10,11,14,14,12,12,12,16,11,15,13,15,15,16,10,15,16,15,15,14,13,12,13,13,13,11,14,11,11,12,16,14,12,9,14,16,9,17,13,13,13,16,13,14,11,12,10,13,13,14,12,16,14,11,13,11,13,11,12,11,12,15,11,12,14,13,12,13,16,14,12,14,10,14
7383,3691.5,14,12,12,13,13,10,11,11,12,13,13,16,11,10,10,13,14,13,15,11,11,16,12,10,15,14,13,11,16,16,11,11,12,16,13,13,12,17,16,15,14,15,13,11,14,15,11,10,15,13,11,14,15,13,13,11,12,15,12,18,12,12,13,16,12,13,11,10,15,13,14,12,11,17,13,9,13,12,13,11,14,10,14,16,13,12,12,12,12,11,15,14,11,14,10,10
7384,3692.0,11,13,8,12,13,10,12,14,10,14,14,19,10,11,11,13,13,13,16,12,13,14,14,8,14,12,14,12,14,12,11,12,14,15,13,13,14,15,12,16,15,11,14,11,12,15,12,11,12,10,14,11,13,11,12,11,13,9,13,15,14,12,13,17,14,10,14,11,14,13,14,12,10,15,13,12,16,12,12,14,12,14,14,15,12,14,14,12,16,13,16,12,12,11,12,10
7385,3692.5,11,12,12,13,12,12,12,15,11,14,16,18,13,13,12,11,12,14,15,13,10,13,14,9,13,15,16,11,14,12,12,14,8,16,14,12,11,16,11,16,13,11,13,12,10,14,13,11,10,12,12,12,13,11,12,14,13,10,12,15,13,14,15,14,13,11,10,13,14,14,13,12,11,14,13,13,15,9,14,13,13,12,14,15,11,15,12,13,15,15,18,13,11,14,11,11
7386,3693.0,13,12,12,13,13,11,13,14,13,14,14,15,15,14,13,11,13,12,12,10,11,13,13,7,11,14,16,11,15,14,13,14,8,16,14,10,12,16,12,15,15,13,15,14,10,15,14,12,13,15,13,13,14,12,11,15,14,11,13,17,14,15,15,14,13,10,10,13,16,14,14,12,12,16,13,12,16,11,14,13,12,12,14,14,12,15,13,13,13,16,15,15,11,15,13,10
7387,3693.5,12,11,13,14,14,11,11,15,11,10,13,12,15,13,12,13,12,12,13,12,10,11,14,9,13,13,15,9,17,13,12,16,10,17,11,13,10,16,15,16,13,12,14,11,9,14,14,12,14,15,13,12,13,13,10,14,12,11,14,16,14,13,17,14,16,12,13,12,15,13,16,12,12,16,11,11,15,13,12,14,14,11,16,17,12,12,15,11,16,15,14,16,10,16,14,8
7388,3694.0,14,13,14,13,11,13,12,14,12,11,12,13,16,14,14,15,14,10,13,13,9,11,14,11,15,12,12,11,16,13,12,15,12,15,13,14,13,14,12,14,12,11,15,13,7,13,15,9,12,16,15,14,16,13,11,13,12,9,12,14,14,13,15,13,15,16,11,11,15,14,15,13,12,17,12,10,14,12,14,13,12,12,14,19,11,14,13,12,13,15,14,13,9,16,12,10
7389,3694.5,13,13,13,14,10,12,12,12,12,10,14,10,16,15,16,12,15,14,11,11,10,15,13,13,14,12,12,11,14,12,11,14,13,13,12,14,14,12,12,14,13,13,15,14,11,14,14,11,13,16,15,13,17,15,14,13,11,10,13,15,11,12,12,13,14,16,11,12,14,13,15,12,12,18,10,11,14,11,15,13,13,12,14,18,14,13,12,13,13,15,14,12,12,12,11,12
7390,3695.0,12,12,15,13,10,14,10,13,10,11,13,11,15,14,13,17,16,16,14,11,13,12,14,11,13,12,11,12,13,9,11,13,10,14,12,11,14,13,13,15,16,12,15,15,12,13,14,11,13,15,14,12,16,16,14,14,13,10,13,16,14,12,12,12,14,12,10,14,15,14,14,11,13,19,10,12,13,11,13,14,13,13,11,16,13,12,13,14,13,15,12,11,13,13,14,12
7391,3695.5,13,16,13,14,13,13,13,12,11,9,14,12,15,15,11,15,15,17,16,13,13,13,15,11,14,12,14,12,11,12,10,15,12,15,12,13,14,10,12,16,16,15,13,15,14,12,14,13,13,13,12,11,13,14,15,13,13,12,14,16,14,10,11,12,15,12,10,13,15,13,13,11,13,18,9,13,13,14,13,15,13,12,11,16,11,12,10,14,10,14,11,12,13,14,12,11
7392,3696.0,14,13,13,14,13,14,15,12,12,11,13,14,15,15,11,13,16,16,15,14,11,14,14,10,13,13,15,13,14,12,12,15,15,16,11,13,15,11,13,14,17,17,15,14,12,11,15,12,12,16,13,11,13,15,13,12,15,12,12,13,11,13,15,10,12,10,12,14,15,12,12,10,9,19,12,11,14,13,12,12,14,13,12,14,11,13,10,14,10,14,12,11,14,13,13,13
7393,3696.5,12,13,14,13,12,17,15,11,13,10,12,15,16,15,12,15,13,16,14,16,14,14,15,10,14,12,15,12,15,12,13,14,15,16,11,12,14,9,13,12,16,17,13,14,12,12,13,11,12,18,14,11,14,15,12,11,13,14,14,11,12,14,14,11,10,12,11,15,12,13,11,9,11,13,14,12,11,11,13,12,15,11,13,13,12,14,10,15,11,14,14,14,14,10,12,13
7394,3697.0,11,11,16,14,11,16,13,10,14,9,15,13,17,18,14,15,12,15,18,13,13,13,14,11,14,13,14,12,14,13,14,12,13,14,11,13,14,10,13,11,17,15,14,12,12,14,14,11,13,18,16,14,15,13,13,10,14,14,12,11,9,13,15,11,10,12,10,15,13,12,15,10,12,11,15,13,12,12,15,13,12,10,13,13,11,12,12,14,11,14,13,13,12,12,10,13
7395,3697.5,12,14,17,15,13,16,14,13,12,10,14,14,16,19,16,16,14,17,16,12,12,13,13,13,14,14,15,12,13,13,13,13,13,12,11,11,15,12,14,12,16,16,13,12,12,13,11,12,16,18,16,13,16,12,12,12,12,14,12,11,11,11,16,12,7,13,12,16,13,10,13,10,13,14,13,13,13,13,15,12,14,14,12,13,12,12,12,14,13,13,15,10,13,9,12,12
7396,3698.0,12,14,17,16,14,17,14,14,12,12,14,12,15,17,15,16,14,16,15,12,13,11,14,14,12,15,18,13,12,14,12,14,15,11,14,12,15,10,14,13,18,12,12,12,11,14,10,13,15,18,16,14,17,13,13,11,13,13,10,12,10,9,16,10,7,12,13,15,11,10,14,11,10,16,17,12,13,12,13,9,16,14,14,13,11,12,15,11,14,9,14,14,12,13,13,14
7397,3698.5,12,14,17,15,13,17,14,15,11,14,12,11,13,16,16,13,13,15,13,14,13,13,15,16,13,14,16,12,13,14,13,14,15,12,12,11,16,14,15,11,17,12,13,10,12,12,9,15,13,19,16,15,15,12,10,11,10,12,12,15,12,10,15,8,9,14,13,13,13,11,15,12,14,17,17,14,13,9,14,11,17,12,14,15,12,11,14,12,13,11,13,13,14,13,13,14
7398,3699.0,15,13,17,16,15,17,15,13,12,14,12,12,16,17,12,13,15,17,15,14,14,12,14,13,12,15,12,12,13,17,10,14,16,11,10,13,14,15,12,10,13,15,14,11,11,15,11,15,13,18,17,14,13,13,13,12,13,14,15,11,13,10,16,10,9,11,12,12,14,13,17,14,15,17,16,14,13,10,10,13,15,10,16,16,14,13,13,12,15,8,14,15,14,12,13,14
7399,3699.5,14,13,17,13,14,17,15,13,11,16,12,13,16,18,10,15,14,17,14,15,13,15,13,12,12,15,14,13,10,15,11,13,16,13,10,11,12,16,12,13,15,15,11,11,13,15,13,15,14,20,13,10,12,12,10,12,18,10,14,10,12,12,12,9,10,13,12,13,14,15,17,13,14,17,16,14,11,10,10,13,14,12,13,16,15,9,14,13,14,11,16,16,14,11,11,13
7400,3700.0,11,14,19,14,13,18,15,11,12,15,9,14,15,17,10,14,14,17,15,13,12,15,14,9,11,13,13,13,13,15,11,13,15,11,14,13,14,16,14,13,15,13,13,13,11,15,12,15,12,18,12,10,10,13,10,11,18,12,13,11,12,10,13,13,13,14,12,10,14,15,15,13,12,16,13,14,12,10,9,12,13,13,11,14,12,11,14,14,14,11,15,17,14,12,9,14
7401,3700.5,14,14,17,13,12,18,15,12,13,15,12,12,14,16,8,14,13,15,13,13,13,13,14,11,12,13,12,12,12,15,12,14,13,11,15,12,14,15,14,12,13,14,13,13,13,16,13,16,13,15,11,12,10,12,14,14,16,13,12,13,14,10,9,15,10,15,12,11,13,16,16,17,12,17,13,14,12,11,11,12,15,13,16,16,13,11,14,14,14,12,14,16,13,12,9,16
7402,3701.0,15,11,15,15,12,16,16,14,14,13,13,10,11,16,10,16,15,15,14,11,13,14,14,11,14,13,12,15,11,13,10,14,14,11,12,12,14,15,13,12,14,13,13,13,11,16,13,15,12,14,13,13,13,15,14,14,20,14,13,13,14,10,10,13,9,13,12,10,11,16,16,13,13,18,12,14,14,14,11,12,15,15,15,14,14,11,16,15,14,12,15,13,11,13,10,15
7403,3701.5,15,12,16,15,13,17,17,12,14,11,13,8,10,15,10,13,14,13,14,10,13,14,13,13,14,16,13,15,14,14,11,14,13,10,12,14,10,13,13,14,16,12,13,11,11,15,13,13,12,14,11,14,14,13,13,13,19,13,14,14,11,11,12,14,9,12,11,10,10,15,17,14,13,17,13,14,15,16,14,11,14,15,13,14,13,10,16,15,13,14,15,15,14,14,10,15
7404,3702.0,16,14,13,17,12,17,18,12,13,11,13,11,12,16,9,16,15,15,16,12,16,13,12,13,12,18,15,14,12,15,12,14,15,11,13,14,12,14,14,13,17,13,11,14,13,16,13,12,13,14,11,14,15,14,12,14,16,14,13,15,11,11,12,13,9,15,11,11,11,13,16,13,13,18,13,14,13,15,13,11,14,13,12,13,13,12,17,11,14,13,16,14,15,15,10,12
7405,3702.5,15,14,14,16,12,16,19,15,14,8,15,13,13,18,8,15,17,15,15,15,15,15,11,12,12,15,15,13,12,16,12,14,16,13,14,10,13,14,13,13,15,13,13,16,16,17,15,14,14,14,9,16,15,10,12,14,17,13,11,13,13,9,14,12,10,12,10,12,10,14,13,15,11,19,15,13,14,16,12,12,11,13,14,12,12,9,13,13,13,13,16,15,16,14,10,12
7406,3703.0,13,15,14,14,13,16,15,13,11,9,16,13,13,13,12,15,14,13,13,13,17,14,12,14,12,16,12,12,11,13,12,14,14,15,14,12,12,14,12,15,14,13,14,17,14,16,14,13,15,13,12,13,16,11,13,14,16,14,9,14,16,12,12,13,11,15,10,13,12,13,16,16,12,16,15,15,13,17,12,13,12,14,13,11,10,9,12,13,13,14,15,14,17,13,11,12
7407,3703.5,12,13,14,13,12,15,15,14,12,9,17,12,13,14,15,13,14,12,13,12,17,15,10,13,13,14,12,13,12,13,12,15,15,14,13,12,12,14,12,13,15,10,13,15,14,15,11,15,13,12,12,13,15,12,12,10,17,14,12,13,16,11,14,13,12,15,14,10,12,12,13,14,13,16,18,14,10,15,14,11,12,15,15,14,10,12,13,14,8,14,14,10,16,13,13,13
7408,3704.0,10,14,14,13,14,17,17,12,13,10,14,12,13,13,12,14,14,13,13,12,14,14,10,13,12,15,12,14,12,14,11,14,15,12,15,12,13,14,11,13,15,10,12,16,13,14,13,12,12,12,14,15,14,14,10,11,15,14,12,13,15,11,17,13,12,16,13,9,10,11,13,13,13,15,18,12,13,16,14,11,9,13,17,12,10,12,10,13,9,15,14,8,15,13,10,15
7409,3704.5,13,13,12,10,15,16,13,11,13,11,13,13,14,14,12,16,15,11,14,13,13,12,8,12,12,14,13,12,12,14,11,14,13,13,15,9,14,15,13,14,13,11,12,15,13,15,12,12,10,15,14,14,10,15,9,15,16,11,13,14,15,12,16,12,12,15,14,11,11,13,13,13,15,15,19,13,16,16,11,12,13,10,16,14,11,13,10,12,11,13,9,11,14,10,13,15
7410,3705.0,15,12,13,12,11,15,15,12,12,11,12,14,13,13,12,14,15,12,14,12,14,13,9,11,14,14,12,12,13,15,11,15,12,12,14,10,14,15,11,14,13,13,15,13,14,16,11,12,10,17,11,15,11,15,8,14,15,13,13,15,16,13,12,13,12,14,13,11,13,13,12,11,14,13,14,14,14,13,13,13,14,12,15,13,14,11,12,13,12,13,10,10,13,11,10,15
7411,3705.5,13,13,14,12,13,14,12,11,13,9,13,14,14,15,12,12,15,13,13,13,13,11,10,10,15,13,16,13,13,15,9,13,14,14,15,11,15,13,10,13,14,11,14,12,12,16,11,12,11,15,13,16,12,15,9,15,17,12,14,17,14,13,12,13,12,17,13,10,12,12,13,12,14,14,13,15,14,11,12,9,14,10,14,11,14,14,13,13,12,12,12,15,12,10,13,12
7412,3706.0,14,11,15,15,15,15,10,12,14,13,13,14,12,13,14,13,12,16,14,15,14,10,10,11,12,12,15,15,16,15,11,11,15,12,14,13,14,15,12,13,12,12,12,11,14,13,10,13,12,14,12,13,12,12,12,11,15,12,15,16,16,14,9,14,13,15,13,11,12,14,17,13,14,15,12,12,13,12,13,10,15,9,15,11,14,15,13,13,11,10,13,14,12,10,13,12
7413,3706.5,13,11,15,15,17,15,12,11,14,12,13,11,12,16,11,14,12,17,12,17,14,13,10,13,14,11,14,15,16,14,11,13,13,14,17,14,15,16,13,13,10,14,13,12,13,11,11,14,13,12,12,12,14,10,12,10,15,12,11,17,14,15,10,14,15,14,13,10,9,16,15,12,10,15,15,13,14,13,12,12,12,10,14,14,13,11,14,16,12,12,13,14,12,12,10,14
7414,3707.0,13,13,16,16,16,10,10,14,14,12,12,8,16,14,14,13,14,18,14,16,16,16,12,10,14,12,16,12,13,15,13,12,14,14,17,12,13,16,13,13,14,13,15,13,13,13,10,13,14,13,11,12,13,12,13,12,13,11,12,18,14,13,11,12,13,14,12,12,11,15,15,14,9,16,17,14,15,11,14,15,11,10,13,15,13,11,15,15,13,13,13,14,14,8,9,13
7415,3707.5,13,16,12,15,17,14,14,15,14,15,14,7,15,14,14,14,16,16,14,16,14,18,13,9,13,11,15,14,14,14,15,13,13,14,18,10,11,13,12,14,15,12,12,13,14,11,10,13,14,15,12,13,12,13,10,12,14,12,14,17,14,14,12,13,11,13,13,13,11,12,15,13,10,15,18,15,15,12,16,14,12,10,12,14,12,13,15,16,12,14,14,13,14,11,9,14
7416,3708.0,14,16,11,11,15,12,12,15,15,13,14,9,15,9,14,13,14,16,14,14,13,16,10,12,12,12,13,13,13,12,13,12,13,15,18,7,12,16,12,13,14,13,12,14,12,13,10,14,15,14,12,12,12,13,12,14,15,10,13,15,14,13,12,12,10,9,11,12,12,11,15,13,12,13,17,13,14,13,16,14,13,10,12,14,11,16,14,16,14,11,14,11,13,13,10,13
7417,3708.5,12,16,12,11,13,11,15,11,15,11,14,10,13,11,14,12,14,16,13,16,11,16,13,11,13,12,14,15,13,13,8,15,12,14,18,12,14,15,12,16,12,15,13,15,14,14,11,14,17,15,13,13,13,12,11,14,14,10,12,15,12,15,9,12,11,9,12,12,14,10,15,15,14,14,16,12,13,12,13,12,11,11,12,13,11,13,12,16,11,11,15,14,13,13,12,10
7418,3709.0,8,16,13,9,13,12,15,13,14,11,15,12,14,12,14,9,14,15,13,15,13,17,10,14,15,9,13,12,14,14,9,12,11,14,17,12,13,15,13,12,12,12,12,13,15,16,13,13,17,15,12,14,12,13,12,15,13,9,13,14,11,16,13,12,12,12,13,11,12,11,15,16,14,14,14,11,13,13,13,14,12,10,13,13,9,12,13,14,13,12,16,12,16,11,12,11
