frames,time,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95
9071,4535.5,1,2,3,1,2,2,2,3,2,1,3,2,1,2,3,4,3,2,2,0,2,1,4,1,1,2,1,4,3,2,2,2,3,2,2,2,2,2,1,2,3,2,2,1,2,2,2,2,2,1,1,0,1,2,2,2,2,3,1,1,1,2,1,3,1,1,2,2,2,1,2,2,0,1,2,2,1,2,3,2,4,2,4,2,1,1,2,1,2,1,1,1,2,1,2,2
9072,4536.0,2,3,2,2,4,2,4,2,2,3,1,2,2,2,3,1,1,1,1,1,4,1,1,2,5,4,2,1,3,1,2,1,1,2,2,1,3,2,1,2,0,2,0,2,2,1,2,1,3,3,1,1,1,2,3,3,1,2,2,0,1,4,1,2,2,1,0,0,1,1,1,1,1,2,1,0,2,2,2,1,3,3,3,3,3,3,1,2,2,1,2,2,3,2,2,3
9073,4536.5,1,1,2,2,2,2,1,1,3,1,1,2,3,1,4,2,1,5,2,1,3,2,3,2,2,3,2,1,3,0,2,1,2,2,3,2,0,5,3,4,1,2,2,2,1,2,0,2,3,2,1,1,2,1,1,5,1,4,2,1,2,2,0,1,2,0,1,1,2,2,1,3,2,1,2,3,2,2,3,2,3,3,2,3,2,2,4,2,1,2,1,2,0,2,1,1
9074,4537.0,4,1,1,1,3,4,0,2,2,2,1,3,2,2,1,2,1,1,2,1,1,2,2,2,3,2,1,2,1,0,2,0,1,2,3,2,4,2,1,1,4,1,1,2,2,4,0,3,1,1,2,2,0,3,0,1,2,2,2,3,1,2,2,1,1,2,1,3,4,1,2,4,4,3,2,0,2,1,3,3,3,1,2,2,0,1,1,1,1,3,2,1,3,3,1,0
9075,4537.5,2,2,1,2,3,2,2,0,1,1,2,1,3,2,0,1,2,2,4,2,2,1,1,1,2,1,0,1,2,3,1,1,3,3,2,2,2,5,2,1,1,1,1,2,1,2,2,2,0,2,0,1,3,2,4,1,2,1,1,3,2,3,2,3,1,2,3,2,4,2,2,2,3,0,1,4,2,1,3,0,4,4,1,1,3,1,3,2,1,3,1,2,2,1,1,2
9076,4538.0,1,1,2,2,1,3,2,1,1,3,1,1,1,4,1,2,2,2,2,2,2,1,0,2,3,1,2,3,2,1,3,3,1,1,2,2,1,1,1,2,2,1,2,0,3,1,3,3,2,2,0,1,2,1,2,1,1,0,1,3,1,2,1,1,2,1,3,1,4,3,3,2,0,2,1,1,2,2,2,0,2,1,3,2,2,1,2,3,0,2,1,1,2,4,2,2
9077,4538.5,4,0,1,2,1,2,1,2,1,1,1,1,2,4,3,2,4,1,1,1,2,1,2,4,1,5,1,2,5,1,2,1,1,1,1,5,1,2,2,2,1,3,2,3,1,1,1,1,1,2,1,2,2,2,2,1,2,1,2,3,2,1,3,2,1,1,1,2,3,2,2,2,1,0,2,2,3,2,1,2,3,1,2,1,2,1,1,3,1,2,2,2,3,2,1,1
9078,4539.0,2,2,2,4,2,2,2,3,2,2,2,0,6,2,2,1,1,4,2,2,1,1,1,2,2,2,3,1,2,3,1,3,1,1,1,4,1,1,0,1,2,2,1,3,2,1,2,2,1,2,2,2,3,2,1,1,4,2,1,3,2,2,3,3,0,1,1,2,1,1,1,2,4,2,3,2,1,2,2,1,3,3,2,3,2,4,1,2,0,2,4,1,1,1,2,3
9079,4539.5,1,2,1,2,0,1,2,2,0,1,1,2,3,2,1,2,3,2,1,1,3,2,2,2,1,0,2,2,2,1,2,2,2,1,2,3,3,0,1,3,1,1,1,1,1,2,2,2,1,2,4,1,2,3,2,2,1,2,2,2,1,3,1,2,2,0,5,4,1,1,1,2,2,1,2,2,1,3,2,2,1,1,2,1,5,1,2,1,2,1,4,4,1,2,2,2
9080,4540.0,3,2,0,1,4,2,1,2,2,1,1,3,2,3,2,2,1,3,1,3,3,1,2,0,3,2,1,2,1,2,1,1,2,2,1,0,5,2,1,2,4,0,3,0,2,5,2,1,1,2,1,2,2,1,1,0,2,2,3,2,3,1,2,3,2,1,1,3,2,0,1,2,2,1,3,1,0,2,4,2,1,2,1,2,3,3,2,2,2,2,2,1,1,2,2,2
9081,4540.5,1,2,4,2,1,3,2,1,1,1,1,3,1,1,1,1,2,4,2,2,2,1,0,3,3,2,2,1,2,2,1,1,1,1,3,1,2,1,1,2,0,2,1,1,2,3,1,1,1,4,1,1,2,0,1,3,1,4,2,2,1,2,2,5,3,3,2,1,1,3,1,2,2,0,0,2,2,5,3,1,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,2
9082,4541.0,1,2,7,3,2,2,1,2,1,2,2,2,1,1,1,0,1,1,3,1,3,1,4,3,2,3,2,0,4,3,2,4,2,1,1,2,1,2,1,3,1,2,1,4,0,1,1,1,2,1,3,1,0,1,2,1,2,2,3,2,2,4,2,1,1,2,3,1,3,0,4,2,1,2,2,1,2,2,3,3,1,1,2,1,3,5,1,3,1,1,3,2,2,1,0,3
9083,4541.5,2,2,1,2,1,3,2,1,2,4,4,1,2,3,2,2,2,2,2,1,4,2,2,1,2,2,2,0,2,2,1,2,1,3,2,1,5,2,1,2,1,2,2,2,2,3,1,1,1,1,3,2,3,1,1,2,3,1,1,1,2,1,4,2,2,1,2,2,1,1,2,1,2,2,3,1,2,1,1,4,2,2,2,1,2,1,0,4,1,3,3,1,2,4,0,0
9084,4542.0,1,2,1,2,2,2,2,1,4,2,1,3,1,3,3,1,2,1,3,2,1,1,2,2,2,2,1,0,2,1,3,1,1,2,4,2,3,1,1,2,1,3,4,4,5,1,2,2,1,1,3,0,3,1,3,1,1,3,1,1,2,3,0,3,1,3,2,3,2,2,1,1,4,1,2,0,3,3,2,2,1,3,2,1,4,2,0,3,2,2,1,2,1,2,1,2
9085,4542.5,2,1,2,2,1,1,5,0,2,1,3,1,2,2,1,1,3,1,3,2,2,2,1,2,1,1,3,1,2,2,2,0,2,5,1,1,2,4,1,2,2,1,3,0,3,1,2,2,2,2,0,0,3,1,1,1,1,2,1,1,3,2,2,3,2,2,4,2,3,2,1,1,2,2,1,0,3,0,1,2,4,1,1,1,3,2,3,0,2,1,4,1,2,2,2,3
9086,4543.0,3,2,2,3,3,0,3,1,2,2,1,0,1,0,2,2,1,2,2,1,2,1,2,2,2,1,2,3,3,2,2,1,1,2,3,3,3,2,1,1,3,1,3,1,3,1,1,2,0,1,2,1,2,2,3,1,2,1,1,1,4,1,0,1,1,1,4,2,1,1,1,3,1,1,2,1,3,1,1,1,2,4,3,1,2,2,3,1,1,1,2,1,3,1,3,1
9087,4543.5,2,3,0,2,3,0,2,1,1,2,4,2,3,2,1,0,1,0,1,1,2,2,2,1,4,0,2,2,5,3,2,1,1,0,1,1,0,2,2,1,0,1,2,2,2,4,2,2,2,3,2,1,2,1,4,1,0,1,1,1,1,1,2,2,2,1,1,1,2,3,1,4,1,3,1,2,2,1,2,1,2,1,4,1,2,3,1,1,1,2,0,2,2,2,0,2
9088,4544.0,3,1,1,2,2,2,3,1,1,2,3,2,2,1,1,2,1,1,1,4,2,1,2,1,1,3,1,3,1,1,1,3,1,3,1,1,1,1,1,2,1,4,1,2,4,1,2,2,3,2,2,2,1,2,0,2,3,2,2,1,3,2,2,2,2,2,2,2,2,3,2,2,3,1,1,3,4,0,1,1,1,4,2,0,1,1,1,2,4,3,1,1,2,3,1,3
9089,4544.5,1,0,1,1,2,1,1,1,3,1,2,2,1,2,1,2,4,2,1,1,1,2,1,5,2,1,2,3,2,0,1,1,1,2,2,1,3,1,1,3,3,1,2,2,2,3,3,1,2,2,0,2,2,1,1,2,0,2,2,3,2,1,1,2,2,1,1,1,2,1,3,3,2,1,1,3,4,2,2,1,1,1,1,1,1,2,2,5,1,3,1,2,2,1,4,3
9090,4545.0,4,2,1,3,1,1,2,2,2,1,1,2,3,3,1,2,3,3,1,2,3,3,1,4,2,1,1,1,1,4,1,2,1,1,1,1,3,3,2,1,1,2,2,1,4,2,2,0,2,2,1,3,2,3,1,1,2,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,2,3,1,2,2,1,1,4,3,0,3,3,4,2,2,1,2,2,2,1,2,3,2,2
9091,4545.5,3,1,2,5,1,2,2,1,2,3,2,2,0,3,3,1,2,2,1,1,2,2,2,2,4,3,2,2,1,1,2,3,1,2,1,2,1,2,1,2,1,2,3,1,3,0,3,3,0,1,1,2,3,2,1,3,2,2,3,2,0,2,1,1,2,0,3,1,1,3,2,2,1,3,3,3,3,1,3,0,2,2,2,3,5,2,2,1,2,1,1,2,1,1,1,1
9092,4546.0,1,1,1,0,1,2,2,3,1,1,1,1,5,3,2,1,3,2,1,2,3,1,1,2,1,2,2,3,1,1,2,2,3,0,1,2,3,4,4,3,1,1,2,4,2,3,2,1,3,3,3,1,1,4,2,2,1,4,3,2,0,1,1,2,1,0,2,2,3,2,1,1,1,2,2,0,2,4,2,4,2,1,1,1,1,2,2,3,1,3,2,1,2,5,2,4
9093,4546.5,1,1,2,3,2,2,2,2,3,1,1,2,3,0,3,2,1,3,2,2,1,3,3,3,1,2,2,3,2,2,2,3,0,2,0,2,2,2,2,4,3,3,2,1,3,2,3,1,1,2,3,0,2,1,2,3,3,2,2,1,1,1,3,1,2,3,3,1,1,2,1,1,1,2,2,1,2,3,2,3,2,1,0,0,2,2,1,1,2,1,2,0,2,1,1,1
9094,4547.0,3,2,1,3,0,0,1,2,1,2,2,1,3,1,3,1,3,2,0,4,2,3,2,2,3,2,3,2,3,4,1,2,3,1,4,1,1,4,4,2,1,2,2,2,1,2,1,1,2,0,1,1,1,2,2,1,1,2,1,2,3,3,1,3,1,1,2,1,2,1,2,2,3,0,1,2,1,2,4,2,3,1,3,2,2,1,4,0,2,1,3,3,2,1,4,2
9095,4547.5,1,2,1,3,2,2,1,3,1,1,2,2,1,1,1,2,1,3,1,1,2,1,3,1,0,3,1,2,1,2,2,1,3,2,1,1,1,1,2,1,1,3,2,1,2,1,2,1,4,2,4,1,2,1,2,3,1,2,2,2,3,3,1,2,1,6,2,2,1,2,1,4,2,1,1,2,2,1,1,2,1,2,1,2,2,1,1,1,1,0,3,1,1,1,0,2
9096,4548.0,0,2,1,1,2,2,2,3,2,1,1,2,2,1,1,3,2,2,1,0,1,1,1,1,1,0,1,2,3,2,2,1,1,2,2,1,2,1,1,0,2,1,1,2,4,1,0,2,1,1,2,1,1,2,1,2,2,2,1,2,1,0,1,1,2,3,1,4,3,1,1,4,1,1,3,3,1,3,1,5,0,1,1,2,2,1,2,2,1,3,1,1,2,1,1,3
9097,4548.5,2,1,2,2,1,1,1,2,2,2,2,2,3,1,1,1,3,2,1,1,1,2,2,2,1,1,2,2,2,1,2,4,2,3,0,3,3,3,4,3,1,4,3,3,2,1,2,1,1,1,0,3,2,2,3,1,4,3,1,2,3,2,1,2,1,1,2,2,1,1,1,5,2,1,2,3,2,3,2,2,2,2,1,1,1,2,1,2,1,3,3,1,1,1,1,1
9098,4549.0,1,2,2,2,3,1,2,2,2,2,2,1,1,1,4,3,1,2,3,2,3,1,1,1,1,3,1,1,3,1,1,2,3,1,2,1,0,3,2,1,3,2,1,1,3,2,1,2,3,1,2,1,4,1,2,1,1,1,3,1,2,0,0,2,2,3,2,1,2,1,3,2,2,1,2,1,1,2,0,2,1,1,1,2,2,2,3,2,1,1,2,1,3,2,1,3
9099,4549.5,2,1,1,3,1,0,1,4,2,2,1,2,4,0,2,1,2,1,1,1,5,3,1,1,1,4,2,3,1,1,0,1,2,3,2,3,2,2,3,3,4,2,3,2,2,3,1,4,2,1,2,3,2,1,3,2,2,2,1,0,4,4,3,1,2,2,2,2,3,5,4,3,1,3,1,3,1,1,2,3,2,1,1,1,1,2,3,1,1,1,2,1,2,2,1,2
9100,4550.0,2,1,2,1,1,2,5,1,1,2,3,2,1,1,1,1,3,2,2,1,3,3,4,5,2,1,1,2,2,2,1,1,2,2,2,5,3,4,1,1,1,3,0,1,2,3,2,1,2,2,3,2,3,4,2,1,1,1,2,2,1,1,1,2,1,2,2,1,3,4,3,2,1,1,1,1,1,1,2,3,1,3,2,4,1,1,2,1,2,2,4,1,3,2,1,1
9101,4550.5,1,1,2,5,1,1,1,3,2,1,3,2,2,0,1,2,2,1,2,2,1,4,2,1,2,2,1,3,2,1,4,1,2,1,2,2,3,1,1,2,1,2,1,3,1,2,2,1,2,1,1,2,2,1,2,3,1,3,2,1,4,1,1,3,2,1,3,2,1,2,2,3,1,2,2,2,1,2,1,3,2,0,1,1,3,1,3,2,1,3,1,2,0,1,2,3
9102,4551.0,2,1,3,1,1,2,1,2,2,0,1,2,2,1,5,3,2,2,1,3,1,1,2,2,1,1,2,1,4,0,2,1,3,2,1,1,1,3,1,1,0,1,1,2,1,4,2,2,2,1,2,1,3,1,2,2,1,2,3,1,1,2,1,2,2,2,1,3,2,3,1,1,2,1,4,4,2,2,3,3,1,1,2,1,3,5,2,1,1,2,1,3,1,3,3,4
9103,4551.5,1,1,3,3,2,1,1,1,1,2,1,2,0,2,3,1,1,0,1,3,2,2,1,2,2,3,4,2,3,3,3,1,0,1,4,1,2,3,1,1,1,0,1,2,1,3,3,2,1,3,2,2,2,2,1,3,2,2,1,1,1,2,1,4,3,1,2,1,1,1,1,2,2,1,3,1,2,3,3,1,3,2,1,2,4,1,2,1,2,3,2,2,1,1,2,0
9104,4552.0,3,1,1,3,2,1,3,2,2,2,2,4,2,0,3,2,2,3,1,1,1,0,3,2,0,1,1,6,3,1,4,3,3,3,1,1,2,1,2,2,1,2,2,1,4,4,1,1,2,2,1,2,2,3,2,1,1,1,2,1,3,1,2,2,2,2,1,3,2,2,3,4,1,2,1,2,2,1,1,3,2,1,2,1,1,1,2,0,4,2,1,2,2,2,2,2
9105,4552.5,3,1,3,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,3,0,2,1,2,2,1,2,2,2,3,2,3,2,2,3,4,3,1,1,1,1,1,2,2,2,3,2,3,1,2,2,1,1,4,2,1,1,3,4,1,2,2,2,3,1,1,1,1,2,1,2,2,6,2,2,3,1,1,1,2,3,1,2,2,2,2,0,3,2,3,2,2,3,1,2
9106,4553.0,2,2,2,4,3,3,2,3,2,0,2,4,2,2,3,2,1,3,1,1,2,1,2,4,1,2,0,1,1,2,0,0,0,3,2,2,2,1,2,2,2,1,4,1,2,3,2,1,0,1,3,2,1,3,1,2,1,3,1,1,0,1,2,2,3,2,2,1,3,1,2,3,2,3,1,3,1,2,2,2,1,1,0,1,3,1,2,3,1,2,1,2,1,2,1,3
9107,4553.5,2,1,3,2,2,3,3,3,2,3,3,6,1,3,3,1,3,2,2,1,1,2,1,2,4,2,2,1,1,3,2,2,1,1,3,1,2,5,1,4,1,2,2,0,1,1,1,5,3,2,2,0,2,3,2,1,1,5,1,1,3,1,0,4,3,2,1,5,2,2,2,3,2,3,2,3,1,2,2,2,0,0,0,1,2,3,1,2,1,0,0,1,1,1,1,1
9108,4554.0,2,1,2,2,4,1,1,3,5,1,2,2,0,5,2,1,1,2,2,2,1,0,2,2,1,1,1,1,1,2,4,2,2,2,3,3,2,2,1,2,2,1,1,1,2,1,3,3,1,4,3,2,3,2,1,4,1,0,3,2,2,1,4,3,2,2,1,2,1,2,4,4,1,1,2,1,1,2,3,1,2,2,1,1,2,1,2,1,1,2,1,0,2,3,3,3
9109,4554.5,0,4,4,4,2,1,1,1,1,2,1,1,1,1,2,3,3,3,5,0,2,3,2,2,1,3,1,1,2,2,2,1,4,1,2,2,1,1,1,2,1,0,2,3,2,0,1,1,1,1,3,3,3,1,1,3,3,1,4,2,1,1,3,1,1,2,2,1,0,2,2,3,2,3,0,1,1,2,1,1,5,3,2,2,1,1,1,1,1,1,1,2,2,0,1,2
9110,4555.0,2,3,2,1,2,2,1,3,3,3,4,4,3,1,2,1,2,1,4,1,1,5,2,3,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,4,1,2,2,2,1,2,2,1,1,1,2,1,1,2,4,4,1,2,3,0,2,2,2,1,2,1,2,0,0,2,3,1,3,1,3,2,4,3,1,2,2,2,3,3,2,3,1,1,2,1,4,1,2,2,0
9111,4555.5,2,0,1,2,2,1,2,3,2,1,2,1,3,1,0,2,2,2,2,2,1,1,1,1,2,2,2,3,0,3,4,1,1,4,1,1,2,1,1,3,1,2,2,1,1,2,2,2,1,0,2,4,4,2,1,3,3,1,1,2,2,2,2,2,1,1,3,3,3,1,2,3,2,2,2,3,2,2,1,2,1,1,2,2,2,3,2,2,0,2,3,1,4,2,1,3
9112,4556.0,1,1,3,2,2,2,4,2,1,2,5,2,4,3,1,1,1,1,2,3,2,5,2,2,2,6,2,2,1,3,4,3,2,0,2,0,3,1,3,1,2,3,2,2,3,2,1,0,0,5,2,2,3,2,1,2,2,1,2,2,2,3,3,2,1,3,1,2,2,2,2,2,1,0,1,4,1,0,0,3,2,2,1,1,0,2,1,4,1,3,2,2,1,1,2,3
9113,4556.5,1,2,2,4,1,1,2,1,0,1,1,1,2,2,1,2,2,2,3,1,2,3,2,2,1,2,2,1,1,3,1,2,1,3,2,3,3,2,2,2,1,1,3,1,2,4,2,3,1,2,1,1,1,4,0,3,2,2,1,2,1,1,2,2,1,2,1,2,1,1,0,2,3,2,2,3,3,2,1,1,2,2,3,1,0,1,2,3,3,2,2,0,1,1,1,2
9114,4557.0,2,1,1,3,1,1,3,3,1,2,4,1,3,3,2,2,2,0,2,2,1,2,1,1,3,0,3,2,3,1,2,2,1,1,2,3,3,2,1,2,2,0,1,4,1,2,2,0,2,4,1,2,2,1,3,1,3,1,3,1,1,1,1,2,3,1,1,1,3,1,1,0,2,2,1,1,2,2,3,5,0,1,0,1,2,3,2,2,3,1,3,3,2,2,1,3
9115,4557.5,1,4,2,3,2,2,3,4,0,2,1,2,2,2,2,3,2,2,2,2,1,4,1,3,1,2,1,1,2,1,2,1,5,3,1,3,4,4,2,3,3,3,2,2,1,2,2,2,3,1,4,2,1,3,1,1,0,1,1,2,2,5,4,2,2,1,3,4,1,3,2,2,4,2,2,1,2,2,1,2,4,3,1,0,1,2,2,0,1,2,2,2,3,1,2,0
9116,4558.0,1,2,4,1,1,2,2,2,1,0,2,2,2,0,1,1,2,3,2,3,1,3,4,1,2,2,1,1,3,1,1,2,3,1,1,2,2,4,2,3,1,2,1,1,2,4,1,2,3,2,0,2,2,1,2,2,1,1,2,2,2,3,3,2,4,2,1,1,4,2,3,2,2,1,1,1,2,1,1,2,2,1,2,1,1,3,1,2,2,1,2,0,2,3,1,2
9117,4558.5,1,1,1,3,4,1,1,1,0,0,1,4,0,3,5,3,1,0,2,2,2,1,1,3,0,0,3,2,3,2,3,2,1,1,3,1,2,1,2,3,3,3,1,2,3,2,2,1,2,2,1,2,1,1,1,1,0,1,2,3,1,4,1,2,3,1,1,2,1,2,1,1,1,2,1,2,1,1,2,5,1,0,1,3,2,2,2,2,0,1,3,3,1,1,1,3
9118,4559.0,4,3,1,2,1,2,2,2,1,1,3,2,1,2,1,2,2,1,1,2,2,1,2,1,0,1,0,2,2,2,1,1,3,2,5,1,1,3,2,2,3,2,1,2,4,2,1,2,1,0,2,0,3,3,2,1,3,1,1,2,2,3,2,0,3,0,2,2,1,1,1,2,2,1,3,1,3,2,2,2,3,2,2,3,1,2,4,2,2,2,2,2,3,3,1,2
9119,4559.5,2,3,2,0,1,2,4,1,2,4,2,2,3,1,2,2,3,2,2,1,2,3,3,1,1,1,1,2,1,1,4,1,2,1,4,2,1,2,3,1,3,1,3,1,2,1,2,2,3,2,3,3,1,2,2,1,2,1,0,3,1,4,1,1,3,1,1,2,1,2,2,3,1,2,2,3,1,3,3,2,2,1,2,2,2,2,4,1,2,1,2,1,2,3,1,4
9120,4560.0,2,2,3,2,0,1,1,1,2,1,3,3,3,2,2,1,1,1,2,1,1,3,2,2,1,2,1,1,4,3,2,1,4,1,1,3,1,1,2,4,2,1,2,4,1,0,1,2,1,2,2,2,1,5,1,0,2,3,4,3,1,1,3,3,2,2,3,2,2,1,1,5,3,3,1,1,2,2,1,0,2,1,0,2,4,1,3,1,4,2,2,4,2,0,2,2
9121,4560.5,0,2,2,1,1,1,3,4,2,4,2,1,1,2,1,2,1,2,2,3,2,3,3,3,2,1,2,1,3,2,4,4,1,1,2,2,1,1,2,1,1,1,3,2,2,1,3,2,2,1,1,1,1,2,2,1,0,1,0,1,1,2,1,3,1,2,1,3,3,1,1,3,3,1,1,2,1,2,0,3,2,3,1,3,2,4,1,1,2,3,1,0,1,1,1,2
9122,4561.0,2,2,1,1,3,1,2,1,1,2,3,2,2,4,1,0,1,1,3,2,1,4,2,3,1,1,2,1,1,2,2,2,1,2,1,3,2,3,2,3,0,4,1,2,3,4,2,2,3,3,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,3,2,1,2,3,1,1,3,3,2,2,3,1,1,2,1,2,2,1,2,2,4,1,1,1,2,2,1,1,4,2
9123,4561.5,1,1,2,2,4,0,1,2,1,1,1,3,2,1,2,1,0,1,2,1,4,2,3,2,1,3,4,0,2,2,3,2,1,2,2,1,3,1,2,2,1,3,0,1,3,2,1,3,2,1,1,1,4,3,3,3,3,3,0,1,2,4,1,2,1,1,1,2,2,2,2,3,2,1,1,3,2,2,1,5,1,1,2,2,2,1,1,2,1,2,1,4,0,1,1,2
9124,4562.0,3,1,1,1,4,2,2,2,2,4,2,1,2,1,2,3,1,2,2,3,3,1,4,3,2,2,2,0,1,0,1,2,3,2,1,1,1,2,0,2,2,1,1,3,1,2,2,1,1,0,4,0,1,2,2,2,3,1,1,2,1,1,1,1,2,2,1,1,0,1,3,1,1,4,1,3,1,3,3,3,2,2,2,1,2,2,1,1,1,2,2,4,2,1,1,0
9125,4562.5,0,2,2,2,1,1,4,3,3,2,3,4,2,2,2,2,0,2,0,2,1,2,4,1,2,1,1,1,3,2,1,1,2,4,0,1,1,1,1,2,2,4,1,3,2,1,1,2,1,1,2,2,2,3,0,2,2,2,2,2,4,1,2,2,3,1,1,2,3,3,1,2,0,2,2,2,2,4,3,2,3,1,2,2,1,2,1,2,1,3,1,1,1,4,2,3
9126,4563.0,3,3,1,3,1,4,1,2,1,3,2,2,3,2,2,3,1,2,1,2,3,1,2,2,1,3,1,2,2,1,3,1,2,3,3,2,3,2,2,1,0,2,1,2,3,1,2,3,1,2,2,1,2,2,3,1,3,1,1,1,1,0,0,2,3,1,0,1,3,1,1,2,1,3,1,0,2,1,2,0,1,0,3,1,1,1,0,2,2,2,2,2,3,2,1,1
9127,4563.5,1,2,1,1,1,1,2,0,2,4,1,1,1,1,0,3,1,0,2,2,2,2,1,1,2,0,4,1,4,2,3,1,1,2,0,4,2,2,0,2,0,0,1,3,1,2,1,2,2,2,3,0,2,2,1,2,2,2,3,2,3,1,1,3,1,2,1,2,3,2,2,1,3,2,2,3,1,5,2,2,2,1,5,3,1,4,4,1,4,1,2,2,4,3,0,2
9128,4564.0,1,3,1,2,1,1,1,1,1,3,3,0,3,3,2,2,5,1,2,1,3,1,2,1,2,1,1,2,1,1,3,1,2,5,1,4,3,1,1,2,2,4,2,2,1,1,2,1,0,1,3,1,1,2,2,1,2,1,2,1,1,2,1,4,2,1,1,1,2,4,1,3,2,2,2,0,3,1,1,1,1,2,1,2,3,2,2,2,0,2,0,2,1,2,2,3
9129,4564.5,1,2,1,1,2,2,1,3,1,2,2,1,2,1,2,1,0,1,2,2,2,1,1,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,2,2,0,4,2,1,1,1,4,2,1,1,3,1,1,1,2,3,1,2,2,1,1,1,2,3,2,1,1,2,1,0,1,2,2,1,5,1,3,0,5,3,1,2,1,2,2,2,2,2,2,3,2
9130,4565.0,2,3,3,3,0,3,2,2,2,1,3,0,2,1,2,2,2,1,2,1,0,2,2,2,1,1,1,5,1,1,2,2,3,2,1,2,1,1,5,3,2,2,2,2,1,3,4,2,1,3,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,0,3,1,1,2,2,2,1,2,2,0,3,3,1,2,2,2,0,5,1,2,2,1,4,2,2,1,2,2,1,1
9131,4565.5,3,1,1,2,2,0,1,0,2,1,0,3,2,1,2,2,1,1,2,1,1,1,2,3,1,2,2,2,1,1,1,4,2,2,4,2,2,2,1,2,0,2,3,3,0,4,2,1,2,3,1,1,3,1,3,2,2,2,2,2,1,1,3,4,1,1,1,2,1,2,4,3,1,1,3,1,1,2,2,2,1,2,2,3,3,2,2,2,0,3,1,1,1,3,2,2
9132,4566.0,4,1,2,2,4,3,1,3,0,4,1,1,0,2,1,2,2,4,2,0,1,1,1,2,0,3,2,0,1,1,3,3,1,1,1,3,1,2,1,2,3,2,5,1,1,1,1,1,1,3,1,2,3,1,2,1,3,3,1,2,3,1,2,2,2,2,1,2,1,1,2,1,2,2,4,1,3,1,1,2,0,1,0,2,2,3,2,1,1,0,1,2,0,2,2,3
9133,4566.5,2,3,0,5,1,2,3,2,2,4,1,2,1,4,1,2,2,2,1,2,2,3,3,1,1,2,2,2,3,1,2,2,2,1,3,2,2,1,2,2,1,1,1,1,5,1,1,1,2,3,2,1,3,1,1,1,2,1,2,3,3,0,4,2,1,1,1,0,1,0,2,2,3,2,1,3,3,1,1,2,3,2,1,1,2,3,1,1,3,3,4,1,1,3,1,2
9134,4567.0,2,1,1,3,3,4,2,3,3,0,1,3,2,3,2,4,3,1,1,2,1,2,2,1,2,4,1,2,2,3,2,2,3,2,4,0,3,1,2,1,1,2,3,1,4,1,1,2,2,4,2,1,3,2,4,2,3,1,1,2,2,3,2,3,1,3,1,2,3,2,1,4,3,1,3,0,4,2,2,2,2,1,3,1,4,0,3,1,3,1,2,2,2,3,2,0
9135,4567.5,0,1,6,1,2,3,2,2,3,2,2,2,0,2,2,2,2,2,2,1,2,1,2,1,2,3,1,2,2,3,1,1,2,1,4,3,3,2,3,1,2,0,3,3,4,1,2,4,1,2,2,0,4,2,2,4,2,1,3,3,1,1,2,1,2,2,2,2,3,0,2,0,2,1,5,1,2,1,1,2,2,3,2,2,1,2,1,1,3,1,1,4,1,2,3,2
9136,4568.0,4,3,4,2,1,1,2,1,3,2,1,1,4,4,2,2,1,2,2,1,3,3,1,1,2,3,4,1,2,1,1,1,2,1,1,3,2,3,1,2,2,1,2,3,2,3,1,2,0,0,2,2,3,3,1,4,0,1,1,1,2,3,2,0,2,3,0,2,3,3,2,1,4,2,1,1,5,4,2,3,1,2,0,2,2,2,3,1,0,2,1,2,1,2,3,0
9137,4568.5,3,1,3,1,2,1,1,2,1,2,1,2,1,1,3,0,2,2,1,2,2,1,0,2,2,1,2,1,3,2,1,2,1,1,1,2,2,3,2,1,4,2,1,0,1,2,2,3,1,2,2,1,2,2,5,2,2,1,5,1,2,2,1,1,3,0,3,2,2,2,2,2,0,2,5,2,0,1,2,2,3,1,3,1,3,2,1,1,3,3,4,3,2,3,5,2
