frame,time,type,name,concentration
318,159.0,topo,gyrase,0.25
319,159.5,topo,topoI,0.25
319,159.5,topo,gyrase,0.25
320,160.0,topo,topoI,0.25
320,160.0,topo,gyrase,0.25
321,160.5,topo,topoI,0.25
321,160.5,topo,gyrase,0.25
322,161.0,topo,topoI,0.25
322,161.0,topo,gyrase,0.25
323,161.5,topo,topoI,0.25
323,161.5,topo,gyrase,0.25
324,162.0,topo,topoI,0.25
324,162.0,topo,gyrase,0.25
325,162.5,topo,topoI,0.25
325,162.5,topo,gyrase,0.25
326,163.0,topo,topoI,0.25
326,163.0,topo,gyrase,0.25
327,163.5,topo,topoI,0.25
327,163.5,topo,gyrase,0.25
328,164.0,topo,topoI,0.25
328,164.0,topo,gyrase,0.25
329,164.5,topo,topoI,0.25
329,164.5,topo,gyrase,0.25
330,165.0,topo,topoI,0.25
330,165.0,topo,gyrase,0.25
331,165.5,topo,topoI,0.25
331,165.5,topo,gyrase,0.25
332,166.0,topo,topoI,0.25
332,166.0,topo,gyrase,0.25
333,166.5,topo,topoI,0.25
333,166.5,topo,gyrase,0.25
334,167.0,topo,topoI,0.25
334,167.0,topo,gyrase,0.25
335,167.5,topo,topoI,0.25
335,167.5,topo,gyrase,0.25
336,168.0,topo,topoI,0.25
336,168.0,topo,gyrase,0.25
337,168.5,topo,topoI,0.25
337,168.5,topo,gyrase,0.25
338,169.0,topo,topoI,0.25
338,169.0,topo,gyrase,0.25
339,169.5,topo,topoI,0.25
339,169.5,topo,gyrase,0.25
340,170.0,topo,topoI,0.25
340,170.0,topo,gyrase,0.25
341,170.5,topo,topoI,0.25
341,170.5,topo,gyrase,0.25
342,171.0,topo,topoI,0.25
342,171.0,topo,gyrase,0.25
343,171.5,topo,topoI,0.25
343,171.5,topo,gyrase,0.25
344,172.0,topo,topoI,0.25
344,172.0,topo,gyrase,0.25
345,172.5,topo,topoI,0.25
345,172.5,topo,gyrase,0.25
346,173.0,topo,topoI,0.25
346,173.0,topo,gyrase,0.25
347,173.5,topo,topoI,0.25
347,173.5,topo,gyrase,0.25
348,174.0,topo,topoI,0.25
348,174.0,topo,gyrase,0.25
349,174.5,topo,topoI,0.25
349,174.5,topo,gyrase,0.25
350,175.0,topo,topoI,0.25
350,175.0,topo,gyrase,0.25
351,175.5,topo,topoI,0.25
351,175.5,topo,gyrase,0.25
352,176.0,topo,topoI,0.25
352,176.0,topo,gyrase,0.25
353,176.5,topo,topoI,0.25
353,176.5,topo,gyrase,0.25
354,177.0,topo,topoI,0.25
354,177.0,topo,gyrase,0.25
355,177.5,topo,topoI,0.25
355,177.5,topo,gyrase,0.25
356,178.0,topo,topoI,0.25
356,178.0,topo,gyrase,0.25
357,178.5,topo,topoI,0.25
357,178.5,topo,gyrase,0.25
358,179.0,topo,topoI,0.25
358,179.0,topo,gyrase,0.25
359,179.5,topo,topoI,0.25
359,179.5,topo,gyrase,0.25
360,180.0,topo,topoI,0.25
360,180.0,topo,gyrase,0.25
361,180.5,topo,topoI,0.25
361,180.5,topo,gyrase,0.25
362,181.0,topo,topoI,0.25
362,181.0,topo,gyrase,0.25
363,181.5,topo,topoI,0.25
363,181.5,topo,gyrase,0.25
364,182.0,topo,topoI,0.25
364,182.0,topo,gyrase,0.25
365,182.5,topo,topoI,0.25
365,182.5,topo,gyrase,0.25
366,183.0,topo,topoI,0.25
366,183.0,topo,gyrase,0.25
367,183.5,topo,topoI,0.25
367,183.5,topo,gyrase,0.25
368,184.0,topo,topoI,0.25
368,184.0,topo,gyrase,0.25
369,184.5,topo,topoI,0.25
369,184.5,topo,gyrase,0.25
370,185.0,topo,topoI,0.25
370,185.0,topo,gyrase,0.25
371,185.5,topo,topoI,0.25
371,185.5,topo,gyrase,0.25
372,186.0,topo,topoI,0.25
372,186.0,topo,gyrase,0.25
373,186.5,topo,topoI,0.25
373,186.5,topo,gyrase,0.25
374,187.0,topo,topoI,0.25
374,187.0,topo,gyrase,0.25
375,187.5,topo,topoI,0.25
375,187.5,topo,gyrase,0.25
376,188.0,topo,topoI,0.25
376,188.0,topo,gyrase,0.25
377,188.5,topo,topoI,0.25
