test,loss,k_on_topoI,k_off_topoI,k_cat_topoI,width_topoI,threshold_topoI,k_on_gyrase,k_off_gyrase,k_cat_gyrase,width_gyrase,threshold_gyrase,sigma0_gyrase
56,0.7756896530945292,0.047247471746120165,0.5371364379940397,11.310658016266528,0.20678774253341076,0.2061862896902631,0.05175741822405224,0.35893725527727993,13.324657358755932,0.26289007659047764,0.14578094566250155,-0.11
57,1.3801182747967362,0.056744584627170816,0.5632047690642531,16.355066026629967,0.1540826725899447,0.12693759231432428,0.033519711424854194,0.1231271921063335,8.042033025209044,0.14564274230683175,0.11703123103249526,-0.11
58,3.6729214348248056,0.013156214649221506,0.7524752161978832,7.677878436570537,0.07757035950921534,-0.1791045335117974,0.06421987389006494,0.29838328723584195,16.014616844248756,0.22413823979800562,0.25098988825380314,-0.11
59,1.535927862850134,0.04080136717319757,0.6251206116734255,17.559648349807897,0.11025693707392825,0.1747306396962604,0.0925013552245271,0.5993391409965794,14.870985518161524,0.17963786121609304,0.18110451371209102,-0.11
60,16.837715365252368,0.0038712384994420606,0.9591410263385898,13.63214230058177,0.09410848660513335,0.05127406405539692,0.009239332177769264,0.4016180146023516,0.9444905831815102,0.15847448718595183,-0.15846825715318066,-0.11
61,6.511203320846199,0.07460974350952179,0.12672540197997995,19.9869141591316,0.26853595277221876,0.22312858366288504,0.026351977703266034,0.25853389216209455,15.681524756276485,0.25194197849039873,0.06039610968428025,-0.11
62,9.370143041066719,0.08914283854547242,0.4963916685484121,10.079565197910009,0.22169121387353463,0.1450606603632241,0.0056894597332320315,0.703639226164859,17.869125121513186,0.17068939326180266,-0.24823522617581267,-0.11
63,0.5783454307294923,0.026569747460173047,0.4171613265034383,7.02223724436973,0.29592337981666567,0.18263971965137318,0.014784218475228832,0.5207109866552545,18.884053642758452,0.18905508340839378,-0.03667132935581059,-0.11
64,0.9904948581823951,0.03532113388315952,0.4290098770415617,5.455146356925509,0.2982933289403975,0.23737254615762354,0.03698129925224171,0.6457137199533232,19.131955251149854,0.12301485037538727,-0.030254799197145008,-0.11
65,1.290542048423712,0.030205537553512678,0.3950260778929557,8.738940698715648,0.2851729318701705,0.17201456394778614,0.0202403669660563,0.5331637558429578,18.58645100204355,0.18851917881252825,-0.12805026491674143,-0.11
66,34.52179493012044,0.02546977186969209,0.4871324691749299,7.146842100250441,0.0034005736961807975,0.19274649746642605,0.029836119763133957,0.5262379046946449,14.793052118441562,0.23955484436290433,0.003538468225438327,-0.11
67,1.5140992547348884,0.0187633689041335,0.32985830210333356,10.329339251619064,0.23536822870713092,0.01573397257076828,0.014806580769039259,0.4369263584427604,16.472654741714006,0.21651014815036712,-0.06565132446688468,-0.11
68,2.1007880151663008,0.01332194041393008,0.2865625496987885,3.930031100872019,0.18500845510086547,0.10945481346180747,0.0032659715288058085,0.5826986028245185,16.69147747292644,0.19492461840121134,-0.03707338848213932,-0.11
69,2.96250802350875,0.008158153361618759,0.6749363467401274,8.077707787612555,0.12930315728858888,0.0912928064628035,0.014898113804519894,0.3307767517854814,14.245710938318789,0.2293254428908918,0.10476166928218247,-0.11
70,0.7544115749715428,0.021922068687914888,0.3728006427222164,12.28842635974636,0.1488805701494093,0.20820437518993876,0.04071284863843977,0.4833242916522586,12.651356067096254,0.2035766153471669,-0.14981466168663293,-0.11
71,2.0135740802122517,0.021310535143379866,0.06614028011612155,12.362815226299498,0.16198626815688597,0.26167308586837745,0.06791011328989355,0.40879335761474794,18.672203680347884,0.14352929825557775,-0.19166132747687475,-0.11
72,4.321933100968032,0.04518030149570919,0.1809386785303827,14.342438892827175,0.17632492068511452,0.21085220350493844,0.0442259713271076,0.47165699955863893,11.81127380979384,0.20375904313803422,-0.15660178510889075,-0.11
73,7.338590833685425,0.004852938722371538,0.3591038790692839,9.296414961158929,0.12024339750116053,0.27942456590776255,0.04115715098122248,0.3729379486551233,19.99662189545819,0.09014130156148634,-0.11933196200109375,-0.11
74,1.314834453708928,0.010742309335663384,0.2495348444971801,11.168368443773396,0.13675387707115996,0.29439228503342585,0.05386471388722571,0.6252052036676359,15.5115682382289,0.1697839645079311,-0.2286735882489474,-0.11
75,1.2477275002270976,0.023301166873172758,0.2986523900259624,15.751805175054079,0.0991413924816919,0.23149725693657267,0.033517030305255754,0.3033798640464279,6.38038896379154,0.1822863219544057,-0.14051300278769197,-0.11
76,0.2896140029972374,0.060251618315855744,0.5165013973494013,4.162957766768146,0.2607297713531941,0.2473681610355988,0.06231940223253988,0.2234580103318597,17.75064746067409,0.12881192882933806,-0.2723226830174208,-0.11
77,0.6316179155678145,0.06093909734734995,0.5721874719205251,1.1819702804669312,0.25999393782019165,0.24478184187252083,0.07571976577102088,0.13927135697825355,17.659825959438425,0.09958686511595788,-0.29994466817470344,-0.11
78,9.815368863034486,0.06978209290281066,0.6087112166165625,0.0334742789745377,0.24619882475752822,0.1511562930378993,0.058396578041165416,0.08357703953302648,17.075377220272884,0.11037780846602561,-0.16823299875930386,-0.11
79,0.6256705521625904,0.063995623199954,0.4361220547691593,5.5021852990211695,0.28473317298712614,0.13501317614283245,0.06281045977388179,0.23157745958553355,19.329289249734085,0.15206211859299043,-0.27855873505871537,-0.11
80,0.956169505272769,0.08528970161452801,0.5251802898434376,2.121715594937129,0.2669596304390024,0.1900784504398681,0.07018296865820188,0.05007187013035086,4.675059608755154,0.07130537145824271,-0.1988767046140889,-0.11
81,0.6737953584040282,0.05632614031276414,0.3982578431175462,4.442435051911735,0.2551459844529448,-0.08128714079904178,0.049136123248416055,0.1622738665697061,18.188471563628763,0.12742072682812972,-0.10256057179856357,-0.11
82,1.6296216251444826,0.07614393108996033,0.4702066120267364,6.758328648468133,0.2965992226742293,0.06034641651241095,0.08133464309350932,0.33374163573316185,13.889124390040992,0.07932769772139103,-0.07351309422876796,-0.11
83,28.414517535587077,0.09694967984285158,0.5135516129982255,7.610440336684667,0.27507509211817566,-0.2901841071670105,0.04684971248539502,0.252330614035461,18.79591372804358,0.022801016951356723,-0.24214254775880312,-0.11
84,11.055546605269083,0.05039530150352241,0.7795820063518306,5.783757096061247,0.2905020304337475,0.09883134541361262,0.06142312070570273,0.6776142005740746,3.764517461321475,0.13461643047824584,-0.2165354388184358,-0.11
85,2.8008462548762125,0.054524379635250655,0.5577378863444638,3.386835432679379,0.24388985436146857,-0.03477026761987706,0.09000996466795153,0.8293286216898201,16.025005414499496,0.15561742029645448,-0.27949909462794686,-0.11
86,0.8698915035351313,0.0604584073945427,0.4150687189325519,4.276979764543576,0.20295441654959268,0.11747631136713374,0.08350877557318348,0.17768196335613223,18.20494369959678,0.11059981619827772,-0.17555184492706372,-0.11
87,13.237428728885472,0.06744246876169609,0.6960408505636261,0.5282233869335151,0.23615889569170792,0.2869013127534036,0.05522998934982251,0.11146776466673851,16.941898952387856,0.1635541007803059,0.07008104436671937,-0.11
88,2.4659690340105476,0.05040003143252544,0.2264750223006275,3.123154565241057,0.2188506750811753,0.1603923680474743,0.0695638493876116,0.05027853117689246,10.957575396016392,0.1981820904114313,-0.23744053744627164,-0.11
89,2.285086031599792,0.03594058250129891,0.345486473293266,6.8308453961833315,0.20755683662537844,0.07965309473116097,0.0520934840408653,0.7395531024458,19.595461444839675,0.1443062825311422,-0.25844057361200107,-0.11
90,4.808370638191622,0.03162262181394139,0.267976904684075,1.6341221751858703,0.0630533931540419,0.019068970834070914,0.07425517410183383,0.9509651624628,14.580198200811626,0.0427351225292054,-0.1279977856460844,-0.11
91,7.926702292928482,0.0398073055369417,0.5963180141529895,9.036082591969505,0.07866870370243344,0.253261442991021,0.027114360655278662,0.01105423664971139,16.113580827390162,0.06022754535540134,-0.10860840398370256,-0.11
92,1.147893948391608,0.04445462640045007,0.7232040004452691,2.627482635158569,0.18824715748145487,-0.11949612999019497,0.07235658102435419,0.27687853975217225,15.430075082990886,0.12951485849757435,-0.09219616580882387,-0.11
93,0.7319848283305259,0.0618337436742013,0.4542666151120239,8.11594704617162,0.22759772064070416,0.2649289056822043,0.009465827620199997,0.2094708767346497,19.997223576284778,0.214851001220583,-0.015624791754471469,-0.11
94,11.609422650986307,0.05849431155180175,0.47696326326611915,5.131159132583647,0.04146952815468122,0.18696540037894477,0.05748591928109143,0.7857123446701079,13.763744734284593,0.17772013204968695,-0.27981512521216256,-0.11
95,26.40315608365625,0.001269116100695196,0.17824470541599136,11.583567290088016,0.1972152134152571,0.04878856114269424,0.022604061831794975,0.9645551556364302,17.526288807487344,0.007441747156354206,-0.22914101711789525,-0.11
96,4.671989528802502,0.06462804944509161,0.5808776918573118,6.252723654868211,0.2603114651110212,0.11780637803011232,0.018472337924114374,0.8807964817897751,19.29752560831033,0.18558364072380285,-0.20631348734581795,-0.11
97,2.2802640379362704,0.05329816386192803,0.6169942099096445,9.709576131306793,0.05339544334628106,0.13752322441734866,0.06656130553764109,0.7151630452525451,8.878500861134262,0.20986224133939282,-0.04445220456733037,-0.11
98,3.0914560115505667,0.08403344236603728,0.5407852057610854,7.2773486105490806,0.02729043760447261,0.0027638766813509186,0.03693489217905793,0.443814046733342,17.92275700550728,0.2774394563957726,-0.06113045638588251,-0.11
99,3.3950978878129905,0.07134029708797442,0.3195238384774838,4.124172524225874,0.16882334144468408,0.20218756077875882,0.003456054794209712,0.23314916593944562,12.119693678237805,0.2256204870297209,-0.0020973089929012326,-0.11
100,2.133756888705292,0.04844681927029226,0.8282720281475591,4.701851506827607,0.28269026600140695,0.22291369955275797,0.08755815452805431,0.38061580541479356,15.15454830874608,0.0950301873970193,0.016532279622652975,-0.11
101,1.5465547644703763,0.014985740652852896,0.6544885385331217,10.119637160561863,0.11690068227737152,0.2438456555312923,0.007589774322948939,0.569505296320157,18.877091070370337,0.11337319908761766,-0.18688997073630698,-0.11
102,1.3365810361046415,0.01851773971767045,0.5026938867784302,8.534781857894513,0.2702700299324847,0.032401315421379584,0.09442511374832471,0.4154428494702902,11.370413588363636,0.23391361284449239,0.04253189352339985,-0.11
103,0.8359485184735655,0.026623379632514276,0.14061857247135395,1.886583701802019,0.2900768655576149,-0.05746842158533885,0.03123115120449899,0.5053840465867204,16.721804752295053,0.2621245173019155,-0.26660379346087093,-0.11
104,1.155466810755564,0.0432001092649709,0.4224017323977356,3.734194707314003,0.08521814279459358,0.1789436955977527,0.02458553429046534,0.6591402160573705,13.511873824686967,0.2456162402164021,-0.17122122970772377,-0.11
105,0.3164451419948327,0.008762851982101867,0.402050909257447,11.917368902168931,0.29964298782900134,-0.015199541886359025,0.012503731385770765,0.3459303649233596,17.23966934956609,0.16926735692974548,-0.08894105566560785,-0.11
106,8.732942288674323,0.07670030875314301,0.8765303530463358,13.323011879432592,0.2536584666298204,-0.09979970204286881,0.07887796652113149,0.34492929581577947,2.9199339186520454,0.1381959794224828,-0.08297821182605453,-0.11
107,0.8603735262717912,0.008169312198015699,0.4526369462230659,16.94352806455501,0.10333851020659063,-0.19191680773435216,0.07661556235109193,0.3054939915067798,14.611511661676756,0.08262587626250704,-0.12411370386358866,-0.11
108,1.2032587198541798,0.003235120811172816,0.20216479954182048,15.407339913806716,0.17830935938311337,-0.059024048463429596,0.04746612884409518,0.18903841091731544,18.428132836416935,0.16809360330566958,-0.29077109634924503,-0.11
109,10.16845336599372,0.00665926864286169,0.0839023316856447,14.29439232829924,0.14531512750171927,-0.2221009445712023,0.010697858077137986,0.1300991273465089,9.569824233527076,0.05360479136184497,-0.15257047201315202,-0.11
110,8.445603235824468,0.08046914601799134,0.6883906539748488,13.019785368063548,0.1570284963884794,-0.13547881145641982,0.013421404207054108,0.38995007998613357,13.033313653643456,0.16049512785074904,-0.22525084414495194,-0.11
111,5.788305463106389,0.09194746317353669,0.37186388994383174,10.873477100437437,0.07141699095612528,-0.016955684644791667,0.09998438776418794,0.27269635979244145,7.64119348445891,0.14907007019433136,-0.19797383118896683,-0.11
112,2.052221900982306,0.058410786726355586,0.3369359413689766,12.593037137000598,0.09734661048504203,-0.0058059006610149885,0.06388870636855974,0.15131561819527461,15.702323581692442,0.11636544583965855,-0.09910989662452938,-0.11
113,5.505268713103814,0.08370727823029071,0.29981018560319656,19.235740018570834,0.2129833817931247,-0.033508275776227,0.028724783633642146,0.22748652687644275,17.322868972716414,0.07454426069840697,0.03128720087473927,-0.11
114,7.8928133808789145,0.08742252391836723,0.7294320981790261,18.15358620444528,0.2639238362185764,-0.07225131309353698,0.04436118500386604,0.31665142008407365,16.50638761138099,0.031776333698608925,-0.06940293915036905,-0.11
115,6.747405882078595,0.06605590807639718,0.3965530319474801,13.936565201138801,0.12858658967051217,-0.1714193920452538,0.03470360767417823,0.0968636251592512,5.280790945064895,0.12277190882281624,-0.13386916010276767,-0.11
116,6.337967447781921,0.07237198564734634,0.7736510907207559,11.52342805386663,0.23202526641005955,-0.043354674209584075,0.052470468333084275,0.4606039049489844,10.329674850379885,0.17552478749100825,-0.2559176260740289,-0.11
117,5.962803876373611,0.012278305815410341,0.48534314895194075,12.02074132304966,0.2768498668487091,-0.10173594123179679,0.021540190080541685,0.07367105724989578,1.4694033920184086,0.1988262936458939,-0.018677879683548712,-0.11
118,4.432198217013008,0.03409059911650086,0.5330741748972365,13.87517112912057,0.2224393282857995,0.07015707580131451,0.03822568072642581,0.5537702194171878,14.195357173690427,0.10247491494292829,-0.16415516477250586,-0.11
119,8.027171190756533,0.03739750848011829,0.2681092180228293,14.800538240221078,0.11230489061098622,0.039809483935260556,0.004276533189510576,0.34313011910133284,16.17987394664666,0.21102379706872737,-0.2133824360877038,-0.11
120,1.1731654035309367,0.029335937996575738,0.6486501344465501,16.311567289697766,0.24309446009619531,0.018450123275714353,0.060925050742827634,0.28881110800077364,19.526215328900292,0.28536843064584005,-0.1385930311122216,-0.11
121,3.844460614899891,0.014922579429887776,0.562029192221797,16.023459808434232,0.1362143688886973,-0.15454584904808144,0.08056233602598878,0.4224152182852569,17.20326227359376,0.06254070639907497,-0.18193553026662979,-0.11
122,6.970837472520606,0.009510191343724427,0.014906822018831978,16.779339999269162,0.16235605818752594,-0.2404567950761064,0.07337301216417184,0.36128214118673524,12.502899989684233,0.26970115212504076,0.08394130986384017,-0.11
123,10.563358534776794,0.09852916969697302,0.5148928056091637,17.66770209893426,0.20348232769449637,0.08690656375198191,0.040445215441294244,0.5986412337954357,6.686743427440472,0.09205788626351777,-0.11013489673083507,-0.11
124,3.498144416462281,0.03999005494227975,0.35193331435955677,8.965756401541253,0.14948716535777481,-0.08447930624186532,0.001045725909466555,0.03327135553539162,15.207253236067867,0.14020501099355043,0.15137330446736147,-0.11
125,1.0795173473036002,0.04788615947592763,0.8140417105457863,14.98457353812099,0.17311358102313587,0.10122030413043522,0.05613071252944912,0.25079131162182255,11.47488553284822,0.1315890279468578,-0.04765127483252726,-0.11
126,6.478688422405396,0.07049578120654083,0.5856336009430753,11.762328171074545,0.2517226387223964,0.05917598853713363,0.0067696213458736994,0.1739494161481555,17.98398196537905,0.1560462526851236,-0.2408673120634966,-0.11
127,4.168145999260533,0.020205603373765965,0.4398439742203041,10.507697845207339,0.29911437297917765,-0.016349534019650586,0.017121312126361858,0.2133091062894651,19.892247174761216,0.1062744666728669,-0.2997535250158342,-0.11
128,2.618801094181885,0.07493286076178761,0.2462641977521921,11.107701610638333,0.1929651008318263,0.008828805472023499,0.06631997113131553,0.1193230076989175,10.819121520889205,0.22025867725545367,-0.14618540275391106,-0.11
129,1.661387890116487,0.024103809364475426,0.39095232971760996,9.385435098731568,0.23981508058265866,-0.11395439221364131,0.07064122856884461,0.4842325248205722,8.994318203529613,0.25599318904395657,-0.0742520281645972,-0.11
130,1.8352555577682703,0.07810540049838978,0.15421808444154667,12.70168101778307,0.14118751059297674,0.2720171065892397,0.04993393908382054,0.3224303966062318,13.084945966543131,0.2998735875458036,0.0057601518885313785,-0.11
