test,loss,gamma,k_on,superhelical_op,spacer,k_closed,k_open,width,threshold,k_ini,kappa,velocity,stall_torque,k_off
1808,0.006893261696207256,0.1979428817996648,0.10519807190558013,-0.06,17.0,0.4371796698279354,0.010898002349390052,0.005,-0.042,0.19659268174888547,0.5,30.0,12.0,0.18071911561243587
1809,0.1281254437736051,0.10720041922692827,0.13110639927306034,-0.06,17.0,0.42346898808731404,0.06964161734616232,0.005,-0.042,0.17244042446839272,0.5,30.0,12.0,0.22276837876920724
1810,0.01077603022048081,0.060729877051523745,0.09634015021032465,-0.06,17.0,0.4090493429892234,0.034176962783809224,0.005,-0.042,0.26341293346635286,0.5,30.0,12.0,0.22965275324427334
1811,0.017791011429547737,0.2062403018680195,0.19369719342793656,-0.06,17.0,0.41225919420323176,0.010155329450083645,0.005,-0.042,0.20140898924140993,0.5,30.0,12.0,0.19111247863669142
1812,0.007030069795070607,0.1300192701980549,0.11274151822478218,-0.06,17.0,0.3917282927559185,0.01022028773821504,0.005,-0.042,0.2693167604677103,0.5,30.0,12.0,0.21074417200597675
1813,0.012708215852633816,0.0741431496409232,0.14287824941636443,-0.06,17.0,0.4355093163748941,0.010084168512248762,0.005,-0.042,0.14924232696388592,0.5,30.0,12.0,0.17019114718851253
1814,0.0069608478517923286,0.1796604068400644,0.10169739074650702,-0.06,17.0,0.38795582955089225,0.010152309322011274,0.005,-0.042,0.21946973041476703,0.5,30.0,12.0,0.2327147362271392
1815,0.7144654890891496,0.15010806722653497,0.12375423549995429,-0.06,17.0,0.427096312844278,0.12444718901882589,0.005,-0.042,0.19534871762431763,0.5,30.0,12.0,0.1975146058871267
1816,0.3008222856501069,0.05022596907621216,0.256919728645713,-0.06,17.0,0.4010846201263524,0.0556644895203361,0.005,-0.042,0.2347952781267046,0.5,30.0,12.0,0.18512989389361253
1817,1.772312202604608,0.10445183010925665,0.15954734306964363,-0.06,17.0,0.44421159937900656,0.4772123353337746,0.005,-0.042,0.2057042044133111,0.5,30.0,12.0,0.2197936639263628
1818,0.4073805273835913,0.20384438153851173,0.09264373304299534,-0.06,17.0,0.4166786663299796,0.09128205027576734,0.005,-0.042,0.2109266266792122,0.5,30.0,12.0,0.206896653736718
1819,0.03407367966003588,0.1257387885396146,0.10961207246007618,-0.06,17.0,0.39163246754580266,0.0413986905523057,0.005,-0.042,0.13335947026972306,0.5,30.0,12.0,0.1751117358626286
1820,0.028075821292692538,0.1623415364129789,0.12214922004600601,-0.06,17.0,0.4092479978139631,0.0232587321046867,0.005,-0.042,0.16471577102648569,0.5,30.0,12.0,0.23686242198104432
1821,0.11331735717811985,0.08964634203975944,0.136742709503716,-0.06,17.0,0.4415726743643801,0.06218503198613153,0.005,-0.042,0.24567081771637517,0.5,30.0,12.0,0.19759169551461786
1822,0.4663612507412802,0.010398425354015028,0.2939230925137766,-0.06,17.0,0.4251671573271286,0.08079631962542047,0.005,-0.042,0.32190464817846753,0.5,30.0,12.0,0.21408650969606635
1823,0.12273146481235386,0.18698764477444185,0.1513640971979625,-0.06,17.0,0.39833363665973026,0.03322449646078625,0.005,-0.042,0.1570303867035484,0.5,30.0,12.0,0.189634352875718
1824,0.010452434590917124,0.13954754727041022,0.08616429892767538,-0.06,17.0,0.3894763436878698,0.020382427921177844,0.005,-0.042,0.2939912288812131,0.5,30.0,12.0,0.22807124910247334
1825,0.9517536887389375,0.21586204053049896,0.1728847218889139,-0.06,17.0,0.43264753859078525,0.10245755657416868,0.005,-0.042,0.18128352355008656,0.5,30.0,12.0,0.2063473020973614
1826,0.03088518324313281,0.047124181929090514,0.10567889493766536,-0.06,17.0,0.40745503415968326,0.04707501165410986,0.005,-0.042,0.19008933675903983,0.5,30.0,12.0,0.21872335648650468
1827,0.026222303294433938,0.1770366053268918,0.09544527327322216,-0.06,17.0,0.4222929477959631,0.03074344792943959,0.005,-0.042,0.13588340451422107,0.5,30.0,12.0,0.17898856808059285
1828,0.045306935920752016,0.06537782394643861,0.11651939216942175,-0.06,17.0,0.4464411740576434,0.05464643664410018,0.005,-0.042,0.27413384943457886,0.5,30.0,12.0,0.2404607852438176
1829,0.15971784772448105,0.10483667490779812,0.12895069588621494,-0.06,17.0,0.3817804245105345,0.07156411506249938,0.005,-0.042,0.1439238656075989,0.5,30.0,12.0,0.2066169151125319
1830,0.026373010791069552,0.14436188984630868,0.08777097536079173,-0.06,17.0,0.41665539891225,0.04144582678138315,0.005,-0.042,0.1498235495918946,0.5,30.0,12.0,0.16547284171035528
1831,0.017142742061243325,0.1999743500400769,0.13774773215638797,-0.06,17.0,0.43655983555593314,0.020557045846384535,0.005,-0.042,0.17125029187972796,0.5,30.0,12.0,0.19911519435949138
1832,0.020072654805910785,0.12251478922048128,0.1824721622646126,-0.06,17.0,0.3978257152850592,0.01027540909659192,0.005,-0.042,0.18777198405084256,0.5,30.0,12.0,0.18568943916263003
1833,0.00767200031373526,0.08866539593587813,0.10269437989135032,-0.06,17.0,0.40779331742207414,0.027489321395571052,0.005,-0.042,0.050070841740737025,0.5,30.0,12.0,0.22637354393842932
1834,0.010153115280873027,0.1608979454719039,0.07935675348380643,-0.06,17.0,0.4468667508965727,0.04205156691805351,0.005,-0.042,0.1426533465406403,0.5,30.0,12.0,0.24363949690715772
1835,2.076471370352446,0.20546904157985169,0.11477191904634049,-0.06,17.0,0.4277620320970165,0.30421082611913675,0.005,-0.042,0.17602465822408736,0.5,30.0,12.0,0.21707444400320244
1836,0.7491969850525134,0.030457166807533714,0.14686279158343732,-0.06,17.0,0.38873170322293166,0.20542458923999102,0.005,-0.042,0.15547293395815415,0.5,30.0,12.0,0.17149185452945134
1837,1.3639683363362494,0.17653721093763222,0.09096587932246862,-0.06,17.0,0.41572244046604495,0.36329446802304394,0.005,-0.042,0.12340288524999626,0.5,30.0,12.0,0.2321435801926949
1838,1.2717915665105148,0.11971966254142213,0.12056685521497507,-0.06,17.0,0.4008889311197247,0.26989228667830395,0.005,-0.042,0.21672654868978744,0.5,30.0,12.0,0.18704204431277344
1839,0.7543711728646242,0.21140873130419735,0.21834068036585996,-0.06,17.0,0.4363354234498032,0.06321643037258964,0.005,-0.042,0.23825656419702781,0.5,30.0,12.0,0.2105783766394687
1840,0.007265245849667077,0.06647129944567318,0.1080178331894962,-0.06,17.0,0.3811079372285371,0.01955757967646691,0.005,-0.042,0.05861755370928402,0.5,30.0,12.0,0.20147610002422367
1841,0.24122607520178252,0.09787155408357878,0.31608726234517026,-0.06,17.0,0.45112312056033455,0.05228364104929345,0.005,-0.042,0.20154273422297891,0.5,30.0,12.0,0.24942886524084654
1842,0.03199294623075283,0.13526309793203586,0.08047455970648307,-0.06,17.0,0.3943352223179742,0.03719284794397666,0.005,-0.042,0.24071414570461905,0.5,30.0,12.0,0.19438804977796936
1843,0.5243253410409989,0.2234363694183341,0.1668283693228865,-0.06,17.0,0.42190683059073286,0.08320498580420507,0.005,-0.042,0.12813465517093167,0.5,30.0,12.0,0.23609011151732606
1844,0.008679907862481401,0.15607384064505425,0.1298490454138526,-0.06,17.0,0.41155526263116593,0.010031338534981409,0.005,-0.042,0.050336367966053924,0.5,30.0,12.0,0.17493900568772022
1845,0.008937718460925812,0.07698676624277412,0.09838661143833392,-0.06,17.0,0.4289600246196384,0.018557344746374115,0.005,-0.042,0.058770915374880286,0.5,30.0,12.0,0.22219125576300802
1846,0.013844082721384463,0.18869109365878445,0.07204265330998136,-0.06,17.0,0.37781356793144116,0.031079472771119818,0.005,-0.042,0.16657719889137804,0.5,30.0,12.0,0.244585071875604
1847,0.022856105332561875,0.051455573288527984,0.10899479361008783,-0.06,17.0,0.4414093001235961,0.048422787644403456,0.005,-0.042,0.1436136305872615,0.5,30.0,12.0,0.18023835872530797
1848,0.01962462465967923,0.11630516666780925,0.08928790486673513,-0.06,17.0,0.40424926734598554,0.026144635313931283,0.005,-0.042,0.06686868511104962,0.5,30.0,12.0,0.2126752847075763
1849,0.7226475090335084,0.9521740223641066,0.14663778406432396,-0.06,17.0,0.3833676342223702,0.06889432608645091,0.005,-0.042,0.07128636926261389,0.5,30.0,12.0,0.16683311260622755
1850,0.06895753193795397,0.15750529908476693,0.12141736537329675,-0.06,17.0,0.43232989552896217,0.09730744416241892,0.005,-0.042,0.059613042746012604,0.5,30.0,12.0,0.2292237181589172
1851,0.1494350526237671,0.1956681620783981,0.20700408748780155,-0.06,17.0,0.4533770310887445,0.057840627914626214,0.005,-0.042,0.08449799360896967,0.5,30.0,12.0,0.20186358014462416
1852,0.012704767512207654,0.22582891407735478,0.09903488509038896,-0.06,17.0,0.39440961848126765,0.034848102345222766,0.005,-0.042,0.057495207063570114,0.5,30.0,12.0,0.194153993239207
1853,0.010773402861465662,0.0798455084293043,0.15621919567623416,-0.06,17.0,0.41467906799495335,0.017477058452228047,0.005,-0.042,0.07585845471530413,0.5,30.0,12.0,0.21635198651336043
1854,0.10928024775394485,0.034042531119898134,0.3396876394851883,-0.06,17.0,0.39004624514773023,0.04491066900993089,0.005,-0.042,0.11701594314634987,0.5,30.0,12.0,0.25226205914934774
1855,0.5498029749214354,0.17441814887207968,0.4846943131990653,-0.06,17.0,0.4399737576756185,0.07468431222538809,0.005,-0.042,0.06840799557918283,0.5,30.0,12.0,0.18372923381086081
1856,0.01442361166044152,0.14043951132903426,0.13792506602912433,-0.06,17.0,0.4210963477160514,0.010081581753320037,0.005,-0.042,0.29776845552116066,0.5,30.0,12.0,0.2320582453705931
1857,0.009227641513052078,0.10068114821911023,0.07386804658124646,-0.06,17.0,0.37664640232135344,0.02549394820475638,0.005,-0.042,0.08678700576718942,0.5,30.0,12.0,0.16034478179155573
1858,0.04625006951796651,0.2215119994746901,0.08519510402272815,-0.06,17.0,0.40939349471184394,0.05652084451370329,0.005,-0.042,0.10834541232497764,0.5,30.0,12.0,0.220832394610994
1859,0.043014903064175006,0.12732029528014174,0.11154812677633653,-0.06,17.0,0.4554715172576964,0.03731538034232463,0.005,-0.042,0.20545497406009303,0.5,30.0,12.0,0.24163970706773613
1860,0.007588858246984903,0.17001009562029953,0.13135788881956098,-0.06,17.0,0.39037594067051107,0.017693199634060748,0.005,-0.042,0.050680886598497926,0.5,30.0,12.0,0.19230217190470145
1861,0.056046815127260396,0.010809154859816907,0.063662880681922,-0.06,17.0,0.4001018958712766,0.16470751928519278,0.005,-0.042,0.1277869944555581,0.5,30.0,12.0,0.25824229625447986
1862,0.015216096079628986,0.19048698076575235,0.09671790139127641,-0.06,17.0,0.4451825918091421,0.04842830109870463,0.005,-0.042,0.050038525941234924,0.5,30.0,12.0,0.20568988313879394
1863,0.011233320126595949,0.10285709311602162,0.08000717635268231,-0.06,17.0,0.4252926250714694,0.0325354920574072,0.005,-0.042,0.1468437611208689,0.5,30.0,12.0,0.17002585156556685
1864,0.03702439626967835,0.054425932708826286,0.11585411567492289,-0.06,17.0,0.46170906044425364,0.0903751048698995,0.005,-0.042,0.09360362376605559,0.5,30.0,12.0,0.22518975730637353
1865,0.007555735132535619,0.14089635583858956,0.0924192633488481,-0.06,17.0,0.43193480538422035,0.018107166722461383,0.005,-0.042,0.07579599952946847,0.5,30.0,12.0,0.23661565274549465
1866,0.008110369952639123,0.0783206799591385,0.10728601847668336,-0.06,17.0,0.3769923896505074,0.0626721728810583,0.005,-0.042,0.0503824109121299,0.5,30.0,12.0,0.20977470961388636
1867,0.2712896981149908,0.16127093042049076,0.12626266733833802,-0.06,17.0,0.40610089321587445,0.11620546089169564,0.005,-0.042,0.08036274676836112,0.5,30.0,12.0,0.1834973927935769
1868,0.057888820338276845,0.20865923054407579,0.06655501961628475,-0.06,17.0,0.41548199259315244,0.0417117311863453,0.005,-0.042,0.3092263622931055,0.5,30.0,12.0,0.19677518343491623
1869,0.027625358552824913,0.037883278162111796,0.1485875312471767,-0.06,17.0,0.444433873095827,0.07992645402251813,0.005,-0.042,0.060799928060173716,0.5,30.0,12.0,0.25623412422332525
1870,0.13595886434923363,0.23238983451045458,0.1610510908587718,-0.06,17.0,0.383105632355524,0.026423369472835054,0.005,-0.042,0.28154726931051977,0.5,30.0,12.0,0.24456868293931744
1871,0.007998207731190785,0.1225790669850488,0.08555210812101689,-0.06,17.0,0.3991638425026532,0.010931354985003219,0.005,-0.042,0.09907450848679468,0.5,30.0,12.0,0.15915795811150835
1872,0.24513707416066763,0.1849414604641132,0.10308034531819721,-0.06,17.0,0.4344177327883646,0.052960782518540236,0.005,-0.042,0.25384390447691474,0.5,30.0,12.0,0.17512405410997633
1873,0.024357373518681055,0.10329575661993029,0.1362824047417638,-0.06,17.0,0.42189592692522004,0.06846369232745234,0.005,-0.042,0.06930668125130865,0.5,30.0,12.0,0.21626297305940542
1874,0.00830081943725203,0.2072222611661342,0.07430977318584531,-0.06,17.0,0.4530485096386329,0.03038348756212388,0.005,-0.042,0.08735815327724228,0.5,30.0,12.0,0.20431867922784225
1875,0.3930171945770867,0.23211258309627905,0.05779899769233535,-0.06,17.0,0.3704209188182651,0.1342447244743804,0.005,-0.042,0.12140483185672542,0.5,30.0,12.0,0.2656576685266042
1876,0.007487079387507149,0.14646925713739378,0.11965496326522918,-0.06,17.0,0.40352459037507676,0.019368364721705285,0.005,-0.042,0.11025201821219474,0.5,30.0,12.0,0.2325280622899896
1877,0.00837762525064169,0.08514358261515506,0.09433372393259877,-0.06,17.0,0.3893972822630634,0.010565277213771268,0.005,-0.042,0.13764221829665285,0.5,30.0,12.0,0.22646017533143104
1878,0.006513906720457491,0.059765168103232506,0.07800685258457594,-0.06,17.0,0.4628890756569804,0.04221154898529847,0.005,-0.042,0.06265152080163017,0.5,30.0,12.0,0.19373367881617456
1879,0.050398518786839076,0.17212312968362753,0.24213525314789675,-0.06,17.0,0.4137032386732943,0.03333192572811756,0.005,-0.042,0.0767320863546628,0.5,30.0,12.0,0.2481026639243732
1880,0.05474441507400113,0.12534941235976743,0.10330415257804884,-0.06,17.0,0.4297167048128111,0.05942739938330732,0.005,-0.042,0.09468655184955346,0.5,30.0,12.0,0.18231932511265797
1881,0.013635451819784218,0.20355612774303994,0.17440669240058904,-0.06,17.0,0.37613205367342745,0.010101808980734112,0.005,-0.042,0.06893215971992205,0.5,30.0,12.0,0.21125429602971604
1882,0.021138507636527522,0.03429982756403943,0.12200502727620008,-0.06,17.0,0.44172661744067465,0.010021110248694029,0.005,-0.042,0.05738842657534327,0.5,30.0,12.0,0.17208077039759012
1883,0.012001150525159052,0.14123522173816005,0.06374615852024863,-0.06,17.0,0.39415386141375647,0.02560641700184653,0.005,-0.042,0.10474503215698869,0.5,30.0,12.0,0.2205622120294842
1884,0.00887599127020333,0.010580486101056136,0.087436829343178,-0.06,17.0,0.41988924186320065,0.048107328496040894,0.005,-0.042,0.08114058781830057,0.5,30.0,12.0,0.1884025173936103
1885,0.1676094473087497,0.23562723626412516,0.13385663934854886,-0.06,17.0,0.368060343111635,0.0389527771502023,0.005,-0.042,0.15623208309428113,0.5,30.0,12.0,0.20198226802358216
1886,0.38177429565553417,0.18323869505766135,0.11235042494755643,-0.06,17.0,0.45657634000318387,0.0752378398967933,0.005,-0.042,0.33645002883876046,0.5,30.0,12.0,0.23691772914816014
1887,0.00786160958813625,0.06864588893712605,0.1516672114452652,-0.06,17.0,0.4677045873449823,0.020708876999087522,0.005,-0.042,0.050218077818290255,0.5,30.0,12.0,0.26397855000625986
1888,0.05265930326596944,0.15872511961474997,0.10049176418792155,-0.06,17.0,0.4042650438083817,0.054259233618793805,0.005,-0.042,0.08861968425556642,0.5,30.0,12.0,0.15854439292978914
1889,0.005857202552911365,0.11675874180127353,0.14060527665120182,-0.06,17.0,0.38479271165883555,0.031096777327266182,0.005,-0.042,0.06598046941696223,0.5,30.0,12.0,0.2512717171569396
1890,0.13808781888148147,0.09914099388986138,0.1870963526316997,-0.06,17.0,0.3854334993422147,0.09062758900585537,0.005,-0.042,0.12619704006957588,0.5,30.0,12.0,0.22349194133316175
1891,0.0803946285224667,0.1128138459158576,0.17165638676751865,-0.06,17.0,0.4330116381337244,0.07892927705841878,0.005,-0.042,0.11356994645492319,0.5,30.0,12.0,0.24635496033432258
1892,0.016274401474094733,0.09293129897689373,0.16168586068188345,-0.06,17.0,0.446983364412119,0.06093319397347694,0.005,-0.042,0.09757789897925209,0.5,30.0,12.0,0.2331764235643613
1893,0.06909450627648132,0.0656283388091766,0.12889640136431435,-0.06,17.0,0.4122756346407536,0.0999658460150965,0.005,-0.042,0.10449999230987375,0.5,30.0,12.0,0.21441476997512743
1894,0.10776694104724478,0.07565353451035417,0.4624812046321114,-0.06,17.0,0.4245165504785985,0.0772815490826321,0.005,-0.042,0.050098072644433604,0.5,30.0,12.0,0.20638977294789349
1895,0.06256785823022547,0.051639141797744904,0.23243876003603997,-0.06,17.0,0.3969238832937117,0.08667595514223804,0.005,-0.042,0.0789153368755968,0.5,30.0,12.0,0.24068537092663334
1896,0.021327891381435198,0.125245083752005,0.13977567213558828,-0.06,17.0,0.3742795604854617,0.04991892684294869,0.005,-0.042,0.09181975485147456,0.5,30.0,12.0,0.21982216366123516
1897,0.05552725386590701,0.11398945822621409,0.08265181713598889,-0.06,17.0,0.437249492114412,0.11117613899477019,0.005,-0.042,0.07060302351693216,0.5,30.0,12.0,0.19638711105069423
1898,0.19562728540187277,0.029263756543682545,0.07198262681980543,-0.06,17.0,0.4535204885318951,0.06625075487967072,0.005,-0.042,0.1152469360287727,0.5,30.0,12.0,0.2526024861342743
1899,0.15985151722953445,0.13907284099504053,0.11523660799208241,-0.06,17.0,0.41152629416408254,0.06802170733568509,0.005,-0.042,0.1834761301757444,0.5,30.0,12.0,0.22943699749044488
1900,0.02454956751634187,0.09043436927173273,0.1932920914550318,-0.06,17.0,0.3863245791940621,0.058755349714208885,0.005,-0.042,0.0820920165337644,0.5,30.0,12.0,0.2060446277355221
1901,0.01937989960534793,0.15513539016123157,0.14471639022458344,-0.06,17.0,0.4653642154074345,0.042891933633970966,0.005,-0.042,0.09925225783434277,0.5,30.0,12.0,0.1883060345900538
1902,0.4938255423454281,0.04631546240178144,0.05501662888817725,-0.06,17.0,0.42204829482241185,0.07132101792066788,0.005,-0.042,0.13300619762551014,0.5,30.0,12.0,0.2360677064774607
1903,0.00792583945022037,0.07646780274225567,0.1998208318462698,-0.06,17.0,0.36633840637305987,0.054717000499036814,0.005,-0.042,0.06490201989851233,0.5,30.0,12.0,0.2167189248384618
1904,0.0063015762633280795,0.13406278479423203,0.094349894495463,-0.06,17.0,0.44183946717471934,0.0409906214160399,0.005,-0.042,0.09007397506404682,0.5,30.0,12.0,0.1770652303961226
1905,0.09460096687399346,0.11479693634994532,0.10812927733523661,-0.06,17.0,0.40683756992730713,0.10069897706681655,0.005,-0.042,0.12128507250963383,0.5,30.0,12.0,0.22761653662989095
1906,0.06973640898674219,0.16501953625725946,0.12276315423849743,-0.06,17.0,0.39986822335403666,0.08331947390043583,0.005,-0.042,0.07474952531237518,0.5,30.0,12.0,0.25286019026473905
1907,0.03999737665928359,0.010927558525556352,0.08771314391489166,-0.06,17.0,0.4290274150652643,0.0640572601618293,0.005,-0.042,0.10660069854872121,0.5,30.0,12.0,0.1659814557110275
1908,3.4504937760952634,0.0981587580890492,0.06639298826222771,-0.06,17.0,0.38342336487381923,0.01003638709364312,0.005,-0.042,0.058452169165721754,0.5,30.0,12.0,0.1953311002450777
1909,0.14687767221532214,0.14935325225413623,0.07628462808099104,-0.06,17.0,0.45345462125678154,0.03383774290647162,0.005,-0.042,0.08295599936337042,0.5,30.0,12.0,0.2414011419151288
1910,0.35695318025041245,0.07115161327783015,0.10034660923612301,-0.06,17.0,0.41808490434417866,0.04712326519734748,0.005,-0.042,0.05020215102706557,0.5,30.0,12.0,0.2041477101610866
1911,0.30664253809077385,0.11394260059671066,0.05269973499086062,-0.06,17.0,0.37363634209618546,0.09240651475409403,0.005,-0.042,0.07136940712096886,0.5,30.0,12.0,0.21447080498380142
1912,0.1001651307082529,0.02795440142795358,0.11341079506443266,-0.06,17.0,0.4727168289693432,0.07181594590686058,0.005,-0.042,0.40858936665621864,0.5,30.0,12.0,0.1859647585946434
1913,0.022448222160793806,0.167955821558785,0.13680142450052946,-0.06,17.0,0.4347498941072901,0.03258409223448534,0.005,-0.042,0.14910020888904976,0.5,30.0,12.0,0.22985066818907327
1914,0.06179356843632939,0.09707828079663168,0.038322324246119296,-0.06,17.0,0.44529673540873577,0.05215122704797212,0.005,-0.042,0.0958393122477659,0.5,30.0,12.0,0.15037086948528505
1915,0.01570083139975538,0.048777378443142366,0.1268366901561831,-0.06,17.0,0.38818992857386614,0.041036422984478294,0.005,-0.042,0.22780627986653681,0.5,30.0,12.0,0.24458740296809006
1916,0.2715897473343103,0.1394867023812883,0.18100599963947278,-0.06,17.0,0.39965061957488224,0.1539831032948719,0.005,-0.042,0.06857965507352393,0.5,30.0,12.0,0.1985708891728545
1917,0.13699954565723177,0.18660073546614672,0.15566560972111662,-0.06,17.0,0.3670305616045793,0.06242081142063186,0.005,-0.042,0.11133267634638247,0.5,30.0,12.0,0.212052783629899
1918,0.27869102195695766,0.08195918324098177,0.08247726739607644,-0.06,17.0,0.4604664043231329,0.026198821586485167,0.005,-0.042,0.16411976454579214,0.5,30.0,12.0,0.25909831054825366
1919,0.310324681561668,0.13435795314932064,0.404870105375879,-0.06,17.0,0.4159278267237762,0.08206705034871223,0.005,-0.042,0.08571420380236969,0.5,30.0,12.0,0.17652042593686493
1920,0.013897448009681294,0.12202133086150249,0.09273591991408121,-0.06,17.0,0.3927497266710269,0.04785963539453428,0.005,-0.042,0.13725714903593392,0.5,30.0,12.0,0.22293732594416732
1921,0.014115213518649639,0.15443817153141048,0.10490323991300865,-0.06,17.0,0.14838702317052876,0.032376668747754925,0.005,-0.042,0.050244908693194895,0.5,30.0,12.0,0.1668793589927578
1922,0.03139109210945737,0.029533511862354866,0.0622400250084097,-0.06,17.0,0.42729663811322904,0.026172403364169337,0.005,-0.042,0.057138794934065214,0.5,30.0,12.0,0.1890447119288234
1923,0.16800617744296706,0.05630278873416347,0.0468347930704682,-0.06,17.0,0.38072790414341684,0.2309970545409596,0.005,-0.042,0.1011989043835474,0.5,30.0,12.0,0.23489468780014988
1924,0.029482710744442534,0.17496995328305087,0.07157691702504018,-0.06,17.0,0.40748757266456553,0.05736836588708337,0.005,-0.042,0.06444591359516709,0.5,30.0,12.0,0.24893492118914523
1925,0.04909867857524636,0.10276728037633838,0.2877724023306122,-0.06,17.0,0.44708075467064745,0.03672568781655752,0.005,-0.042,0.07913942340107606,0.5,30.0,12.0,0.20134073476676748
1926,0.007005897697130868,0.19607517780939596,0.12013006172084786,-0.06,17.0,0.4691412462786702,0.019553742843172184,0.005,-0.042,0.11986577606609972,0.5,30.0,12.0,0.2201849099379565
1927,0.01594272928244696,0.09188524906231212,0.14505515780309447,-0.06,17.0,0.36471650962823826,0.010416892484475512,0.005,-0.042,0.09067274256676884,0.5,30.0,12.0,0.15791393111542154
1928,0.011877822885017486,0.15755085265144214,0.09184336542191948,-0.06,17.0,0.4203103845225859,0.06942869915492862,0.005,-0.042,0.06324685735688539,0.5,30.0,12.0,0.2607201363719967
1929,0.017282208075608426,0.07648148913143599,0.0798232178172818,-0.06,17.0,0.43521115080627093,0.04463955153996081,0.005,-0.042,0.07260793670194887,0.5,30.0,12.0,0.18224360668760375
1930,0.15415786179558233,0.11684259697141634,0.10585178808115876,-0.06,17.0,0.3957983165470669,0.10628359449552034,0.005,-0.042,0.12638948732777835,0.5,30.0,12.0,0.21114290904965857
1931,3.0329436008268895,0.18721978579876428,0.030387796983245223,-0.06,17.0,0.4063299984030509,0.010030630684699747,0.005,-0.042,0.05005006974166744,0.5,30.0,12.0,0.23044505743677773
1932,0.007630115965128249,0.053801405296853594,0.12629657203896064,-0.06,17.0,0.3760983163975763,0.026023785081238007,0.005,-0.042,0.10952514515585696,0.5,30.0,12.0,0.19544658471615967
1933,0.039763052568426,0.12378828917389371,0.06658310511183693,-0.06,17.0,0.45520798640309407,0.12323216066666891,0.005,-0.042,0.08371710286564928,0.5,30.0,12.0,0.2434466922728156
1934,0.014825033195925878,0.21506976633043454,0.09356568589829048,-0.06,17.0,0.4350862099117899,0.0573042406962882,0.005,-0.042,0.0576247241782,0.5,30.0,12.0,0.17473083148902427
1935,0.008493537149246128,0.17177678548171396,0.1113037167296478,-0.06,17.0,0.4151425290862335,0.010041922670194041,0.005,-0.042,0.09826389002052374,0.5,30.0,12.0,0.22275166560217857
1936,0.007823244910354901,0.1330572352583682,0.16864745062273057,-0.06,17.0,0.3910934577799642,0.03697637991950975,0.005,-0.042,0.050033320087760715,0.5,30.0,12.0,0.20748979336220136
1937,0.01365063397840811,0.10372379431274305,0.13620238912555732,-0.06,17.0,0.3773314153649384,0.01015480105886401,0.005,-0.042,0.06480731101630971,0.5,30.0,12.0,0.2711342090990508
1938,0.006055451510070068,0.2116222261642387,0.11504210325484121,-0.06,17.0,0.3643198756937906,0.02047192110285928,0.005,-0.042,0.06224874548231953,0.5,30.0,12.0,0.28562777591126554
1939,0.006160495541884148,0.14794847062993555,0.12906354608711643,-0.06,17.0,0.38227437268689135,0.01956995259075787,0.005,-0.042,0.07275176319105174,0.5,30.0,12.0,0.27777908988541405
1940,0.007851953713414322,0.0830039228670317,0.11929167337898004,-0.06,17.0,0.385907783835913,0.02569974139868439,0.005,-0.042,0.05787062228424342,0.5,30.0,12.0,0.26744536367395305
1941,0.01576704104383238,0.06798978980625836,0.14047053002722776,-0.06,17.0,0.3702963977163427,0.010170007495172051,0.005,-0.042,0.050072665693952086,0.5,30.0,12.0,0.2754664008062104
1942,0.007069776489828927,0.22621090511729278,0.12853435595184412,-0.06,17.0,0.3962753443986341,0.01999957235943434,0.005,-0.042,0.0715196586587122,0.5,30.0,12.0,0.2639637644899884
1943,0.027942076950651117,0.8982473279795844,0.10094452613641341,-0.06,17.0,0.36201203003884863,0.02880533485822038,0.005,-0.042,0.05766872055427878,0.5,30.0,12.0,0.2599437866679768
1944,0.007479481712663177,0.18885472436350864,0.11197926658759964,-0.06,17.0,0.37319813971321997,0.030922538408058305,0.005,-0.042,0.076243983142417,0.5,30.0,12.0,0.25441214222883984
1945,0.0063434887685314785,0.11280902357616082,0.12237283574741238,-0.06,17.0,0.40266638114572906,0.01969982946931096,0.005,-0.042,0.06300055002094182,0.5,30.0,12.0,0.26958638360839443
1946,0.011024778177620327,0.1527306935667539,0.10325904296668217,-0.06,17.0,0.38076287957023197,0.010378008259737628,0.005,-0.042,0.0735534631992003,0.5,30.0,12.0,0.2821909813046085
1947,0.01864328538862111,0.04684008723178196,0.14421342496470804,-0.06,17.0,0.3898466839881268,0.010169293663613299,0.005,-0.042,0.05704067345067858,0.5,30.0,12.0,0.25256532802214304
1948,0.0073567866573473785,0.09070493517313696,0.13308446783182665,-0.06,17.0,0.4052417584062992,0.03448148993129973,0.005,-0.042,0.06716375693134953,0.5,30.0,12.0,0.27684182220657083
1949,0.019073085040689074,0.20223248130742447,0.1568503122624657,-0.06,17.0,0.3636455372322793,0.01945908539658848,0.005,-0.042,0.07870700635185296,0.5,30.0,12.0,0.2501076111264128
1950,0.005453777683003162,0.2415858957190609,0.09867152814196867,-0.06,17.0,0.39397818873442203,0.02980671221802852,0.005,-0.042,0.06615620885308063,0.5,30.0,12.0,0.2676228765525278
1951,0.008360548447308413,0.23384566534255466,0.08294058819688782,-0.06,17.0,0.4136997598009154,0.04037267607886582,0.005,-0.042,0.08580925411913023,0.5,30.0,12.0,0.24233769982789644
1952,0.007722025683986089,0.21591921720433882,0.09079166442426849,-0.06,17.0,0.42353113072852155,0.044362223506050465,0.005,-0.042,0.07781881049721874,0.5,30.0,12.0,0.2664924594350714
