test,loss,PleuWT_k_closed,PleuWT_k_ini,PleuWT_k_off,PleuWT_k_on,PleuWT_k_open,PleuWT_spread,PleuWT_superhelical_op,bridge_off,bridge_on,gyrase_concentration,lacI_k_off,lacI_k_on,leakage,tetA_k_closed,tetA_k_ini,tetA_k_off,tetA_k_on,tetA_k_open,tetA_spread,tetA_superhelical_op,topoI_concentration
832,8.449509770360127,0.020195247038151946,0.06581181514798795,0.13243127178224237,0.013854979735982431,0.30493828894584957,0.025082386646744767,-0.07397648596401954,0.028550933383447868,0.040243198699947816,26.94909687589157,0.4074087102383034,0.48123960162972174,0.14734264977410957,0.08799618313821413,0.189247071860846,0.03246547950624691,0.16836824270458772,0.09641793022076925,0.022723135852895298,-0.019666717790920926,14.778563392531229
833,4.965760681939879,0.0330873562495843,0.1096313425107661,0.18072694800646202,0.03527303788962183,0.29434127479703814,0.026292541893201866,-0.07056596205096778,0.026964703008316226,0.05359949822895828,23.177915609193583,0.396910547417401,0.4678244110242558,0.18914263366279294,0.04009404652942269,0.1812345206600674,0.05897953950021965,0.1459272602407586,0.11753291482189965,0.022058222957555263,-0.027802881245432606,15.424215522812613
834,3.4579979075113827,0.01076949542880929,0.12475912376449845,0.209292849870574,0.044861993914608024,0.3145829680483774,0.027163875296652543,-0.06892958147661937,0.02490438848483728,0.020927842141830272,24.803806996449534,0.45670547165087727,0.4523017077489892,0.164503930359802,0.06367420412991177,0.168741403895197,0.0796913469998757,0.1836631326145184,0.09252760790060273,0.019674991025256314,-0.02333668102083574,15.805962992544353
835,23.763241124225857,0.010049688495718996,0.1455086579558521,0.1966002787819552,0.016859642390404966,0.3395836422416908,0.02379760319232044,-0.07448958306017366,0.03204553390202523,0.04662854030057702,22.40192454843051,0.4636382000830299,0.37822359875186123,0.12940520901390026,0.10261204104480905,0.2459466003763146,0.02129742806095599,0.1770449249108516,0.10730911914005657,0.021447574146927727,-0.007345731555702487,17.184450128686468
836,19.700254375894374,0.02968711102010594,0.07665181549384942,0.14113911772997134,0.023709447989456157,0.3312216411826071,0.024525250600743065,-0.07923347213254493,0.028961469867502535,0.030549889998924003,28.362671985013687,0.4355704306127411,0.4897438298138211,0.1809784351202273,0.0901990453300361,0.16078506490113648,0.04957861521600461,0.12224776602830903,0.13081341625306306,0.01757720033449116,-0.0213396201358019,15.078477105363296
837,5.094544573657317,0.05896964927728704,0.14804724687171938,0.1438067234728203,0.03719530996227115,0.2729116757746285,0.024959460539614595,-0.06600689211417464,0.020986472652392535,0.06740413217698613,22.402730236733543,0.4187430614566909,0.4325585044233243,0.14012992122653095,0.030980521384404214,0.22984293520524096,0.06451864044394581,0.155370292152101,0.08486841040176137,0.01880320286386781,-0.01611819929566423,20.393015488706528
838,6.037412620153791,0.08854859335641897,0.11550197975122829,0.11771642964022025,0.030898036293241293,0.2831001459862673,0.02590475158874262,-0.06781431915192751,0.03429682228023598,0.057417764045186795,29.969957322926973,0.48664856234745146,0.4646045475079377,0.17244692337402334,0.25936317938742043,0.2189244172550214,0.02946600346682715,0.1097685468361257,0.07130483035816713,0.0218644467169205,-0.029599911709103813,21.410733972202493
839,2.8678418246435307,0.03978611936503103,0.10372870945748125,0.12590656665744535,0.01043256599682759,0.2914668719375127,0.0271214190569569,-0.07267466940566289,0.03066240186313087,0.08815242890170452,33.42554931423026,0.46735599222307295,0.4170795032575953,0.15645305185320313,0.06823446346054396,0.17136595238427094,0.09003064887258198,0.14825712163461066,0.10876846141912243,0.018414522359971264,-0.025406647993073083,18.675648190136208
840,2.039197079577055,0.056594343561906665,0.13687152097413674,0.09111060963806411,0.366133484208275,0.27929427453575517,0.02878441707457618,-0.0751681478260702,0.023292210879067295,0.011426797268936653,27.28844758141252,0.4958181655646151,0.3983474113307303,0.12483836505503465,0.24981905898137718,0.28592928586433464,0.0371870291361979,0.12979551840897147,0.06133863478152226,0.02222244303183789,-0.014177260539794954,16.240397923586418
841,62.00316863718752,0.022680384392638177,0.1539687401436633,0.16342882448031368,0.05437524422875628,0.32614841811459877,0.02365955532960244,-0.07634549960630313,0.0339832069252937,0.07582869699945194,25.252139119770693,0.42967794937193643,0.45360449295166505,0.19118633500717414,0.109545468864614,0.19223500729560739,0.023439413279363185,0.1713279045174122,0.08864296942399835,0.01661026892195618,-0.018816211244751174,19.839215204927743
842,0.9164488970452296,0.07705154689744928,0.0937123186027029,0.15379879791854348,0.02604971406337174,0.3002748599244046,0.02786057870033376,-0.06565141300038128,0.026723667669746532,0.06542421263581395,23.655165429637382,0.3792081852871084,0.4473001092882141,0.15132787707234244,0.04684730620781343,0.20743788632564134,0.017850645776338325,0.15994215018665037,0.1232852804497256,0.019944090132613525,-0.009814695959685274,14.686592472107726
843,68.51174205566001,0.010487954966898243,0.18599176390415173,0.15520312057068536,0.027090724222267378,0.3121403895920368,0.02433043183896583,-0.08166068892405087,0.036617876566250124,0.047262933683180276,31.84628597780475,0.49937965775667326,0.3689110218825732,0.11441661420383305,0.08184264782100734,0.16147536977021731,0.07131374411496247,0.19883439777467263,0.10120406137862187,0.023346155858742723,-0.023844684443183925,17.66606791056602
844,2.6464407177269265,0.033488799949519935,0.23928423147897732,0.13656368035855518,0.01968407566530484,0.26896662537059696,0.02560638449955393,-0.07227367183445699,0.024640220801524247,0.03743456976123776,28.970508120503222,0.44436690159576187,0.40757643571733215,0.1777749067983128,0.01669168920299787,0.25366982128885024,0.010317860065000215,0.19301095169938792,0.13564539823448035,0.02408415327546199,-0.0058154360942612345,15.612992307019685
845,0.6421023108644798,0.0680166120326027,0.2076251238176891,0.11508890690247459,0.04854969885556358,0.25733090513388285,0.022232289669568167,-0.06235538941224543,0.019861019718998472,0.08612000393363106,26.42727516314687,0.4000473161780722,0.38922477655564486,0.14386383113303527,0.049201400776239364,0.1846552178144461,0.010247595893513775,0.18297699368900122,0.05668258378482889,0.020329693186296353,-0.020812843098049268,17.15029805651999
846,2.816386020415086,0.04786235540956947,0.18104426573032634,0.22255406940773895,0.33752094022801493,0.2674792710812365,0.02656781254771325,-0.08377197475959541,0.029778894597959807,0.07150955362048328,70.13312350905505,0.3887272063194813,0.42416820802092153,0.16785436185834396,0.24353210254585783,0.15536988802646334,0.052724496197158126,0.13783883940808583,0.11155720271944307,0.023106351813734844,-0.026430561581321354,14.553021084198855
847,7.49782868490711,0.021861871664330595,0.1279564979350454,0.18083227599067914,0.3520251897810056,0.2856426527053543,0.02291466118728627,-0.07182835220387024,0.032177092736151665,0.022774214288535058,24.474923833645196,0.47083019495560596,0.4708570019748835,0.20447454044221197,0.11828427730389382,0.21276555511210193,0.1055350534211594,0.21159919376224134,0.0732009219534702,0.02461984783816929,-0.017119551858905034,18.151497895592335
848,1.9002744185516671,0.09072345877754417,0.15697511771139566,0.17471524639469305,0.38036220710284974,0.36492155618865424,0.022058283792741922,-0.06698784363577644,0.03839251836963468,0.06249563645550986,85.9624404708203,0.4505089015383369,0.4998500600468888,0.13359177828920152,0.13226171250798274,0.23554289878479845,0.03986873488967519,0.12226613690469071,0.08495820189817965,0.015370130801990773,-0.029440109871809814,16.586074086506414
849,7.883648384961773,0.10567597546556011,0.19545112821845165,0.2875236939740808,0.3996247137233981,0.29740183111388824,0.024565642589432217,-0.07792863563129115,0.0287239073911259,0.11355955360868158,30.671295641044367,0.4096196038400098,0.3561473922739682,0.10169255327003063,0.026392336741727147,0.4926313236604511,0.010416437569777143,0.1777232448220672,0.09950958923663455,0.020872061886974904,-0.012375281437326979,14.235023441251249
850,13.531018254070798,0.053172817045869014,0.2161128979998223,0.16334094159892631,0.06163995852022728,0.2504178896000217,0.021024588156610645,-0.0695208868183162,0.025675217537810015,0.03622116739693446,27.925850486921696,0.4819618457993551,0.4810057364166409,0.12248685924180996,0.014711636787914983,0.1742854929528917,0.07985162092390427,0.1658642376843118,0.12966996943261835,0.0252749389103919,-0.023882119410569273,19.34680951977497
851,1.218247455065321,0.06455883000331897,0.2527863904767444,0.21440537444544183,0.31419555907599256,0.2628294370341079,0.029896226266611106,-0.06449184037404371,0.03434421769534609,0.0911072193319526,32.843662757477894,0.4882182349728324,0.43495356143621716,0.1878673663188866,0.28578746502681673,0.22745343732616866,0.06560374262654636,0.1461875016787068,0.12126541699597118,0.01924128727581291,-0.0279126147560746,15.225036765524685
852,0.712067191038355,0.0384403934163857,0.2267562651524319,0.12819509872835186,0.04062875777382827,0.3068637581791781,0.025317358639588013,-0.061317105491257705,0.03759243461674009,0.04633531116627328,22.317520418665772,0.4296184133495769,0.4104290148296043,0.15964107773080083,0.1448979442191567,0.1944036002494705,0.02595824826928337,0.1549439572475917,0.14155092872560662,0.02203351996098026,-0.019472377903046817,18.539660204446506
853,1.3332167373304316,0.08423029151461017,0.10358913551961867,0.10142739182895089,0.010838180007370734,0.2833739828420104,0.02329755561002937,-0.06433183588799617,0.01950507895139392,0.011590209404243157,22.309568160129444,0.41536233509927073,0.3827373726420905,0.14639428379797312,0.08155013098859765,0.16796123994989934,0.09566654204387531,0.10055728865593701,0.07761843672711351,0.026860303910217345,-0.0141541872830418,16.12565149642216
854,1.8024978494460526,0.1000349424319189,0.16271954705134534,0.2649309907266037,0.32336018677674044,0.34601298678400055,0.02176063122363407,-0.06074469622898157,0.027139674113597426,0.0799047947410472,26.185725598480367,0.46420203614166294,0.4633802657844832,0.20994074722251865,0.2700254020681869,0.24573656520449405,0.05680204320088722,0.24013900622760598,0.04970707410281186,0.016972810005682758,-0.030384857634902902,17.715310185946933
855,3.702921231804414,0.07822776708506865,0.08205666779298965,0.19128621266620072,0.029816367026290095,0.23811121444968458,0.03149371682957365,-0.06761769439112938,0.03213629586428674,0.05991214172990652,29.62806446831433,0.39124168511097385,0.4273286863747011,0.17614760734883272,0.09646729472847597,0.2706496820761214,0.04153205683538963,0.19269056076554894,0.06332000964040932,0.026090320027380404,-0.02106715632355448,17.25906676306378
856,9.404934749300796,0.03952385711335555,0.1761655643398643,0.3172367368894233,0.35990872880520663,0.2457311734659632,0.020374596693929735,-0.06248871624790373,0.030338464977823106,0.011003508369528223,23.43796389566627,0.44055071875812635,0.44505761008702655,0.11450421726319299,0.25510023390042014,0.21114595311537393,0.030610030846826525,0.1335964634606934,0.02479297538131195,0.021226229194969713,-0.016963139555850132,20.805449437817046
857,6.574543559412288,0.11092952536971612,0.1150423541878675,0.28428182799356017,0.41283465850866835,0.2754431476261791,0.026677797382530608,-0.0888969298854675,0.024425780370636363,0.09590197121516053,64.6100429829965,0.47621764588978366,0.49061142674252944,0.1321337255995782,0.23446690150904748,0.2953743949853068,0.01790859040227653,0.21076439110980985,0.09424466385032433,0.023846689655814615,-0.00839929965977077,15.66109355827949
858,4.999963629428785,0.021345731334128756,0.2656681654093334,0.1097302267110637,0.39199553211514054,0.3210958828482478,0.023439298393214465,-0.07704436990378302,0.02082019238879078,0.1209503311317737,27.28141581658429,0.4528102016971231,0.39585405044634586,0.09391962839307615,0.010951094176080589,0.22059144560079336,0.05044695479403576,0.22888307167997535,0.010241494332706694,0.023923567085322086,-0.011600275511761092,16.83824675140505
859,4.964266576557901,0.029724619960710862,0.24323140992176193,0.14748852821309666,0.049970363658527535,0.26165661357266157,0.019750622050034545,-0.05925615372190068,0.035475926475582426,0.07259861159328418,24.599608092726935,0.3760447035585721,0.41757135871472295,0.1991933376198648,0.28027916776972783,0.2023977773063391,0.08583662760505853,0.11019388747263606,0.11475974000544295,0.01787721665350983,-0.004213374577823292,14.980701947348814
860,2.124056058299119,0.010584449659630726,0.14312448921108628,0.3091153431438047,0.33071309215171263,0.29679609623617254,0.024410627185959405,-0.04506780922370512,0.0224869487391933,0.10679309676170558,28.93420803737458,0.4219383810787834,0.453477947400558,0.21881709640956898,0.05361565295408434,0.18364383763466507,0.06299050024216474,0.16997549565403355,0.04777406539176161,0.02513883541031986,-0.024719603163609924,19.931191994703674
861,1.3245795782904999,0.06310094927969787,0.20136736054662227,0.20564987776242744,0.3451479404401118,0.22717744740046317,0.027753066402152603,-0.0578869046353199,0.039892749015423085,0.145407309718867,31.5205150932169,0.4607360810847638,0.49971204238825734,0.010173947623159152,0.0591395047469031,0.2567846006955222,0.07575340260494613,0.1842571691851556,0.08766107379155505,0.03450948176843068,-0.03117491670391484,14.097301224486404
862,2.1760339532570825,0.05402927095076019,0.21292260285157624,0.294499494225766,0.3040527967742682,0.2534089485975228,0.02106908378860352,-0.05214359524988815,0.04411532327002485,0.13212519149893343,25.266693154647434,0.40545647326584594,0.4413598939056322,0.16696282232957813,0.07534212154037086,0.14970557669824108,0.03580092119471504,0.08547737229802668,0.1427517227484422,0.022609037392096017,-0.021966773731613393,18.98887122917429
863,1.011711080559421,0.09334976721005013,0.22873666404956805,0.24805634381373315,0.0737301408208953,0.31109632248651486,0.022498696011745447,-0.050481386817744445,0.028130704344566146,0.02845723847102058,23.38763249402703,0.48250762245776674,0.47658272900683174,0.15384673520525194,0.13203939407157395,0.19965633558874404,0.04865095538290508,0.24386925947507831,0.07501571848633785,0.028103942033039953,-0.02643041088953531,18.09674722813156
864,5.208675026726667,0.04578816352075448,0.18968818945543597,0.17150196906916088,0.010126162974029629,0.28473060336067546,0.025867474837666975,-0.04814320292902554,0.022404042853381437,0.05049179991232059,26.094091909469515,0.39967395373294157,0.3620317470289812,0.14142439589311742,0.0383458605771122,0.16253587309848347,0.026047432536445342,0.19662625575343115,0.10362132809416218,0.026568464775803883,-0.018428662944701888,16.237885081863894
865,7.803367903581369,0.07173118865788955,0.1304488070121525,0.27683609789421054,0.06526745028856044,0.3312929470941032,0.01902750143823507,-0.04392587183088282,0.03760230973916901,0.09261742265159703,22.35376390974565,0.38257246486503443,0.42805101089848724,0.12353351087824585,0.15779619041021328,0.2321212960216527,0.10304596814646383,0.20640617083967372,0.03776338340508523,0.025597318545336045,-0.0283977427674658,15.661705314940217
866,0.8214423122293617,0.08400793492182851,0.1578225678037406,0.26380809286503915,0.37428518777829706,0.2429693374497164,0.020599212584869825,-0.055234653524252726,0.03137435915093885,0.08186443906218537,30.215186585854227,0.4372119997845667,0.3713294375870518,0.11107078318420005,0.23103820624427215,0.1743239220261713,0.010410698007726246,0.15613876372426513,0.12506554392165226,0.02042449034195371,-0.015560343392670761,17.323270329663206
867,6.2679920899382715,0.018404146096386804,0.2562768216289977,0.300803345054346,0.010324630413945289,0.2694077726093582,0.02322508513010748,-0.0534726409643233,0.04022683306427564,0.11241913860062047,33.58533243435362,0.4164134894090187,0.40614507315259996,0.2338416472056467,0.21568444397945635,0.18644402640176688,0.059968446838201704,0.14205297006806378,0.11008433211042794,0.029465657858865534,-0.013364129456836188,16.616004282998333
868,27.803140786712696,0.058483982579018656,0.16908299669967128,0.22820081629499742,0.02233393858237308,0.23131753843037062,0.022090906373020185,-0.06924371223738696,0.018708633134750442,0.0572197790925892,22.318115034746274,0.4949283219036333,0.4624228605577115,0.18095816188629313,0.2530458300468454,0.24236850390352274,0.019350626985352063,0.2166993989007263,0.058158273657992664,0.027483880994823327,-0.023136820840058768,14.817134813167305
869,206.67903614096403,0.11032254579166713,0.1822154628529788,0.2061032433459105,0.28324903067963236,0.2556506085118994,0.019132740643456464,-0.08077160989269137,0.03366765148465689,0.097811294237056,27.07354531961467,0.42852488200512756,0.38907482327046894,0.19425949881952945,0.11619750136877006,0.2802217367052857,0.010484191928298121,0.2671995186563628,0.06668986050610912,0.034539150986316644,-0.010939541802145257,17.821823016181867
870,1.0063782090453803,0.03613353347246776,0.07367919360527062,0.19273757685893483,0.3577952664357512,0.30308459999948584,0.041733140790122664,-0.05938955628547619,0.042770197316061576,0.07119118173299337,28.398220079055825,0.4731107816593582,0.44708293368447194,0.10225688793001272,0.17663478487973008,0.1924116729864826,0.040032512326741806,0.11846675913491485,0.14862580331116065,0.019426214377611543,-0.02633838307594149,18.843883640365807
871,3.322228673059113,0.07072498429597111,0.23472817592570328,0.2530049579249335,0.04618420190594574,0.2924298139141843,0.01674762923818727,-0.06597042526210325,0.025847595783094264,0.010651021605389999,24.84096229807522,0.451128518051871,0.41921531501451,0.16344320648121605,0.2396258843574433,0.21042621383075916,0.07422176848249032,0.17357602472417102,0.13205018780246014,0.016011005341089297,-0.01816267811655019,14.445773576779638
872,0.939122053952752,0.022593137856077833,0.20281548918157294,0.07358859778209752,0.3228115150178315,0.2759287538258424,0.02421579245085753,-0.0417210217705631,0.02987962818241629,0.03965449688345554,35.51074406238392,0.37373072391833967,0.46959833893054465,0.13222474555592134,0.1883514045966902,0.22350417381170185,0.0104099756878453,0.25829269119539827,0.02461509752350902,0.024473967090376074,-0.03211382489230105,15.295860139014795
873,4.24879324994341,0.046877818932332206,0.2486434177649998,0.21653972532918195,0.30839692445586714,0.21175881802056906,0.02543319031342813,-0.07117014070281849,0.03586282378728345,0.12362287502268592,31.373522009342803,0.39406131048105375,0.4843809105527126,0.15221417496872053,0.2646745707997623,0.15253395482498258,0.08686545651440676,0.23408368523047146,0.08538300772872645,0.028586081329983616,-0.001127234928281401,18.421243143194538
874,3.9078559987774946,0.09904525434804352,0.22391362232476597,0.2692923065779214,0.05771857655904216,0.23354550976813104,0.02850245066486985,-0.04616264162883055,0.02739165070648701,0.08191906984374941,23.714522255514943,0.44518362767573705,0.4337639611347714,0.21033269898672982,0.27548259332380476,0.2663271707723869,0.03072348625039963,0.16327013660740838,0.010300121228600696,0.022632067709211244,-0.024690956826407203,13.699481804163568
875,0.87412597223451,0.03166076304704059,0.14830666996895242,0.31608155676985206,0.3412279101605531,0.2445613361703548,0.02935115675262133,-0.056713086008882155,0.023961741149843098,0.049937432529933795,25.79662557352777,0.4872233372603865,0.39792583127831066,0.09048466008539316,0.2999352674102166,0.17762985060066552,0.010048829431377498,0.12813618614050354,0.09829240593688593,0.01401557065060401,-0.020377080825420245,16.37009354253548
876,4750.220931723036,0.0798715074397893,0.06057770363651692,0.277089109896575,0.08392408361754372,0.2575035303771644,0.021275622375086015,-0.09778821115505727,0.039253943206965125,0.06457842679556254,29.35485128188173,0.4220308359852668,0.4992873005890873,0.1753284193385991,0.138105496304829,0.16512897903217721,0.04987030587043207,0.19092895065552193,0.11382594217017479,0.033487537336811105,-0.015248110634534906,19.295251218471883
877,3.150845825090888,0.12272021836013493,0.11992551585660041,0.23645156597143813,0.4580727818884245,0.27086825578737966,0.01575870102205586,-0.06186409674080325,0.02122332064277755,0.025024598435164254,57.256342613909325,0.45734038071568955,0.379921548444527,0.13976455308893715,0.2876181552085666,0.20059010560484292,0.0610134155288177,0.22475404751104078,0.051565269493115316,0.025840510454743698,-0.00745368251114553,22.714685861805677
878,7.275675179536295,0.06420428524661662,0.21457911556620884,0.16146124991138525,0.026889087495362122,0.33683078556853374,0.018116277664565878,-0.05021154907859646,0.01707785197797611,0.10746804599914596,32.63729863182014,0.36678285272509226,0.41304247907441266,0.12366865051140727,0.3146748718796898,0.25609633960114964,0.09574036725490732,0.18199824242503287,0.07127145832916791,0.032627248648524454,-0.022140892344791586,15.96663646881607
879,7.356130263632051,0.05378660597916811,0.1355658291142873,0.17375743611418865,0.03481436831727863,0.28452583246668295,0.019689846553909367,-0.06438828990243933,0.0325875507701833,0.136300288611343,27.52434442914774,0.4694868215272723,0.45624665070054654,0.1836302130238479,0.1239376894690169,0.2193362807577276,0.04213833022684514,0.20430537279822236,0.03926797053461931,0.03036320698751757,-0.028441355338905246,16.795088241146047
880,3.6386513867668295,0.018498979260683838,0.19054709939500736,0.13923095443198463,0.07703964836887386,0.21702213726074232,0.026988492241888696,-0.03942588508242447,0.03574156502755006,0.1500013220502392,23.601169439445904,0.41172178374393437,0.440294086213776,0.10984817162858679,0.22226968410415215,0.15556155240076164,0.07054198402593723,0.15285872642214274,0.14100814393596642,0.03414967471220373,-0.017078119968915485,17.24550965743825
881,1.1085697974369206,0.09283185730601819,0.26612240212463845,0.18528434325775187,0.3880866823788035,0.2390896025343812,0.022852527076230058,-0.053470870808744894,0.04665381542746563,0.11700304110426732,34.2917371729642,0.39129819347140526,0.3473126825903637,0.14821863660931714,0.0996694111924892,0.23516341012997882,0.028808075939058108,0.25088323770231824,0.12009175504261346,0.021472362242781446,-0.010243901829757334,20.480501353442765
882,0.6173087189747342,0.04093880217891503,0.16215864456803175,0.28727154022122925,0.3295844144160358,0.3155142002759052,0.021782233427127935,-0.04840829031765739,0.029313779568657907,0.033340692206884764,25.023036862003135,0.48066866481329007,0.4267590975143599,0.1620709012462326,0.148095592823662,0.1463831830148832,0.010158823242388926,0.10776541376941826,0.02109033704138591,0.03208417843691526,-0.020191746210812163,19.845538387765732
883,3.5647622187981325,0.010044346990188129,0.1087320273221862,0.3061909341866273,0.3660470914200882,0.22515859240912586,0.020293899517395297,-0.04507967155013337,0.04386327355302952,0.09995969669677637,30.720399574070264,0.4397031476350495,0.47572229986425146,0.2259162280388686,0.15960085427121318,0.19014522165755163,0.021846299907859856,0.14148162484535545,0.0915705079175326,0.02345556894524032,-0.031036463753380546,14.301046695326342
884,1.3350931448525,0.11425150989458324,0.17212326115351206,0.2589401298751595,0.2877914483513926,0.3522148036422091,0.014848945210774726,-0.058507923184601955,0.050130988455930524,0.08939054231899207,22.367257007168636,0.4010666422081538,0.4059096635183486,0.19445403692628338,0.16585319933790318,0.17438723642777948,0.049309947546218036,0.09316870939828109,0.1323364486347502,0.02907965775295842,-0.02489636717173123,15.465754640912541
885,2.9548226141474276,0.07311077735015988,0.2390443418783595,0.24406647378669183,0.06744446062638884,0.2622934947042616,0.024571923196510276,-0.05082374654678506,0.038259349481043356,0.07364245271384787,28.116347156544276,0.46720201336479844,0.448986865378671,0.07055188976131174,0.2694328261783083,0.2047625012649229,0.1133197255423557,0.1796574544120802,0.04478837052641531,0.03508104989998173,-0.012708787495016128,17.93558768102381
886,8.56124748055558,0.08575547582915488,0.20592758858493093,0.15292849955920343,0.04044013298209904,0.20154155844572108,0.01685470196544228,-0.04301530460038416,0.033743865480116694,0.06105590635687739,26.850583624719434,0.35964096203460905,0.45945375766975627,0.0988549765917203,0.24921187089660266,0.24122344849422786,0.08179212932814212,0.21432854673284485,0.10223978535982779,0.02693997713279403,-0.026859930098794508,21.38376734720543
887,6.019626887205064,0.04859995314629181,0.09106336131565573,0.19904418643090732,0.3138457167507882,0.278184974125252,0.01862303203305134,-0.06298898454162997,0.04118274890658688,0.04377351806499171,24.366491786641834,0.4922819053523919,0.49015234166568256,0.0861079429096632,0.25792769527575965,0.27507022937042325,0.03629060642569031,0.1944227709307034,0.08791878907974643,0.033040240307194796,-0.022679507705179562,14.88977309523264
888,0.7270891880142898,0.025868404412362135,0.1798065102423791,0.223568279216653,0.29640092759041914,0.2484225520126427,0.026241317714708726,-0.054797318197376294,0.026470189401364873,0.13091314486742256,22.38009285299743,0.38563924464681004,0.3892411308620803,0.11865013728508482,0.07678950696382185,0.1838990046130989,0.05447230534248806,0.16387571708348975,0.1517110880194934,0.02477848396914111,-0.018443253415844314,16.113331238580564
889,4.6212598528114075,0.059082074427599884,0.1958739576358232,0.3230771778231266,0.09449885944599429,0.2956234899440847,0.017673466820235816,-0.06013705720336423,0.024343246336362357,0.08775396143592107,32.42437403506481,0.022638474992888513,0.421030619714724,0.1745547398950358,0.17873257384909794,0.2134777454242537,0.06622223905617575,0.23519675994106964,0.061903438472516205,0.027998113803511852,-0.015549310496705427,13.925931973817491
890,1.9424376317620449,0.010100636058012008,0.2224178356849905,0.2547395098982999,0.40501929132146275,0.3236200326590074,0.02110559753346215,-0.05267300971808728,0.01922641836696634,0.11090382341727854,29.363338821314134,0.4304937346824538,0.3729615653210183,0.13475351867550273,0.06486649837824604,0.1663848283077968,0.4653480262670503,0.20408117452269905,0.08168596460228028,0.018370784623214738,-0.029183119552151943,13.343672261015357
891,5.231553570551455,0.03167741113954038,0.1259507392832492,0.29804787297728536,0.3501824919964278,0.2645126021244815,0.013909167302665459,-0.04878208333174206,0.031786075719199613,0.06850388086909538,26.09996538020491,0.4973169057971019,0.43878590624095676,0.15546347945538555,0.1947693428691216,0.22941701311108612,0.024242533862462307,0.27545325533681586,0.07600581278056406,0.03148989300928962,-0.005133740002923767,18.63428056028297
892,25.20427670293319,0.10584594009901489,0.14620669172934458,0.11864256062460175,0.02011973879081776,0.23048154802498724,0.019495706774026084,-0.06798353454639788,0.022847030048058856,0.07944430602105178,28.297621986780896,0.4542264621412394,0.3991340188953624,0.16797014331472193,0.21160756834903832,0.14392751398312767,0.04301435328565711,0.14860287600784733,0.11111012843818699,0.035927204672132604,-0.033064437290370965,17.432806899891236
893,3.6766287179650723,0.0983047027019631,0.2457883615770943,0.28308080691848964,0.05499647698350507,0.1949196723833728,0.02300368787495549,-0.057320389402215094,0.02810486314846352,0.019642439442816434,22.305108286551135,0.42618516145470486,0.4785296951785733,0.20475174447544575,0.23434536843681175,0.3036893419698221,0.019005796501556593,0.12943956421541344,0.05498366178304886,0.02016622223972639,-0.002674043358854041,16.62203595642231
894,1.6950130070049916,0.08191622166595576,0.210577185301829,0.18145631785219718,0.27604663918409206,0.20949327118179117,0.023930100393435308,-0.04636794635209938,0.051963046753966936,0.05196961912651869,23.56789581040141,0.3758924220069443,0.4997910101606686,0.21758395248027,0.29801552838066087,0.19476173251248619,0.22233472690698694,0.2264205066757719,0.030330265221477762,0.030093209243733186,-0.021229093222935293,15.106130124785887
895,8.949900563831978,0.058359213552189565,0.1678860015742697,0.3109942211761378,0.3775695270798299,0.1857801826756003,0.015902531146400674,-0.040238687723558104,0.03668990081442293,0.037857556174847075,25.37220893328485,0.4386240350899266,0.4664026245685505,0.18613463040142092,0.3280036253264577,0.2485282265593983,0.03615475620976405,0.17324518694847413,0.1264037530977924,0.026022025664080926,-8.931292006024091e-05,19.538810640524638
896,3.589499700854916,0.042554935680465374,0.25531807337322016,0.20892403894287018,0.3396600744544591,0.28936333556007016,0.025071465418264945,-0.07335435163793058,0.04515835094167504,0.10029281983796984,29.78282114618547,0.49847685784162793,0.45011712822329925,0.1260760917099149,0.31935436527551375,0.2621285938415339,0.10398574042199348,0.1156611232286443,0.13696819650032208,0.03399694597314203,-0.023662121474855254,15.750510773733925
897,4.302392144229436,0.010867700125814825,0.15405377001084722,0.22821624759736434,0.07055634708845061,0.3044700105161749,0.022082353361621364,-0.05507245533144355,0.0305885199660906,0.12625764738301257,34.271982564776664,0.40694738820206383,0.35785184221175403,0.2567199163814199,0.2848773484256266,0.15493194800350024,0.058464035206602,0.24138936513137832,0.14705883215739046,0.022540644081339635,-0.026731885527802087,17.269745138268057
898,1.9905912117061355,0.06994508504162947,0.2746365749662596,0.2445259731296998,0.30157923626674693,0.24012264363563882,0.03087332857026765,-0.06592947672728927,0.016703642848637974,0.1445348675510198,31.47682602101694,0.464104003857273,0.43325754509139,0.1388724317872578,0.30728553201502196,0.29318660828372756,0.07539771848370201,0.1601923148216591,0.09646385599498844,0.02959252183193523,-0.01382622596535133,17.970765212887198
899,2.0720395744725426,0.019694898895589067,0.2330646887791911,0.12991328781648664,0.3677003916817825,0.24989116380316514,0.020296589975567846,-0.05944572607600868,0.033640954925659355,0.06241845148047123,27.291984919784202,0.4395452977658385,0.41675347111878747,0.1468614215031044,0.22067937174368538,0.3168074260272683,0.03263809239963458,0.21860094780045156,0.018457042063411117,0.03524078861642449,-0.03172028061346166,14.406404825782738
900,6.580775161034616,0.12570129560780063,0.19585369459995564,0.26872131981299474,0.08686383617508782,0.22450055214143358,0.01860359592249203,-0.05072762165951142,0.04271374566763652,0.1149273004671601,24.549074650721842,0.479265704598907,0.38601734153944073,0.06141535126600634,0.18664195390311708,0.2192444569324385,0.09289981970234218,0.18546436180327475,0.01082832739636086,0.033130576559633876,-0.008046293143250019,18.399703543719543
