frame,time,type,name,concentration
308,308.0,topo,topoI,0.25
308,308.0,topo,gyrase,0.25
309,309.0,topo,topoI,0.25
309,309.0,topo,gyrase,0.25
310,310.0,topo,topoI,0.25
310,310.0,topo,gyrase,0.25
311,311.0,topo,topoI,0.25
311,311.0,topo,gyrase,0.25
312,312.0,topo,topoI,0.25
312,312.0,topo,gyrase,0.25
313,313.0,topo,topoI,0.25
313,313.0,topo,gyrase,0.25
314,314.0,topo,topoI,0.25
314,314.0,topo,gyrase,0.25
315,315.0,topo,topoI,0.25
315,315.0,topo,gyrase,0.25
316,316.0,topo,topoI,0.25
316,316.0,topo,gyrase,0.25
317,317.0,topo,topoI,0.25
317,317.0,topo,gyrase,0.25
318,318.0,topo,topoI,0.25
318,318.0,topo,gyrase,0.25
319,319.0,topo,topoI,0.25
319,319.0,topo,gyrase,0.25
320,320.0,topo,topoI,0.25
320,320.0,topo,gyrase,0.25
321,321.0,topo,topoI,0.25
321,321.0,topo,gyrase,0.25
322,322.0,topo,topoI,0.25
322,322.0,topo,gyrase,0.25
323,323.0,topo,topoI,0.25
323,323.0,topo,gyrase,0.25
324,324.0,topo,topoI,0.25
324,324.0,topo,gyrase,0.25
325,325.0,topo,topoI,0.25
325,325.0,topo,gyrase,0.25
326,326.0,topo,topoI,0.25
326,326.0,topo,gyrase,0.25
327,327.0,topo,topoI,0.25
327,327.0,topo,gyrase,0.25
328,328.0,topo,topoI,0.25
328,328.0,topo,gyrase,0.25
329,329.0,topo,topoI,0.25
329,329.0,topo,gyrase,0.25
330,330.0,topo,topoI,0.25
330,330.0,topo,gyrase,0.25
331,331.0,topo,topoI,0.25
331,331.0,topo,gyrase,0.25
332,332.0,topo,topoI,0.25
332,332.0,topo,gyrase,0.25
333,333.0,topo,topoI,0.25
333,333.0,topo,gyrase,0.25
334,334.0,topo,topoI,0.25
334,334.0,topo,gyrase,0.25
335,335.0,topo,topoI,0.25
335,335.0,topo,gyrase,0.25
336,336.0,topo,topoI,0.25
336,336.0,topo,gyrase,0.25
337,337.0,topo,topoI,0.25
337,337.0,topo,gyrase,0.25
338,338.0,topo,topoI,0.25
338,338.0,topo,gyrase,0.25
339,339.0,topo,topoI,0.25
339,339.0,topo,gyrase,0.25
340,340.0,topo,topoI,0.25
340,340.0,topo,gyrase,0.25
341,341.0,topo,topoI,0.25
341,341.0,topo,gyrase,0.25
342,342.0,topo,topoI,0.25
342,342.0,topo,gyrase,0.25
343,343.0,topo,topoI,0.25
343,343.0,topo,gyrase,0.25
344,344.0,topo,topoI,0.25
344,344.0,topo,gyrase,0.25
345,345.0,topo,topoI,0.25
345,345.0,topo,gyrase,0.25
346,346.0,topo,topoI,0.25
346,346.0,topo,gyrase,0.25
347,347.0,topo,topoI,0.25
347,347.0,topo,gyrase,0.25
348,348.0,topo,topoI,0.25
348,348.0,topo,gyrase,0.25
349,349.0,topo,topoI,0.25
349,349.0,topo,gyrase,0.25
350,350.0,topo,topoI,0.25
350,350.0,topo,gyrase,0.25
351,351.0,topo,topoI,0.25
351,351.0,topo,gyrase,0.25
352,352.0,topo,topoI,0.25
352,352.0,topo,gyrase,0.25
353,353.0,topo,topoI,0.25
353,353.0,topo,gyrase,0.25
354,354.0,topo,topoI,0.25
354,354.0,topo,gyrase,0.25
355,355.0,topo,topoI,0.25
355,355.0,topo,gyrase,0.25
356,356.0,topo,topoI,0.25
356,356.0,topo,gyrase,0.25
357,357.0,topo,topoI,0.25
357,357.0,topo,gyrase,0.25
358,358.0,topo,topoI,0.25
358,358.0,topo,gyrase,0.25
359,359.0,topo,topoI,0.25
359,359.0,topo,gyrase,0.25
360,360.0,topo,topoI,0.25
360,360.0,topo,gyrase,0.25
361,361.0,topo,topoI,0.25
361,361.0,topo,gyrase,0.25
362,362.0,topo,topoI,0.25
362,362.0,topo,gyrase,0.25
363,363.0,topo,topoI,0.25
363,363.0,topo,gyrase,0.25
364,364.0,topo,topoI,0.25
364,364.0,topo,gyrase,0.25
365,365.0,topo,topoI,0.25
365,365.0,topo,gyrase,0.25
366,366.0,topo,topoI,0.25
366,366.0,topo,gyrase,0.25
367,367.0,topo,topoI,0.25
367,367.0,topo,gyrase,0.25
368,368.0,topo,topoI,0.25
368,368.0,topo,gyrase,0.25
369,369.0,topo,topoI,0.25
